Player,pct_2P_2018,pct_0-3_2018,pct_3-10_2018,pct_10-16_2018,pct_16-3P_2018,pct_3P_2018,att_2P_2018,att_0-3_2018,att_3-10_2018,att_10-16_2018,att_16-3P_2018,att_3P_2018
Demetrius Jackson,.571,.571,.000,.000,.000,.429,.500,.500,,,,.000
Demetrius Jackson,.750,.750,.000,.000,.000,.250,.667,.667,,,,1.000
Josh Jackson,.767,.349,.193,.111,.115,.233,.464,.578,.406,.320,.355,.263
Justin Jackson,.558,.186,.150,.112,.110,.442,.547,.756,.460,.426,.435,.308
Reggie Jackson,.707,.156,.251,.172,.128,.293,.475,.600,.434,.515,.351,.308
LeBron James,.743,.423,.114,.089,.118,.257,.603,.766,.378,.421,.371,.367
Mike James,.695,.240,.199,.115,.137,.305,.435,.558,.438,.351,.295,.265
Mike James,.689,.247,.202,.103,.135,.311,.442,.558,.444,.344,.310,.268
Mike James,.889,.000,.111,.556,.222,.111,.250,,.000,.400,.000,.000
Al Jefferson,.986,.284,.303,.226,.173,.014,.541,.576,.571,.617,.333,.000
Richard Jefferson,.741,.222,.333,.148,.037,.259,.500,.667,.444,.500,.000,.286
Brandon Jennings,.542,.125,.125,.125,.167,.458,.462,.556,.333,.333,.583,.273
Jonas Jerebko,.540,.261,.176,.041,.062,.460,.511,.708,.300,.500,.286,.414
Amir Johnson,.877,.431,.385,.038,.027,.123,.570,.714,.450,.200,.429,.313
Brice Johnson,.976,.333,.262,.095,.286,.024,.488,.714,.364,.750,.250,.000
Brice Johnson,.909,.273,.182,.091,.364,.091,.700,1.000,.500,1.000,.500,.000
Brice Johnson,1.000,.355,.290,.097,.258,.000,.419,.636,.333,.667,.125,
Dakari Johnson,1.000,.538,.308,.128,.026,.000,.564,.619,.417,.600,1.000,
James Johnson,.699,.383,.181,.064,.072,.301,.587,.698,.486,.436,.386,.308
Joe Johnson,.597,.033,.244,.189,.131,.403,.493,.667,.523,.471,.426,.276
Joe Johnson,.628,.031,.243,.208,.146,.372,.507,.714,.545,.447,.485,.274
Joe Johnson,.545,.037,.246,.157,.104,.455,.466,.600,.485,.524,.286,.279
Omari Johnson,.429,.238,.095,.000,.095,.571,.556,.800,.500,,.000,.333
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Stanley Johnson,.582,.220,.157,.084,.121,.418,.439,.659,.227,.340,.382,.286
Tyler Johnson,.544,.198,.118,.082,.146,.456,.491,.638,.429,.379,.404,.367
Wesley Johnson,.519,.155,.038,.079,.247,.481,.471,.649,.286,.379,.418,.339
Nikola Jokić,.723,.225,.287,.113,.096,.277,.538,.674,.500,.456,.443,.396
Damian Jones,1.000,.500,.273,.045,.182,.000,.500,.818,.333,.000,.000,
Derrick Jones Jr.,.660,.358,.245,.057,.000,.340,.514,.684,.385,.000,,.167
Derrick Jones Jr.,.500,.500,.000,.000,.000,.500,1.000,1.000,,,,.000
Derrick Jones Jr.,.673,.347,.265,.061,.000,.327,.485,.647,.385,.000,,.188
Jalen Jones,.618,.382,.176,.029,.015,.382,.381,.538,.083,.500,.000,.385
Jalen Jones,.750,.250,.500,.000,.000,.250,.000,.000,.000,,,1.000
Jalen Jones,.609,.391,.156,.031,.016,.391,.410,.560,.100,.500,.000,.360
Tyus Jones,.607,.229,.186,.113,.079,.393,.528,.680,.377,.514,.462,.349
DeAndre Jordan,1.000,.843,.145,.005,.002,.000,.645,.702,.357,.333,.000,
Cory Joseph,.685,.171,.106,.152,.255,.315,.457,.602,.422,.435,.390,.353
Frank Kaminsky,.617,.170,.251,.130,.066,.383,.459,.672,.378,.430,.277,.380
Luke Kennard,.581,.133,.135,.127,.185,.419,.463,.597,.302,.441,.500,.415
Michael Kidd-Gilchrist,.996,.404,.188,.146,.259,.004,.505,.690,.343,.463,.359,.000
Sean Kilpatrick,.510,.218,.129,.065,.099,.490,.427,.547,.342,.316,.345,.319
Sean Kilpatrick,.506,.172,.149,.080,.103,.494,.318,.400,.308,.143,.333,.256
Sean Kilpatrick,.439,.195,.146,.061,.037,.561,.500,.688,.417,.200,.333,.283
Sean Kilpatrick,.611,.222,.111,.111,.167,.389,.364,.500,.500,.500,.000,.429
Sean Kilpatrick,.551,.271,.103,.047,.131,.449,.475,.552,.273,.600,.429,.396
Maxi Kleber,.586,.366,.094,.065,.061,.414,.613,.690,.586,.450,.368,.313
Furkan Korkmaz,.393,.107,.071,.107,.107,.607,.273,1.000,.000,.000,.000,.294
Luke Kornet,.368,.192,.080,.056,.040,.632,.457,.708,.100,.429,.000,.354
Kyle Korver,.223,.062,.017,.037,.107,.777,.537,.733,.500,.500,.442,.436
Kosta Koufos,1.000,.391,.476,.131,.003,.000,.571,.711,.476,.490,1.000,
Kyle Kuzma,.582,.257,.176,.074,.073,.418,.511,.640,.443,.364,.382,.366
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Mindaugas Kuzminskas,1.000,.500,.500,.000,.000,.000,.000,.000,.000,,,
Skal Labissière,.889,.255,.310,.175,.148,.111,.459,.692,.380,.375,.324,.353
Jeremy Lamb,.695,.204,.177,.154,.160,.305,.495,.647,.442,.477,.376,.370
Shane Larkin,.607,.242,.096,.068,.201,.393,.398,.528,.429,.267,.273,.360
Joffrey Lauvergne,.974,.542,.358,.047,.026,.026,.530,.660,.353,.333,.600,.000
Zach LaVine,.654,.318,.121,.059,.155,.346,.405,.549,.233,.381,.255,.341
Jake Layman,.574,.213,.106,.106,.149,.426,.370,.700,.000,.200,.286,.200
T.J. Leaf,.691,.360,.162,.096,.074,.309,.489,.612,.318,.462,.300,.429
Courtney Lee,.632,.166,.099,.151,.216,.368,.482,.648,.440,.491,.368,.406
Damion Lee,.605,.178,.217,.132,.079,.395,.511,.778,.303,.450,.583,.250
Walt Lemon Jr.,.938,.375,.500,.000,.063,.063,.400,.500,.375,,.000,1.000
Alex Len,.992,.733,.167,.053,.040,.008,.568,.646,.349,.500,.133,.333
Kawhi Leonard,.685,.207,.108,.252,.117,.315,.539,.739,.417,.500,.385,.314
Meyers Leonard,.667,.244,.128,.154,.141,.333,.673,.789,.600,.667,.545,.423
Jon Leuer,.917,.389,.194,.222,.111,.083,.455,.714,.143,.500,.000,.000
Caris LeVert,.667,.310,.190,.103,.063,.333,.480,.654,.321,.342,.326,.347
DeAndre Liggins,.500,.189,.104,.038,.170,.500,.396,.450,.273,.250,.444,.358
DeAndre Liggins,.446,.154,.108,.031,.154,.554,.379,.300,.286,.500,.500,.306
DeAndre Liggins,.585,.244,.098,.049,.195,.415,.417,.600,.250,.000,.375,.471
Damian Lillard,.555,.271,.088,.079,.117,.445,.501,.552,.452,.429,.473,.361
Jeremy Lin,.833,.500,.083,.083,.167,.167,.400,.500,.000,.000,.500,.500
Shaun Livingston,.985,.236,.192,.461,.096,.015,.509,.716,.470,.437,.424,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Kevon Looney,.974,.627,.202,.073,.067,.026,.590,.744,.205,.643,.308,.200
Brook Lopez,.590,.178,.251,.130,.032,.410,.549,.745,.503,.427,.320,.345
Robin Lopez,.978,.315,.392,.085,.186,.022,.536,.729,.498,.364,.367,.286
Kevin Love,.547,.243,.122,.095,.089,.453,.494,.661,.315,.391,.385,.415
Kyle Lowry,.369,.175,.085,.055,.054,.631,.474,.655,.275,.327,.353,.399
Timothé Luwawu-Cabarrot,.408,.288,.075,.004,.041,.592,.431,.545,.100,1.000,.182,.335
Tyler Lydon,,,,,,,,,,,,
Trey Lyles,.604,.300,.185,.078,.040,.396,.563,.697,.392,.535,.409,.381
Shelvin Mack,.664,.229,.225,.118,.092,.336,.473,.705,.355,.327,.368,.345
Josh Magette,.522,.022,.130,.130,.239,.478,.292,.000,.333,.167,.364,.364
Ian Mahinmi,.992,.621,.310,.044,.012,.008,.561,.669,.403,.364,.000,.000
Thon Maker,.671,.285,.130,.104,.152,.329,.467,.544,.317,.364,.521,.298
Boban Marjanović,1.000,.453,.432,.088,.027,.000,.534,.731,.391,.308,.250,
Boban Marjanović,1.000,.329,.557,.076,.038,.000,.519,.692,.455,.333,.333,
Boban Marjanović,1.000,.594,.290,.101,.014,.000,.551,.756,.250,.286,.000,
Lauri Markkanen,.535,.244,.118,.080,.093,.465,.497,.676,.343,.348,.350,.362
Jarell Martin,.802,.413,.091,.091,.208,.198,.470,.571,.244,.422,.388,.347
Frank Mason III,.774,.279,.203,.100,.192,.226,.384,.462,.299,.316,.397,.360
Mangok Mathiang,1.000,.857,.143,.000,.000,.000,.571,.500,1.000,,,
Wesley Matthews,.423,.096,.118,.106,.103,.577,.441,.507,.439,.459,.361,.381
Luc Mbah a Moute,.499,.403,.075,.000,.020,.501,.599,.676,.346,,.000,.364
James Michael McAdoo,.000,.000,.000,.000,.000,1.000,,,,,,.286
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Patrick McCaw,.644,.347,.133,.062,.107,.356,.503,.654,.333,.357,.292,.238
CJ McCollum,.684,.183,.153,.169,.179,.316,.465,.547,.400,.469,.431,.397
T.J. McConnell,.853,.233,.247,.278,.095,.147,.510,.663,.481,.444,.400,.435
Erik McCree,.500,.500,.000,.000,.000,.500,.000,.000,,,,.000
Chris McCullough,.810,.357,.167,.190,.095,.190,.500,.733,.000,.625,.250,.125
Doug McDermott,.575,.311,.085,.065,.114,.425,.497,.652,.372,.303,.276,.426
Doug McDermott,.582,.348,.070,.055,.110,.418,.513,.658,.261,.389,.278,.387
Doug McDermott,.561,.244,.111,.083,.122,.439,.465,.636,.500,.200,.273,.494
JaVale McGee,.973,.621,.215,.073,.064,.027,.638,.750,.489,.250,.500,.000
Rodney McGruder,.521,.219,.178,.055,.068,.479,.553,.875,.308,.500,.200,.429
Trey McKinney-Jones,,,,,,,,,,,,
Alfonzo McKinnie,.400,.133,.200,.000,.067,.600,.833,1.000,.667,,1.000,.333
Ben McLemore,.574,.241,.126,.062,.145,.426,.477,.600,.340,.522,.370,.346
Josh McRoberts,.000,.000,.000,.000,.000,1.000,,,,,,.000
Jodie Meeks,.466,.120,.120,.099,.127,.534,.464,.723,.468,.282,.360,.343
Salah Mejri,.978,.788,.161,.000,.029,.022,.657,.713,.455,,.250,.000
Jordan Mickey,.805,.500,.232,.037,.037,.195,.561,.610,.526,.000,.667,.125
Khris Middleton,.680,.140,.133,.218,.189,.320,.517,.629,.444,.545,.452,.359
C.J. Miles,.242,.095,.065,.032,.048,.758,.434,.667,.256,.368,.276,.361
Darius Miller,.265,.021,.039,.072,.133,.735,.535,.600,.421,.571,.538,.411
Malcolm Miller,.250,.250,.000,.000,.000,.750,.714,.714,,,,.381
Patty Mills,.393,.111,.043,.023,.216,.607,.470,.579,.379,.438,.435,.372
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Paul Millsap,.740,.200,.326,.168,.048,.260,.506,.644,.486,.452,.238,.345
Nikola Mirotić,.477,.196,.095,.088,.095,.523,.525,.672,.523,.317,.431,.377
Nikola Mirotić,.467,.185,.096,.083,.099,.533,.525,.696,.448,.360,.433,.429
Nikola Mirotić,.484,.204,.094,.092,.092,.516,.524,.654,.583,.286,.429,.335
Donovan Mitchell,.596,.260,.147,.096,.094,.404,.502,.638,.380,.374,.445,.340
Naz Mitrou-Long,.000,.000,.000,.000,.000,1.000,,,,,,1.000
Malik Monk,.428,.101,.085,.082,.160,.572,.385,.605,.361,.286,.309,.342
Greg Monroe,1.000,.516,.396,.044,.044,.000,.565,.729,.379,.412,.471,
Greg Monroe,1.000,.485,.364,.091,.061,.000,.485,.563,.417,.667,.000,
Greg Monroe,1.000,.587,.348,.026,.039,.000,.626,.747,.426,.500,.667,
Greg Monroe,1.000,.465,.439,.051,.045,.000,.530,.739,.345,.300,.444,
Luis Montero,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,
Ben Moore,,,,,,,,,,,,
E'Twaun Moore,.638,.225,.234,.093,.087,.362,.556,.642,.574,.429,.417,.425
Eric Moreland,1.000,.574,.311,.090,.025,.000,.541,.671,.395,.364,.000,
Jaylen Morris,.688,.438,.094,.063,.094,.313,.500,.500,.333,1.000,.333,.200
Marcus Morris,.617,.139,.128,.160,.190,.383,.467,.612,.410,.398,.457,.368
Markieff Morris,.699,.194,.157,.233,.115,.301,.529,.699,.491,.506,.342,.367
Monte Morris,.833,.667,.000,.167,.000,.167,.800,.750,,1.000,,.000
Johnathan Motley,.920,.320,.400,.080,.120,.080,.565,.792,.433,.500,.444,.167
Timofey Mozgov,.806,.548,.183,.043,.032,.194,.640,.725,.529,.250,.333,.222
Emmanuel Mudiay,.719,.238,.203,.154,.124,.281,.415,.560,.336,.358,.338,.318
Emmanuel Mudiay,.683,.230,.220,.143,.090,.317,.414,.500,.394,.348,.345,.373
Emmanuel Mudiay,.775,.250,.176,.172,.176,.225,.418,.647,.222,.371,.333,.196
Shabazz Muhammad,.856,.378,.346,.090,.043,.144,.478,.620,.400,.176,.500,.259
Shabazz Muhammad,.843,.322,.388,.091,.041,.157,.422,.538,.383,.091,.600,.211
Shabazz Muhammad,.881,.478,.269,.090,.045,.119,.576,.719,.444,.333,.333,.375
Xavier Munford,.667,.167,.167,.167,.167,.333,.250,.000,.000,1.000,.000,.000
Dejounte Murray,.944,.412,.223,.210,.099,.056,.454,.586,.360,.344,.367,.265
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jamal Murray,.589,.194,.158,.116,.121,.411,.502,.621,.452,.480,.395,.378
Mike Muscala,.465,.231,.096,.103,.038,.535,.559,.694,.367,.438,.500,.371
Abdel Nader,.564,.255,.228,.040,.040,.436,.321,.447,.235,.167,.167,.354
Larry Nance Jr.,.971,.581,.157,.087,.148,.029,.594,.733,.369,.333,.426,.167
Larry Nance Jr.,.984,.601,.150,.099,.138,.016,.606,.763,.421,.240,.371,.250
Larry Nance Jr.,.950,.550,.169,.069,.163,.050,.572,.682,.296,.545,.500,.125
Shabazz Napier,.589,.192,.085,.087,.226,.411,.450,.559,.222,.348,.483,.376
Jameer Nelson,.492,.139,.070,.082,.201,.508,.450,.676,.294,.350,.388,.331
Jameer Nelson,.463,.141,.059,.083,.180,.537,.463,.621,.333,.412,.405,.364
Jameer Nelson,.641,.128,.128,.077,.308,.359,.400,1.000,.200,.000,.333,.071
Raul Neto,.689,.311,.212,.106,.060,.311,.481,.638,.406,.250,.333,.404
Georges Niang,.636,.182,.364,.091,.000,.364,.571,.500,.750,.000,,.000
Joakim Noah,1.000,.400,.600,.000,.000,.000,.500,.250,.667,,,
Nerlens Noel,.990,.600,.210,.143,.038,.010,.529,.619,.500,.333,.000,.000
Lucas Nogueira,.763,.700,.063,.000,.000,.238,.721,.768,.200,,,.263
Dirk Nowitzki,.555,.044,.028,.201,.284,.445,.494,.758,.476,.474,.470,.409
Frank Ntilikina,.686,.174,.088,.156,.268,.314,.385,.621,.182,.346,.321,.318
Jusuf Nurkić,.993,.466,.304,.091,.131,.007,.508,.643,.391,.402,.376,.000
David Nwaba,.877,.527,.307,.043,.000,.123,.496,.619,.315,.278,,.346
Johnny O'Bryant,.749,.216,.158,.257,.117,.251,.422,.649,.222,.364,.400,.326
Royce O'Neale,.585,.331,.148,.088,.018,.415,.470,.574,.262,.480,.200,.356
Kyle O'Quinn,.956,.477,.190,.135,.154,.044,.599,.705,.534,.500,.441,.235
Semi Ojeleye,.335,.165,.101,.021,.048,.665,.397,.484,.316,.500,.222,.320
Emeka Okafor,1.000,.474,.263,.179,.084,.000,.505,.644,.320,.471,.375,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jahlil Okafor,.971,.428,.377,.159,.007,.029,.567,.678,.538,.364,.000,.250
Jahlil Okafor,1.000,.333,.222,.333,.111,.000,.444,.333,.500,.667,.000,
Jahlil Okafor,.969,.434,.388,.147,.000,.031,.576,.696,.540,.316,,.250
Victor Oladipo,.677,.267,.082,.095,.231,.323,.528,.690,.364,.438,.439,.371
Kelly Olynyk,.560,.274,.137,.066,.082,.440,.590,.782,.460,.381,.346,.379
Chinanu Onuaku,1.000,.200,.600,.000,.200,.000,.400,1.000,.333,,.000,
Cedi Osman,.532,.247,.102,.054,.129,.468,.586,.761,.474,.500,.375,.368
Kelly Oubre Jr.,.533,.242,.148,.063,.080,.467,.456,.644,.333,.260,.270,.341
Zaza Pachulia,.996,.614,.193,.102,.083,.004,.567,.654,.431,.519,.318,.000
Marcus Paige,.429,.071,.214,.071,.071,.571,.333,.000,.333,.000,1.000,.250
Georgios Papagiannis,1.000,.429,.214,.167,.190,.000,.429,.500,.111,.571,.500,
Georgios Papagiannis,1.000,.415,.220,.171,.195,.000,.415,.471,.111,.571,.500,
Georgios Papagiannis,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,
Jabari Parker,.756,.349,.145,.108,.154,.244,.514,.621,.375,.444,.451,.383
Tony Parker,.905,.338,.144,.126,.296,.095,.479,.626,.393,.429,.374,.270
Chandler Parsons,.483,.158,.077,.098,.150,.517,.504,.703,.333,.435,.429,.421
Patrick Patterson,.357,.128,.135,.060,.030,.643,.421,.588,.361,.250,.375,.386
Justin Patton,1.000,.000,.500,.500,.000,.000,.500,,.000,1.000,,
Brandon Paul,.575,.315,.110,.047,.094,.425,.548,.700,.500,.167,.250,.278
Chris Paul,.525,.093,.104,.218,.110,.475,.532,.662,.446,.506,.557,.380
Adreian Payne,.700,.100,.200,.000,.400,.300,.714,1.000,1.000,,.500,.667
Cameron Payne,.577,.195,.200,.079,.102,.423,.419,.643,.302,.176,.409,.385
Elfrid Payton,.862,.405,.264,.105,.088,.138,.520,.674,.398,.371,.356,.326
Elfrid Payton,.854,.410,.260,.107,.076,.146,.545,.702,.403,.408,.371,.373
Elfrid Payton,.880,.392,.273,.100,.115,.120,.467,.610,.386,.286,.333,.200
Gary Payton II,.662,.459,.081,.095,.027,.338,.490,.588,.333,.143,.500,.240
Gary Payton II,.636,.576,.000,.061,.000,.364,.524,.579,,.000,,.167
Gary Payton II,.683,.366,.146,.122,.049,.317,.464,.600,.333,.200,.500,.308
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Kendrick Perkins,1.000,.500,.500,.000,.000,.000,.500,.000,1.000,,,
London Perrantes,.769,.077,.462,.000,.231,.231,.200,1.000,.167,,.000,.000
Alec Peters,.216,.135,.027,.014,.041,.784,.625,.600,1.000,.000,.667,.310
Marshall Plumlee,1.000,1.000,.000,.000,.000,.000,.333,.333,,,,
Mason Plumlee,.997,.674,.264,.035,.024,.003,.602,.714,.371,.385,.333,.000
Miles Plumlee,1.000,.650,.267,.061,.022,.000,.583,.709,.333,.455,.250,
Jakob Poeltl,.995,.734,.211,.047,.003,.005,.660,.734,.444,.500,.000,.500
Quincy Pondexter,.551,.367,.061,.041,.082,.449,.407,.500,.333,.500,.000,.136
Otto Porter Jr.,.646,.177,.124,.145,.200,.354,.537,.707,.445,.422,.525,.441
Bobby Portis,.725,.296,.191,.105,.132,.275,.514,.588,.458,.541,.411,.359
Kristaps Porziņģis,.744,.156,.156,.264,.165,.256,.454,.604,.381,.430,.422,.395
Dwight Powell,.805,.549,.156,.030,.070,.195,.656,.775,.418,.308,.400,.333
Norman Powell,.503,.278,.134,.040,.051,.497,.516,.596,.420,.400,.421,.285
Alex Poythress,.577,.462,.077,.000,.038,.423,.467,.583,.000,,.000,.364
Taurean Prince,.531,.234,.139,.095,.063,.469,.461,.610,.390,.355,.230,.385
Jacob Pullen,.500,.000,.000,.500,.000,.500,1.000,,,1.000,,.000
Rodney Purvis,.514,.121,.047,.103,.243,.486,.400,.538,.400,.364,.346,.250
Zhou Qi,.406,.219,.094,.094,.000,.594,.308,.429,.333,.000,,.105
Tim Quarterman,.333,.000,.333,.000,.000,.667,1.000,,1.000,,,.000
Ivan Rabb,1.000,.461,.145,.151,.243,.000,.566,.686,.409,.478,.486,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Julius Randle,.950,.545,.315,.041,.048,.050,.575,.728,.389,.351,.256,.222
Zach Randolph,.807,.229,.286,.122,.170,.193,.503,.623,.514,.366,.423,.347
Xavier Rathan-Mayes,.667,.167,.143,.071,.286,.333,.393,.714,.167,.000,.417,.071
J.J. Redick,.477,.075,.043,.063,.297,.523,.504,.606,.421,.491,.490,.420
Davon Reed,.500,.171,.079,.053,.197,.500,.289,.308,.500,.500,.133,.289
Willie Reed,.983,.587,.281,.091,.025,.017,.672,.789,.529,.364,.667,.500
Willie Reed,.983,.583,.283,.092,.025,.017,.669,.786,.529,.364,.667,.500
Willie Reed,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,
Josh Richardson,.620,.198,.141,.119,.163,.380,.495,.611,.464,.457,.410,.378
Malachi Richardson,.556,.233,.078,.067,.178,.444,.360,.333,.286,.333,.438,.300
Malachi Richardson,.557,.239,.080,.057,.182,.443,.347,.333,.286,.200,.438,.308
Malachi Richardson,.500,.000,.000,.500,.000,.500,1.000,,,1.000,,.000
Austin Rivers,.553,.288,.176,.065,.024,.447,.461,.569,.345,.346,.316,.378
Andre Roberson,.778,.716,.056,.000,.006,.222,.627,.681,.000,,.000,.222
Devin Robinson,1.000,.667,.000,.000,.333,.000,.333,.500,,,.000,
Glenn Robinson III,.600,.188,.153,.082,.176,.400,.431,.625,.385,.429,.267,.412
Rajon Rondo,.696,.403,.148,.047,.099,.304,.526,.603,.479,.435,.327,.333
Derrick Rose,.839,.419,.172,.075,.172,.161,.474,.667,.281,.429,.219,.233
Derrick Rose,.818,.417,.152,.091,.159,.182,.481,.655,.250,.417,.286,.250
Derrick Rose,.889,.426,.222,.037,.204,.111,.458,.696,.333,.500,.091,.167
Terrence Ross,.513,.126,.099,.141,.147,.487,.469,.750,.263,.333,.500,.323
Terry Rozier,.498,.180,.121,.085,.111,.503,.410,.535,.309,.368,.348,.381
Ricky Rubio,.670,.172,.093,.158,.247,.330,.451,.535,.299,.443,.456,.352
D'Angelo Russell,.586,.159,.176,.134,.118,.414,.477,.636,.356,.467,.456,.324
Domantas Sabonis,.944,.470,.224,.088,.162,.056,.524,.669,.385,.431,.346,.351
JaKarr Sampson,.877,.519,.235,.049,.074,.123,.549,.690,.368,.500,.167,.500
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Dario Šarić,.552,.252,.142,.046,.111,.448,.501,.661,.405,.317,.343,.393
Tomáš Satoranský,.737,.266,.224,.122,.125,.263,.544,.696,.512,.404,.417,.465
Dennis Schröder,.771,.290,.126,.161,.194,.229,.480,.578,.333,.432,.468,.290
Mike Scott,.689,.168,.193,.176,.153,.311,.582,.693,.495,.587,.563,.405
Thabo Sefolosha,.650,.333,.121,.096,.100,.350,.551,.688,.379,.435,.417,.381
Wayne Selden,.546,.204,.178,.089,.074,.454,.456,.600,.271,.458,.500,.402
Ramon Sessions,.778,.350,.274,.120,.026,.222,.374,.512,.250,.286,.333,.308
Ramon Sessions,.792,.377,.283,.132,.000,.208,.357,.500,.200,.286,,.182
Ramon Sessions,.766,.328,.266,.109,.047,.234,.388,.524,.294,.286,.333,.400
Iman Shumpert,.552,.121,.069,.052,.310,.448,.469,.714,.500,.667,.333,.269
Pascal Siakam,.735,.456,.227,.046,.006,.265,.612,.718,.442,.435,.333,.220
Xavier Silas,.333,.000,.000,.333,.000,.667,.000,,,.000,,.000
Ben Simmons,.989,.462,.325,.174,.028,.011,.551,.744,.417,.316,.393,.000
Jonathon Simmons,.732,.269,.229,.114,.118,.268,.512,.688,.414,.333,.467,.338
Kobi Simmons,.794,.312,.196,.153,.132,.206,.460,.712,.324,.345,.200,.282
Kyle Singler,.762,.333,.190,.143,.095,.238,.313,.429,.250,.333,.000,.400
Marcus Smart,.517,.177,.161,.095,.083,.483,.429,.593,.301,.388,.372,.301
Dennis Smith Jr.,.669,.317,.110,.092,.148,.331,.435,.606,.257,.223,.336,.313
Ish Smith,.874,.257,.222,.191,.203,.126,.506,.670,.382,.516,.423,.347
J.R. Smith,.360,.089,.072,.071,.128,.640,.453,.566,.395,.429,.421,.375
Jason Smith,.722,.209,.096,.130,.287,.278,.494,.708,.182,.400,.485,.125
Josh Smith,1.000,.750,.000,.000,.250,.000,.250,.333,,,.000,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Tony Snell,.369,.167,.082,.052,.068,.631,.490,.648,.257,.409,.448,.403
Marreese Speights,.332,.074,.120,.072,.066,.668,.448,.500,.452,.520,.304,.369
Nik Stauskas,.351,.182,.065,.019,.084,.649,.370,.536,.100,.000,.308,.400
Nik Stauskas,.750,.500,.000,.000,.250,.250,.333,.000,,,1.000,.000
Nik Stauskas,.340,.173,.067,.020,.080,.660,.373,.577,.100,.000,.250,.404
Lance Stephenson,.673,.292,.086,.072,.223,.327,.495,.623,.311,.490,.399,.289
David Stockton,.000,.000,.000,.000,.000,1.000,,,,,,.667
Julyan Stone,.000,.000,.000,.000,.000,1.000,,,,,,.462
Edmond Sumner,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,
Caleb Swanigan,.867,.500,.233,.033,.100,.133,.442,.533,.357,.500,.167,.125
Jayson Tatum,.710,.320,.107,.096,.188,.290,.492,.629,.258,.438,.420,.434
Isaiah Taylor,.795,.374,.256,.108,.056,.205,.461,.610,.390,.214,.273,.250
Jeff Teague,.713,.209,.272,.157,.073,.287,.477,.651,.394,.440,.379,.368
Marquis Teague,.750,.250,.063,.125,.313,.250,.250,.500,1.000,.000,.000,.250
Mirza Teletović,.211,.053,.053,.053,.053,.789,.333,.333,.333,.333,.333,.467
Garrett Temple,.523,.155,.061,.097,.210,.477,.442,.635,.207,.391,.390,.392
Miloš Teodosić,.356,.064,.036,.083,.172,.644,.492,.652,.385,.533,.435,.379
Jason Terry,.253,.084,.026,.058,.084,.747,.487,.538,.250,.667,.385,.348
Daniel Theis,.751,.464,.099,.103,.086,.249,.617,.741,.304,.542,.400,.310
Isaiah Thomas,.553,.192,.124,.135,.102,.447,.438,.506,.365,.404,.442,.293
Isaiah Thomas,.552,.201,.103,.129,.119,.448,.449,.487,.300,.480,.478,.253
Isaiah Thomas,.555,.185,.141,.141,.088,.445,.429,.524,.406,.344,.400,.327
Lance Thomas,.536,.228,.127,.049,.131,.464,.364,.508,.147,.308,.343,.403
Klay Thompson,.558,.121,.054,.140,.244,.442,.526,.678,.359,.485,.507,.440
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Tristan Thompson,1.000,.664,.255,.060,.026,.000,.562,.673,.350,.286,.333,
Sindarius Thornwell,.738,.399,.215,.052,.073,.262,.448,.505,.320,.500,.471,.377
Anthony Tolliver,.227,.138,.059,.017,.013,.773,.561,.708,.286,.375,.500,.436
Karl-Anthony Towns,.757,.341,.246,.089,.080,.243,.585,.723,.476,.442,.500,.421
P.J. Tucker,.297,.150,.077,.011,.059,.703,.435,.561,.324,.200,.308,.371
Evan Turner,.771,.128,.184,.315,.144,.229,.485,.676,.443,.451,.446,.318
Myles Turner,.754,.260,.105,.085,.305,.246,.519,.614,.478,.407,.482,.357
Ekpe Udoh,.992,.542,.308,.117,.025,.008,.504,.662,.378,.214,.000,.000
Tyler Ulis,.735,.116,.136,.281,.201,.265,.425,.438,.413,.445,.396,.288
Jonas Valančiūnas,.892,.443,.333,.093,.025,.108,.587,.704,.472,.406,.706,.405
Denzel Valentine,.487,.117,.121,.125,.125,.513,.450,.607,.414,.411,.378,.386
