Player,pct_2P_2016,pct_0-3_2016,pct_3-10_2016,pct_10-16_2016,pct_16-3P_2016,pct_3P_2016,att_2P_2016,att_0-3_2016,att_3-10_2016,att_10-16_2016,att_16-3P_2016,att_3P_2016
Rudy Gobert,1.000,.802,.175,.006,.017,.000,.559,.641,.226,.000,.333,
Drew Gooden,.602,.243,.087,.107,.175,.398,.419,.480,.333,.364,.389,.171
Archie Goodwin,.765,.526,.130,.021,.088,.235,.474,.577,.145,.444,.351,.232
Aaron Gordon,.755,.454,.105,.086,.112,.245,.531,.654,.344,.340,.338,.296
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Eric Gordon,.467,.225,.096,.033,.116,.533,.457,.524,.358,.500,.391,.384
Marcin Gortat,.999,.452,.313,.195,.039,.001,.567,.704,.490,.403,.433,.000
Andrew Goudelock,.550,.000,.200,.150,.200,.450,.727,,.500,1.000,.750,.111
Jerami Grant,.756,.491,.184,.047,.035,.244,.477,.619,.209,.179,.286,.240
Jerian Grant,.744,.368,.138,.107,.130,.256,.454,.521,.426,.381,.353,.220
Danny Green,.378,.166,.050,.064,.094,.622,.448,.602,.250,.361,.340,.332
Draymond Green,.685,.488,.144,.023,.029,.315,.537,.618,.339,.368,.292,.388
Erick Green,.615,.000,.154,.154,.308,.385,.500,,.500,.500,.500,.200
Erick Green,.000,.000,.000,.000,.000,1.000,,,,,,.000
Erick Green,.667,.000,.167,.167,.333,.333,.500,,.500,.500,.500,.250
Gerald Green,.557,.148,.075,.135,.199,.443,.446,.586,.318,.494,.359,.323
JaMychal Green,.909,.481,.137,.067,.224,.091,.478,.563,.353,.455,.378,.333
Jeff Green,.742,.308,.218,.090,.125,.258,.470,.602,.344,.486,.350,.315
Jeff Green,.756,.314,.206,.102,.133,.244,.470,.583,.383,.491,.324,.309
Jeff Green,.712,.296,.243,.064,.109,.288,.468,.646,.277,.471,.414,.325
Blake Griffin,.970,.292,.151,.070,.458,.030,.504,.739,.484,.357,.384,.333
Jorge Gutiérrez,.818,.273,.091,.091,.364,.182,.667,1.000,1.000,.000,.500,.000
P.J. Hairston,.409,.218,.069,.042,.081,.591,.449,.596,.286,.235,.303,.290
P.J. Hairston,.377,.207,.054,.036,.080,.623,.433,.544,.200,.300,.364,.314
P.J. Hairston,.477,.242,.098,.053,.083,.523,.476,.688,.385,.143,.182,.232
Jordan Hamilton,.612,.293,.121,.086,.112,.388,.507,.647,.357,.300,.462,.289
Tyler Hansbrough,.958,.606,.310,.028,.014,.042,.441,.581,.182,.500,.000,.667
Tim Hardaway Jr.,.464,.226,.057,.042,.140,.536,.537,.700,.333,.455,.378,.338
James Harden,.594,.246,.124,.105,.120,.406,.494,.650,.328,.426,.402,.359
Maurice Harkless,.659,.501,.117,.012,.029,.341,.576,.660,.292,.400,.333,.279
Justin Harper,.100,.000,.000,.000,.100,.900,.000,,,,.000,.444
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Montrezl Harrell,.989,.667,.233,.022,.067,.011,.652,.750,.524,.000,.333,.000
Devin Harris,.578,.316,.104,.051,.107,.422,.532,.653,.333,.474,.400,.329
Gary Harris,.612,.358,.080,.075,.099,.388,.543,.613,.410,.456,.461,.354
Joe Harris,.000,.000,.000,.000,.000,1.000,,,,,,.250
Tobias Harris,.731,.375,.187,.076,.094,.269,.518,.631,.410,.353,.417,.335
Tobias Harris,.721,.403,.165,.061,.092,.279,.523,.624,.427,.242,.440,.311
Tobias Harris,.747,.330,.221,.101,.098,.253,.512,.643,.390,.457,.382,.375
Aaron Harrison,.474,.211,.053,.000,.211,.526,.222,.500,.000,,.000,.300
Udonis Haslem,.852,.197,.115,.213,.328,.148,.423,.667,.571,.385,.250,.111
Spencer Hawes,.667,.281,.173,.134,.078,.333,.422,.558,.358,.317,.250,.373
Chuck Hayes,1.000,.500,.500,.000,.000,.000,.500,1.000,.000,,,
Gordon Hayward,.659,.209,.182,.128,.140,.341,.477,.622,.438,.409,.375,.349
Gerald Henderson,.743,.157,.096,.183,.304,.257,.468,.747,.314,.412,.410,.353
John Henson,.997,.536,.405,.041,.014,.003,.566,.647,.475,.583,.000,.000
Mario Hezonja,.541,.203,.081,.050,.206,.459,.504,.659,.412,.476,.395,.349
Roy Hibbert,.995,.297,.299,.146,.253,.005,.445,.623,.341,.383,.394,.000
J.J. Hickson,.994,.561,.213,.135,.084,.006,.519,.690,.303,.286,.308,.000
J.J. Hickson,1.000,.587,.183,.147,.083,.000,.505,.672,.250,.188,.444,
J.J. Hickson,.978,.500,.283,.109,.087,.022,.556,.739,.385,.600,.000,.000
Nenê,.992,.474,.180,.125,.214,.008,.549,.698,.449,.396,.390,.000
George Hill,.575,.222,.099,.103,.153,.425,.466,.622,.397,.342,.363,.408
Jordan Hill,.998,.332,.281,.148,.237,.002,.507,.659,.474,.506,.338,.000
Solomon Hill,.644,.341,.163,.091,.053,.356,.515,.648,.353,.368,.364,.324
Darrun Hilliard,.618,.214,.099,.076,.237,.382,.407,.571,.077,.400,.387,.380
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Kirk Hinrich,.519,.194,.109,.070,.147,.481,.373,.480,.286,.000,.474,.387
Kirk Hinrich,.525,.186,.119,.059,.161,.475,.387,.500,.286,.000,.474,.411
Kirk Hinrich,.455,.273,.000,.182,.000,.545,.200,.333,,.000,,.167
Jrue Holiday,.723,.290,.164,.149,.121,.277,.478,.576,.418,.446,.363,.336
Justin Holiday,.539,.263,.088,.061,.127,.461,.423,.483,.250,.214,.517,.343
Justin Holiday,.384,.233,.068,.027,.055,.616,.500,.471,.400,.500,.750,.222
Justin Holiday,.613,.277,.097,.077,.161,.387,.400,.488,.200,.167,.480,.433
Ryan Hollins,1.000,.633,.304,.038,.025,.000,.620,.700,.458,1.000,.000,
Ryan Hollins,1.000,.429,.286,.143,.143,.000,.571,.667,.500,1.000,.000,
Ryan Hollins,1.000,.653,.306,.028,.014,.000,.625,.702,.455,1.000,.000,
Rondae Hollis-Jefferson,.899,.449,.138,.080,.232,.101,.476,.581,.158,.636,.406,.286
Richaun Holmes,.802,.572,.126,.072,.032,.198,.596,.724,.214,.375,.286,.182
Rodney Hood,.538,.111,.200,.130,.098,.462,.472,.611,.448,.421,.432,.359
Al Horford,.756,.300,.136,.089,.231,.244,.557,.745,.385,.355,.492,.344
Dwight Howard,.990,.658,.322,.008,.003,.010,.626,.752,.378,.400,.000,.000
Marcelo Huertas,.735,.187,.283,.157,.109,.265,.479,.605,.477,.389,.400,.262
Josh Huestis,.500,.083,.167,.083,.167,.500,.167,1.000,.000,.000,.000,.667
Kris Humphries,.634,.224,.125,.085,.200,.366,.465,.621,.216,.440,.458,.315
Kris Humphries,.576,.222,.101,.076,.177,.424,.451,.629,.125,.333,.464,.343
Kris Humphries,.722,.306,.139,.028,.250,.278,.269,.364,.000,.000,.333,.300
Kris Humphries,.693,.198,.158,.119,.218,.307,.557,.750,.375,.583,.500,.258
R.J. Hunter,.357,.133,.061,.010,.153,.643,.486,.615,.333,1.000,.400,.302
Serge Ibaka,.788,.196,.129,.123,.341,.212,.520,.671,.500,.486,.453,.326
Andre Iguodala,.582,.310,.063,.073,.136,.418,.570,.728,.348,.407,.400,.351
Ersan İlyasova,.608,.292,.124,.050,.144,.392,.458,.570,.317,.394,.368,.371
Ersan İlyasova,.577,.266,.126,.049,.136,.423,.471,.593,.297,.440,.406,.363
Ersan İlyasova,.712,.379,.118,.052,.170,.288,.422,.517,.389,.250,.269,.409
Joe Ingles,.278,.120,.031,.017,.110,.722,.531,.743,.333,.800,.313,.386
Damien Inglis,.649,.351,.081,.135,.081,.351,.417,.615,.333,.200,.000,.231
Kyrie Irving,.702,.243,.164,.131,.166,.298,.502,.584,.403,.504,.473,.321
Jarrett Jack,.715,.109,.201,.098,.307,.285,.426,.615,.319,.343,.455,.304
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Reggie Jackson,.732,.280,.219,.122,.109,.268,.464,.575,.381,.480,.331,.353
LeBron James,.801,.459,.119,.093,.129,.199,.573,.722,.361,.348,.404,.309
Al Jefferson,1.000,.271,.341,.250,.139,.000,.485,.642,.407,.405,.514,
Cory Jefferson,.955,.591,.227,.045,.091,.045,.429,.615,.000,1.000,.000,.000
Richard Jefferson,.446,.231,.080,.054,.080,.554,.554,.750,.320,.353,.360,.382
John Jenkins,.681,.169,.119,.056,.338,.319,.505,.704,.368,.333,.481,.314
John Jenkins,.729,.129,.157,.071,.371,.271,.510,.778,.455,.400,.462,.158
John Jenkins,.644,.200,.089,.044,.311,.356,.500,.667,.250,.250,.500,.406
Brandon Jennings,.490,.155,.118,.066,.148,.510,.409,.574,.361,.400,.289,.329
Brandon Jennings,.462,.189,.140,.028,.098,.538,.439,.593,.400,.250,.286,.312
Brandon Jennings,.516,.124,.099,.099,.193,.484,.386,.550,.313,.438,.290,.346
Jonas Jerebko,.622,.343,.136,.035,.108,.378,.421,.531,.308,.300,.258,.398
Amir Johnson,.899,.547,.305,.035,.014,.101,.624,.712,.508,.400,.333,.233
Chris Johnson,.490,.247,.088,.072,.082,.510,.474,.667,.118,.286,.438,.273
James Johnson,.725,.475,.167,.029,.054,.275,.540,.632,.400,.286,.308,.303
Joe Johnson,.636,.075,.246,.156,.159,.364,.471,.594,.474,.507,.372,.383
Joe Johnson,.623,.063,.232,.156,.173,.377,.427,.579,.426,.474,.333,.371
Joe Johnson,.665,.104,.279,.155,.127,.335,.569,.615,.571,.590,.500,.417
Orlando Johnson,.706,.382,.088,.059,.176,.294,.292,.385,.333,.000,.167,.200
Orlando Johnson,.706,.471,.059,.059,.118,.294,.333,.500,.000,.000,.000,.200
Orlando Johnson,.706,.294,.118,.059,.235,.294,.250,.200,.500,.000,.250,.200
Stanley Johnson,.658,.255,.173,.117,.113,.342,.410,.569,.308,.357,.265,.307
Tyler Johnson,.708,.329,.111,.070,.198,.292,.529,.625,.407,.529,.438,.380
Wesley Johnson,.400,.140,.037,.047,.177,.600,.510,.708,.474,.458,.374,.333
Nikola Jokić,.860,.418,.293,.078,.068,.140,.541,.622,.477,.447,.415,.333
Dahntay Jones,.857,.286,.214,.143,.214,.143,.417,.000,.667,.500,.667,.500
James Jones,.268,.035,.021,.106,.113,.732,.447,.800,.667,.333,.438,.394
Terrence Jones,.785,.444,.270,.027,.044,.215,.490,.638,.293,.200,.375,.316
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Tyus Jones,.660,.205,.231,.096,.128,.340,.388,.531,.389,.200,.300,.302
DeAndre Jordan,.998,.839,.154,.006,.000,.002,.704,.765,.385,.333,,.000
Cory Joseph,.812,.297,.239,.111,.164,.188,.478,.615,.400,.385,.406,.273
Chris Kaman,.907,.209,.140,.186,.372,.093,.487,.556,.667,.250,.500,.250
Frank Kaminsky,.615,.331,.187,.040,.057,.385,.455,.523,.408,.238,.367,.337
Sergey Karasev,.500,.203,.068,.081,.149,.500,.514,.600,.800,.167,.455,.297
Sasha Kaun,1.000,.765,.235,.000,.000,.000,.529,.692,.000,,,
