Player,pct_2P_2013,pct_0-3_2013,pct_3-10_2013,pct_10-16_2013,pct_16-3P_2013,pct_3P_2013,att_2P_2013,att_0-3_2013,att_3-10_2013,att_10-16_2013,att_16-3P_2013,att_3P_2013
Chris Kaman,.998,.271,.225,.276,.227,.002,.508,.629,.446,.429,.521,.000
Jason Kidd*,.205,.071,.049,.010,.076,.795,.452,.552,.500,.500,.323,.351
Michael Kidd-Gilchrist,.985,.512,.142,.046,.285,.015,.462,.627,.276,.143,.309,.222
Andrei Kirilenko,.786,.532,.098,.023,.132,.214,.566,.664,.382,.231,.365,.292
Linas Kleiza,.542,.132,.222,.069,.118,.458,.359,.579,.375,.100,.235,.303
Brandon Knight,.628,.297,.124,.042,.164,.372,.430,.540,.294,.432,.333,.367
Kyle Korver,.311,.035,.015,.045,.216,.689,.471,.571,.333,.370,.485,.457
Kosta Koufos,.998,.630,.329,.030,.010,.002,.582,.678,.431,.333,.200,.000
Viacheslav Kravtsov,1.000,.870,.130,.000,.000,.000,.717,.750,.500,,,
Doron Lamb,.773,.209,.196,.172,.196,.227,.365,.500,.375,.250,.313,.378
Doron Lamb,.832,.221,.179,.211,.221,.168,.367,.571,.294,.250,.333,.250
Doron Lamb,.691,.191,.221,.118,.162,.309,.362,.385,.467,.250,.273,.476
Jeremy Lamb,.559,.147,.162,.074,.176,.441,.395,.400,.364,.400,.417,.300
Carl Landry,.995,.444,.191,.154,.206,.005,.541,.700,.348,.462,.435,.333
Ty Lawson,.761,.369,.117,.078,.197,.239,.491,.615,.307,.368,.419,.366
Courtney Lee,.706,.300,.098,.091,.217,.294,.503,.629,.327,.375,.461,.372
David Lee,.997,.387,.291,.116,.203,.003,.521,.686,.412,.415,.421,.000
Malcolm Lee,.684,.368,.132,.039,.145,.316,.404,.429,.400,.333,.364,.333
Kawhi Leonard,.669,.329,.122,.093,.125,.331,.554,.659,.438,.510,.424,.374
Meyers Leonard,.975,.487,.162,.083,.242,.025,.548,.696,.422,.391,.388,.429
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jon Leuer,.942,.250,.154,.077,.462,.058,.510,.615,.625,.500,.417,.000
Jon Leuer,.893,.250,.143,.071,.429,.107,.400,.429,.500,.500,.333,.000
Jon Leuer,1.000,.250,.167,.083,.500,.000,.625,.833,.750,.500,.500,
Rashard Lewis,.474,.145,.104,.092,.133,.526,.441,.667,.269,.261,.455,.389
DeAndre Liggins,.596,.383,.149,.043,.021,.404,.500,.556,.429,.000,1.000,.368
Damian Lillard,.609,.262,.064,.061,.224,.391,.469,.531,.378,.449,.427,.368
Jeremy Lin,.713,.333,.175,.049,.156,.287,.483,.635,.318,.227,.421,.339
Shaun Livingston,.988,.251,.188,.396,.153,.012,.485,.701,.400,.416,.415,.000
Shaun Livingston,.955,.167,.106,.318,.364,.045,.381,.545,.286,.333,.375,.000
Shaun Livingston,.996,.271,.207,.414,.104,.004,.509,.724,.414,.431,.448,.000
Brook Lopez,.999,.376,.329,.131,.164,.001,.522,.698,.422,.427,.391,.000
Robin Lopez,1.000,.477,.314,.150,.058,.000,.534,.691,.372,.370,.548,
Kevin Love,.691,.322,.191,.060,.117,.309,.413,.490,.281,.556,.343,.217
Kyle Lowry,.552,.238,.119,.063,.133,.448,.433,.568,.378,.359,.277,.362
John Lucas III,.548,.078,.129,.114,.228,.452,.393,.615,.395,.368,.329,.377
Scott Machado,.833,.667,.000,.000,.167,.167,.600,.750,,,.000,.000
Shelvin Mack,.611,.159,.111,.087,.254,.389,.519,.550,.429,.636,.500,.367
Shelvin Mack,.675,.150,.100,.100,.325,.325,.444,.500,.500,.500,.385,.308
Shelvin Mack,.500,.000,.000,.000,.500,.500,1.000,,,,1.000,.000
Shelvin Mack,.583,.167,.119,.083,.214,.417,.551,.571,.400,.714,.556,.400
Corey Maggette,.724,.158,.184,.066,.316,.276,.400,.583,.429,.000,.375,.238
Ian Mahinmi,.994,.413,.213,.070,.298,.006,.456,.647,.329,.217,.337,.000
Shawn Marion,.894,.357,.375,.138,.025,.106,.538,.703,.429,.421,.471,.315
Kendall Marshall,.517,.192,.079,.046,.199,.483,.423,.586,.167,.857,.267,.315
Cartier Martin,.421,.087,.056,.060,.218,.579,.358,.500,.357,.267,.327,.397
Kenyon Martin,1.000,.656,.118,.032,.194,.000,.602,.787,.273,.333,.222,
Kevin Martin,.523,.152,.108,.108,.156,.477,.472,.686,.333,.405,.405,.426
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Roger Mason,.479,.128,.043,.049,.259,.521,.452,.513,.077,.267,.519,.415
Wesley Matthews,.474,.225,.075,.063,.110,.526,.478,.599,.361,.392,.360,.398
Jason Maxiell,1.000,.333,.190,.144,.333,.000,.446,.645,.448,.288,.316,
Eric Maynor,.658,.125,.317,.082,.135,.342,.389,.600,.326,.348,.368,.354
Eric Maynor,.600,.113,.287,.070,.130,.400,.304,.462,.242,.125,.400,.326
Eric Maynor,.699,.133,.337,.090,.139,.301,.440,.682,.375,.467,.348,.380
O.J. Mayo,.660,.191,.104,.119,.246,.340,.471,.587,.458,.418,.413,.407
Luc Mbah a Moute,.902,.467,.135,.061,.239,.098,.406,.477,.373,.174,.344,.351
JaVale McGee,.998,.647,.237,.078,.036,.002,.574,.704,.352,.366,.158,1.000
Dominic McGuire,1.000,.357,.107,.125,.411,.000,.429,.400,.000,.429,.565,
Dominic McGuire,1.000,.313,.156,.063,.469,.000,.469,.600,.000,.500,.533,
Dominic McGuire,1.000,.381,.048,.190,.381,.000,.429,.250,.000,.500,.625,
Dominic McGuire,1.000,.667,.000,.333,.000,.000,.000,.000,,.000,,
Josh McRoberts,.755,.402,.120,.047,.187,.245,.510,.616,.366,.563,.359,.286
Josh McRoberts,.641,.333,.098,.052,.157,.359,.439,.490,.333,.375,.417,.309
Josh McRoberts,.847,.458,.137,.042,.211,.153,.553,.690,.385,.750,.325,.241
Jodie Meeks,.355,.204,.058,.017,.075,.645,.441,.528,.226,.556,.350,.357
Fab Melo,1.000,.833,.167,.000,.000,.000,.500,.600,.000,,,
Khris Middleton,.681,.206,.142,.121,.213,.319,.500,.655,.400,.647,.333,.311
C.J. Miles,.466,.156,.112,.055,.142,.534,.451,.594,.319,.412,.414,.384
Darko Miličić,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,
Andre Miller,.899,.422,.207,.176,.093,.101,.504,.618,.397,.387,.441,.266
Darius Miller,.481,.111,.167,.074,.130,.519,.423,.667,.278,.250,.500,.393
Mike Miller,.242,.100,.035,.026,.082,.758,.482,.696,.250,.500,.316,.417
Quincy Miller,.917,.500,.167,.000,.250,.083,.364,.500,.500,,.000,.000
Patty Mills,.461,.195,.046,.062,.158,.539,.550,.660,.364,.600,.447,.400
Paul Millsap,.955,.353,.253,.147,.202,.045,.498,.683,.380,.357,.424,.333
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Nazr Mohammed,.989,.439,.206,.222,.122,.011,.371,.506,.216,.250,.364,.000
Greg Monroe,.996,.560,.256,.043,.137,.004,.488,.614,.332,.311,.317,.000
E'Twaun Moore,.671,.137,.164,.115,.254,.329,.424,.573,.541,.304,.322,.340
Darius Morris,.649,.388,.122,.021,.117,.351,.402,.507,.217,.000,.318,.364
Marcus Morris,.557,.251,.120,.059,.127,.443,.464,.689,.286,.323,.254,.369
Marcus Morris,.515,.233,.115,.055,.113,.485,.471,.656,.348,.318,.289,.381
Marcus Morris,.690,.310,.135,.071,.175,.310,.448,.769,.118,.333,.182,.308
Markieff Morris,.795,.279,.135,.133,.248,.205,.426,.588,.250,.287,.414,.336
Anthony Morrow,.703,.110,.138,.145,.310,.297,.471,.688,.300,.571,.422,.372
Anthony Morrow,.658,.099,.126,.144,.288,.342,.438,.727,.214,.563,.375,.395
Anthony Morrow,.853,.147,.176,.147,.382,.147,.552,.600,.500,.600,.538,.200
Donatas Motiejūnas,.610,.258,.286,.033,.033,.390,.562,.727,.492,.143,.286,.289
Arnett Moultrie,1.000,.560,.142,.112,.187,.000,.582,.693,.421,.267,.560,
Timofey Mozgov,.977,.552,.172,.115,.138,.023,.518,.646,.333,.400,.333,.000
Byron Mullens,.631,.181,.107,.146,.197,.369,.425,.618,.400,.354,.315,.317
Kevin Murphy,.821,.107,.107,.214,.393,.179,.261,1.000,.667,.167,.000,.200
Troy Murphy,.426,.131,.033,.066,.197,.574,.423,.625,.500,.250,.333,.314
Steve Nash*,.726,.145,.160,.204,.217,.274,.519,.681,.434,.474,.515,.438
Gary Neal,.580,.052,.129,.126,.273,.420,.454,.484,.455,.533,.411,.355
Jameer Nelson,.545,.217,.108,.073,.147,.455,.435,.574,.429,.263,.322,.341
Andrew Nicholson,1.000,.239,.311,.119,.331,.000,.527,.698,.497,.466,.453,
Joakim Noah,.992,.567,.189,.057,.179,.008,.485,.585,.303,.444,.372,.000
Steve Novak,.184,.007,.009,.005,.163,.816,.367,.667,.500,.000,.357,.425
Dirk Nowitzki,.784,.077,.069,.312,.327,.216,.487,.625,.380,.463,.500,.414
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jermaine O'Neal,1.000,.323,.364,.213,.100,.000,.482,.675,.430,.342,.351,
Kyle O'Quinn,.995,.442,.188,.132,.234,.005,.515,.609,.378,.500,.457,.000
Lamar Odom,.754,.361,.205,.030,.158,.246,.464,.583,.307,.273,.431,.200
Tim Ohlbrecht,1.000,.333,.667,.000,.000,.000,.333,1.000,.000,,,
Emeka Okafor,1.000,.282,.354,.247,.116,.000,.477,.691,.428,.371,.338,
Daniel Orton,1.000,.615,.269,.077,.038,.000,.462,.688,.143,.000,.000,
Travis Outlaw,.718,.175,.085,.102,.356,.282,.472,.742,.400,.444,.365,.280
Zaza Pachulia,.988,.556,.178,.137,.116,.012,.479,.560,.279,.485,.393,.000
Jannero Pargo,.453,.071,.028,.071,.283,.547,.406,.467,.000,.333,.450,.336
Jannero Pargo,.375,.000,.000,.031,.344,.625,.417,,,.000,.455,.150
Jannero Pargo,.474,.026,.026,.026,.395,.526,.333,.000,.000,.000,.400,.350
Jannero Pargo,.465,.099,.035,.092,.239,.535,.424,.500,.000,.385,.471,.382
Jeremy Pargo,.704,.340,.108,.096,.160,.296,.420,.400,.481,.333,.475,.338
Jeremy Pargo,.695,.321,.118,.091,.166,.305,.438,.417,.545,.294,.484,.316
Jeremy Pargo,.730,.397,.079,.111,.143,.270,.370,.360,.200,.429,.444,.412
Tony Parker,.932,.317,.247,.138,.230,.068,.534,.670,.476,.453,.459,.353
Chandler Parsons,.579,.350,.112,.027,.091,.421,.559,.690,.352,.360,.365,.385
Patrick Patterson,.788,.212,.205,.143,.228,.212,.546,.742,.461,.472,.486,.386
Patrick Patterson,.789,.235,.193,.145,.215,.211,.560,.757,.466,.485,.480,.365
Patrick Patterson,.786,.149,.238,.137,.262,.214,.508,.680,.450,.435,.500,.444
Chris Paul,.729,.143,.157,.173,.257,.271,.538,.689,.545,.500,.477,.328
Sasha Pavlović,.496,.134,.109,.067,.185,.504,.407,.688,.308,.500,.227,.300
Nikola Peković,1.000,.574,.381,.045,.001,.000,.520,.654,.344,.303,.000,
Kendrick Perkins,.997,.419,.297,.150,.131,.003,.458,.580,.355,.340,.439,.000
Johan Petro,.964,.373,.245,.155,.191,.036,.443,.634,.481,.235,.190,.250
Paul Pierce*,.650,.232,.083,.160,.175,.350,.466,.593,.297,.463,.382,.380
Mickaël Piétrus,.347,.163,.071,.041,.071,.653,.412,.500,.714,.250,.000,.313
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Dexter Pittman,1.000,.455,.545,.000,.000,.000,.364,.400,.333,,,
Dexter Pittman,1.000,.200,.800,.000,.000,.000,.600,1.000,.500,,,
Dexter Pittman,1.000,.667,.333,.000,.000,.000,.167,.250,.000,,,
Miles Plumlee,1.000,.333,.429,.190,.048,.000,.238,.429,.222,.000,.000,
Quincy Pondexter,.492,.274,.100,.057,.060,.508,.463,.561,.433,.176,.333,.395
A.J. Price,.516,.092,.116,.114,.194,.484,.427,.553,.417,.447,.363,.350
Ronnie Price,.675,.275,.067,.092,.242,.325,.358,.424,.375,.182,.345,.256
Pablo Prigioni,.391,.200,.077,.064,.050,.609,.547,.705,.412,.214,.545,.396
Tayshaun Prince,.885,.210,.213,.146,.316,.115,.442,.622,.417,.342,.386,.404
Tayshaun Prince,.890,.236,.200,.147,.308,.110,.445,.561,.423,.366,.409,.434
Tayshaun Prince,.878,.173,.232,.146,.327,.122,.437,.741,.410,.306,.355,.366
Joel Przybilla,1.000,1.000,.000,.000,.000,.000,.250,.250,,,,
Chris Quinn,.688,.125,.063,.250,.250,.313,.364,.500,1.000,.250,.250,.000
Vladimir Radmanović,.372,.233,.070,.023,.047,.628,.500,.600,.333,.000,.500,.185
Anthony Randolph,.930,.570,.228,.088,.044,.070,.528,.662,.346,.300,.200,.000
Shavlik Randolph,1.000,.750,.188,.000,.063,.000,.583,.667,.333,,.333,
Zach Randolph,.978,.400,.292,.124,.161,.022,.469,.580,.425,.346,.364,.087
J.J. Redick,.488,.145,.056,.055,.232,.513,.506,.648,.408,.375,.471,.366
J.J. Redick,.485,.148,.043,.055,.239,.515,.514,.686,.440,.406,.446,.390
J.J. Redick,.493,.141,.081,.054,.218,.507,.490,.571,.375,.313,.523,.318
Jason Richardson,.503,.134,.101,.095,.173,.497,.462,.622,.441,.406,.379,.341
Quentin Richardson,.636,.545,.091,.000,.000,.364,.000,.000,.000,,,.250
Luke Ridnour,.739,.137,.101,.131,.370,.261,.503,.577,.390,.557,.487,.311
Austin Rivers,.779,.310,.285,.092,.092,.221,.385,.488,.306,.389,.278,.326
Brian Roberts,.701,.139,.166,.102,.294,.299,.430,.465,.471,.442,.387,.386
Nate Robinson,.622,.188,.122,.098,.215,.378,.450,.601,.393,.389,.379,.405
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Thomas Robinson,.997,.558,.240,.090,.109,.003,.431,.536,.273,.276,.371,.000
Thomas Robinson,1.000,.543,.230,.107,.119,.000,.424,.515,.304,.231,.414,
Thomas Robinson,.987,.603,.269,.038,.077,.013,.455,.596,.190,.667,.167,.000
Rajon Rondo,.892,.363,.176,.069,.284,.108,.513,.598,.427,.313,.508,.240
Terrence Ross,.571,.166,.088,.072,.245,.429,.464,.697,.575,.364,.295,.332
Brandon Roy,.743,.171,.143,.086,.343,.257,.423,.833,.200,.333,.333,.000
Ricky Rubio,.821,.317,.089,.091,.323,.179,.374,.448,.239,.319,.355,.293
Brandon Rush,.778,.444,.111,.111,.111,.222,.857,1.000,.000,1.000,1.000,.000
Robert Sacre,1.000,.313,.396,.188,.104,.000,.375,.533,.316,.333,.200,
John Salmons,.564,.137,.121,.124,.181,.436,.420,.595,.419,.329,.351,.371
Samardo Samuels,.983,.300,.117,.050,.517,.017,.373,.667,.286,.333,.226,.000
Larry Sanders,.997,.617,.175,.106,.099,.003,.507,.633,.292,.344,.283,.000
Luis Scola,.983,.262,.234,.122,.364,.017,.477,.608,.393,.420,.456,.188
Mike Scott,.993,.524,.177,.102,.190,.007,.479,.610,.308,.200,.429,.000
Thabo Sefolosha,.446,.283,.043,.032,.088,.554,.558,.742,.100,.400,.244,.419
Josh Selby,.727,.136,.182,.000,.409,.273,.313,.000,.250,,.444,.167
Kevin Séraphin,1.000,.173,.398,.281,.148,.000,.461,.653,.446,.378,.434,
Ramon Sessions,.842,.429,.210,.081,.121,.158,.427,.514,.338,.345,.329,.308
Tornike Shengelia,.913,.522,.348,.043,.000,.087,.429,.500,.375,.000,,.500
Iman Shumpert,.538,.291,.062,.040,.145,.462,.392,.438,.235,.273,.400,.402
Alexey Shved,.546,.217,.098,.068,.164,.454,.435,.609,.371,.349,.279,.295
Henry Sims,1.000,1.000,.000,.000,.000,.000,.667,.667,,,,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Kyle Singler,.688,.321,.134,.084,.150,.312,.464,.626,.221,.352,.396,.350
Chris Singleton,.851,.241,.133,.120,.357,.149,.415,.586,.281,.448,.337,.194
Donald Sloan,.756,.244,.231,.115,.167,.244,.339,.368,.333,.444,.231,.368
Donald Sloan,.756,.244,.231,.115,.167,.244,.339,.368,.333,.444,.231,.368
Donald Sloan,,,,,,,,,,,,
Greg Smith,.996,.723,.266,.000,.007,.004,.623,.717,.370,,.500,.000
Ish Smith,.830,.296,.195,.132,.208,.170,.364,.447,.419,.238,.273,.296
Ish Smith,.853,.302,.181,.147,.224,.147,.354,.429,.381,.294,.269,.235
Ish Smith,.767,.279,.233,.093,.163,.233,.394,.500,.500,.000,.286,.400
J.R. Smith,.651,.169,.122,.096,.264,.349,.458,.640,.342,.375,.424,.356
Jason Smith,.988,.243,.100,.173,.472,.012,.496,.602,.353,.424,.497,.000
Josh Smith,.830,.318,.224,.050,.238,.170,.498,.771,.366,.186,.324,.303
Nolan Smith,.754,.211,.193,.123,.228,.246,.419,.625,.409,.286,.308,.214
Marreese Speights,.983,.320,.209,.139,.315,.017,.448,.545,.279,.395,.484,.300
Marreese Speights,.980,.332,.227,.146,.275,.020,.430,.488,.304,.444,.456,.400
Marreese Speights,.985,.312,.196,.134,.344,.015,.461,.590,.258,.356,.500,.200
Tiago Splitter,.996,.689,.286,.012,.009,.004,.561,.683,.286,.571,.000,.000
Jerry Stackhouse,.483,.058,.064,.180,.180,.517,.434,.600,.364,.516,.323,.337
Lance Stephenson,.686,.378,.094,.054,.161,.314,.520,.695,.321,.375,.271,.330
DeShawn Stevenson,.202,.057,.019,.023,.103,.798,.415,.600,.400,.333,.333,.364
Greg Stiemsma,1.000,.356,.129,.119,.396,.000,.457,.586,.278,.485,.391,
Julyan Stone,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,
Amar'e Stoudemire,1.000,.592,.240,.071,.097,.000,.577,.677,.484,.263,.423,
Rodney Stuckey,.757,.328,.222,.090,.118,.243,.440,.551,.349,.328,.386,.302
Jared Sullinger,.978,.453,.236,.067,.222,.022,.500,.667,.302,.533,.360,.200
DaJuan Summers,1.000,.000,.250,.000,.750,.000,.250,,.000,,.333,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jeff Taylor,.614,.356,.055,.068,.135,.386,.486,.627,.136,.259,.370,.344
Tyshawn Taylor,.851,.333,.356,.046,.115,.149,.351,.379,.226,.500,.600,.462
Jeff Teague,.745,.337,.213,.077,.119,.255,.482,.595,.386,.427,.371,.359
Marquis Teague,.796,.389,.168,.018,.221,.204,.433,.455,.526,.500,.320,.174
Mirza Teletović,.416,.135,.103,.043,.135,.584,.442,.440,.316,.375,.560,.343
Sebastian Telfair,.515,.165,.068,.045,.236,.485,.371,.490,.143,.286,.370,.353
Sebastian Telfair,.543,.186,.069,.045,.243,.457,.381,.522,.118,.182,.383,.381
Sebastian Telfair,.403,.081,.065,.048,.210,.597,.320,.200,.250,.667,.308,.270
Garrett Temple,.690,.217,.066,.109,.298,.310,.444,.482,.471,.357,.442,.325
Jason Terry,.489,.116,.060,.119,.194,.511,.498,.560,.487,.455,.492,.372
Hasheem Thabeet,1.000,.802,.113,.066,.019,.000,.604,.682,.333,.143,.500,
Isaiah Thomas,.614,.238,.204,.077,.095,.386,.491,.682,.371,.422,.329,.358
Kurt Thomas,.988,.145,.048,.265,.530,.012,.537,.750,.500,.455,.523,1.000
Lance Thomas,1.000,.500,.208,.104,.189,.000,.500,.660,.182,.364,.500,
Malcolm Thomas,1.000,.700,.300,.000,.000,.000,.500,.571,.333,,,
Malcolm Thomas,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,
Malcolm Thomas,1.000,.778,.222,.000,.000,.000,.556,.571,.500,,,
Tyrus Thomas,.941,.154,.096,.169,.522,.059,.352,.381,.077,.435,.366,.375
Jason Thompson,.996,.333,.332,.142,.189,.004,.504,.641,.437,.462,.411,.000
Klay Thompson,.563,.145,.063,.107,.248,.437,.437,.617,.250,.349,.418,.401
Tristan Thompson,.996,.461,.416,.106,.014,.004,.490,.609,.392,.388,.273,.000
Marcus Thornton,.510,.186,.115,.058,.151,.490,.484,.701,.416,.333,.325,.372
Jamaal Tinsley,.457,.107,.175,.081,.094,.543,.439,.520,.488,.316,.364,.307
Anthony Tolliver,.384,.139,.042,.046,.157,.616,.446,.533,.333,.300,.441,.338
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
P.J. Tucker,.842,.466,.162,.054,.160,.158,.503,.623,.347,.417,.338,.314
Ronny Turiaf,1.000,.691,.278,.010,.021,.000,.505,.612,.296,.000,.000,
Hedo Türkoğlu,.547,.245,.132,.057,.113,.453,.448,.692,.429,.000,.167,.042
Evan Turner,.849,.186,.145,.262,.255,.151,.428,.546,.346,.428,.390,.365
Jeremy Tyler,1.000,.333,.292,.083,.292,.000,.375,.375,.429,.500,.286,
Jeremy Tyler,1.000,.333,.292,.083,.292,.000,.375,.375,.429,.500,.286,
Jeremy Tyler,,,,,,,,,,,,
Ekpe Udoh,.996,.424,.346,.160,.067,.004,.437,.579,.301,.349,.444,.000
Beno Udrih,.786,.147,.090,.254,.294,.214,.471,.586,.465,.455,.429,.333
Beno Udrih,.794,.113,.084,.294,.303,.206,.529,.630,.450,.529,.514,.265
Beno Udrih,.777,.181,.097,.214,.286,.223,.411,.558,.478,.353,.338,.396
Jonas Valančiūnas,1.000,.451,.339,.107,.104,.000,.557,.697,.460,.436,.395,
Anderson Varejão,.983,.488,.183,.111,.201,.017,.486,.589,.358,.406,.397,.000
Jarvis Varnado,1.000,.571,.286,.143,.000,.000,.429,.500,.500,.000,,
Jarvis Varnado,1.000,.750,.000,.250,.000,.000,.500,.667,,.000,,
Jarvis Varnado,1.000,.333,.667,.000,.000,.000,.333,.000,.500,,,
Greivis Vásquez,.760,.208,.369,.085,.098,.240,.462,.569,.424,.419,.414,.342
Jan Veselý,.991,.570,.202,.105,.114,.009,.504,.662,.348,.250,.231,.000
Charlie Villanueva,.442,.192,.136,.047,.067,.558,.415,.596,.333,.182,.226,.347
Nikola Vučević,.997,.425,.219,.129,.223,.003,.520,.635,.451,.426,.424,.000
Dwyane Wade,.940,.373,.198,.134,.235,.060,.537,.728,.431,.370,.420,.258
Dion Waiters,.751,.337,.108,.063,.243,.249,.446,.538,.307,.333,.409,.310
Kemba Walker,.733,.302,.113,.129,.189,.267,.459,.548,.312,.413,.438,.322
John Wall,.939,.298,.143,.180,.318,.061,.452,.594,.429,.379,.372,.267
Gerald Wallace,.644,.419,.120,.011,.094,.356,.461,.536,.400,.000,.256,.282
Rasheed Wallace,.514,.197,.134,.106,.077,.486,.452,.571,.421,.400,.273,.319
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Luke Walton,.630,.133,.166,.077,.254,.370,.447,.625,.400,.143,.478,.299
Hakim Warrick,.982,.315,.152,.212,.303,.018,.414,.519,.320,.429,.340,.000
Hakim Warrick,1.000,.000,.500,.500,.000,.000,.500,,1.000,.000,,
Hakim Warrick,.982,.319,.147,.209,.307,.018,.413,.519,.292,.441,.340,.000
C.J. Watson,.534,.179,.089,.065,.200,.466,.424,.524,.244,.400,.424,.411
Earl Watson,.767,.292,.250,.042,.183,.233,.348,.514,.333,.000,.182,.179
Maalik Wayns,.648,.295,.125,.034,.193,.352,.333,.538,.182,.000,.176,.226
Maalik Wayns,.653,.278,.111,.042,.222,.347,.298,.550,.000,.000,.188,.200
Maalik Wayns,.625,.375,.188,.000,.063,.375,.500,.500,.667,,.000,.333
Martell Webster,.483,.222,.058,.055,.148,.517,.463,.567,.216,.486,.394,.422
David West,.981,.223,.327,.197,.234,.019,.503,.631,.485,.422,.475,.211
Russell Westbrook,.805,.337,.128,.141,.199,.195,.466,.609,.289,.398,.387,.323
D.J. White,1.000,.130,.043,.304,.522,.000,.522,.667,.000,.857,.333,
James White,.647,.302,.069,.060,.216,.353,.480,.600,.500,.429,.320,.341
Chris Wilcox,.993,.804,.144,.026,.020,.007,.724,.797,.455,.500,.000,.000
Damien Wilkins,.839,.263,.190,.139,.247,.161,.483,.578,.483,.364,.449,.333
Deron Williams,.602,.170,.157,.090,.186,.398,.482,.665,.420,.416,.397,.378
Derrick Williams,.751,.378,.087,.074,.212,.249,.463,.603,.191,.397,.347,.332
Lou Williams,.558,.176,.106,.099,.176,.442,.466,.679,.255,.477,.372,.367
Marvin Williams,.647,.240,.126,.040,.240,.353,.477,.717,.271,.579,.327,.325
Mo Williams,.711,.176,.118,.133,.283,.289,.449,.596,.365,.423,.404,.383
Reggie Williams,.455,.205,.053,.053,.144,.545,.583,.852,.286,.429,.368,.306
Terrence Williams,.845,.381,.093,.113,.258,.155,.524,.622,.333,.545,.440,.333
Metta World Peace,.500,.256,.104,.045,.095,.500,.464,.588,.256,.459,.359,.342
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Brandan Wright,.993,.403,.371,.161,.057,.007,.601,.724,.560,.415,.522,.000
Chris Wright,1.000,.500,.000,.000,.500,.000,.500,1.000,,,.000,
Dorell Wright,.397,.155,.065,.043,.134,.603,.429,.591,.333,.231,.350,.374
Tony Wroten,.814,.616,.105,.023,.070,.186,.414,.453,.222,.500,.333,.250
Nick Young,.613,.120,.068,.146,.279,.387,.449,.646,.351,.532,.344,.357
Sam Young,.649,.250,.122,.068,.209,.351,.438,.595,.278,.300,.387,.308
Thaddeus Young,.992,.452,.248,.102,.189,.008,.535,.670,.454,.357,.414,.125
Luke Zeller,.808,.000,.000,.077,.731,.192,.381,,,.500,.368,.200
Tyler Zeller,.993,.335,.195,.118,.345,.007,.441,.594,.385,.348,.358,.000
