Player,pct_2P_2019,pct_0-3_2019,pct_3-10_2019,pct_10-16_2019,pct_16-3P_2019,pct_3P_2019,att_2P_2019,att_0-3_2019,att_3-10_2019,att_10-16_2019,att_16-3P_2019,att_3P_2019
Jonah Bolden,.407,.333,.037,.019,.019,.593,.697,.796,.333,.000,.333,.354
Isaac Bonga,.758,.273,.303,.121,.061,.242,.200,.444,.100,.000,.000,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Devin Booker,.670,.229,.135,.190,.116,.330,.536,.659,.471,.496,.438,.326
Chris Boucher,.513,.368,.132,.000,.013,.487,.564,.750,.100,,.000,.324
Avery Bradley,.597,.161,.100,.074,.262,.403,.446,.490,.344,.400,.472,.351
Avery Bradley,.590,.176,.105,.064,.245,.410,.415,.473,.318,.444,.408,.337
Avery Bradley,.612,.128,.090,.096,.298,.388,.513,.542,.412,.333,.589,.384
Tony Bradley,1.000,.688,.250,.063,.000,.000,.500,.636,.250,.000,,
Corey Brewer,.642,.423,.138,.041,.041,.358,.494,.673,.118,.200,.200,.318
Corey Brewer,.714,.449,.163,.082,.020,.286,.457,.682,.125,.000,.000,.286
Corey Brewer,.595,.405,.122,.014,.054,.405,.523,.667,.111,1.000,.250,.333
Mikal Bridges,.444,.277,.101,.041,.025,.556,.548,.647,.421,.304,.357,.335
Miles Bridges,.609,.411,.121,.033,.043,.391,.553,.671,.306,.353,.273,.325
Isaiah Briscoe,.754,.290,.152,.065,.246,.246,.423,.625,.429,.111,.265,.324
Ryan Broekhoff,.262,.151,.048,.040,.024,.738,.576,.684,.333,.200,1.000,.409
Malcolm Brogdon,.674,.493,.111,.036,.033,.326,.544,.640,.217,.407,.360,.426
Dillon Brooks,.672,.320,.164,.115,.074,.328,.415,.462,.400,.357,.333,.375
MarShon Brooks,.680,.243,.154,.166,.118,.320,.530,.780,.385,.500,.250,.278
Bruce Brown,.704,.404,.261,.025,.013,.296,.457,.567,.305,.375,.250,.258
Jaylen Brown,.652,.314,.170,.119,.048,.348,.529,.659,.400,.436,.368,.344
Lorenzo Brown,.606,.338,.127,.070,.070,.394,.395,.417,.333,.400,.400,.214
Sterling Brown,.529,.375,.103,.026,.026,.471,.558,.632,.344,.625,.250,.361
Troy Brown Jr.,.705,.269,.218,.090,.128,.295,.455,.714,.275,.190,.400,.319
Jalen Brunson,.680,.218,.225,.161,.076,.320,.523,.707,.441,.451,.395,.348
Thomas Bryant,.803,.510,.145,.058,.090,.197,.685,.820,.466,.414,.444,.333
Reggie Bullock,.338,.111,.067,.071,.089,.662,.483,.606,.350,.333,.547,.377
Reggie Bullock,.333,.116,.077,.061,.079,.667,.463,.608,.294,.333,.514,.388
Reggie Bullock,.353,.098,.039,.098,.118,.647,.537,.600,.667,.333,.611,.343
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Trey Burke,.710,.208,.168,.168,.166,.290,.463,.605,.402,.359,.451,.352
Trey Burke,.760,.209,.154,.187,.209,.240,.434,.573,.418,.299,.427,.349
Trey Burke,.616,.205,.195,.132,.084,.384,.530,.667,.378,.520,.563,.356
Alec Burks,.646,.287,.173,.089,.097,.354,.428,.596,.317,.238,.304,.363
Alec Burks,.623,.289,.158,.088,.088,.377,.437,.727,.167,.100,.300,.372
Alec Burks,.650,.282,.176,.085,.106,.350,.412,.531,.350,.276,.306,.378
Alec Burks,.700,.350,.200,.150,.000,.300,.643,.857,.500,.333,,.000
Deonte Burton,.671,.439,.085,.110,.037,.329,.455,.528,.143,.444,.333,.296
Jimmy Butler,.787,.315,.167,.156,.148,.213,.494,.716,.311,.404,.321,.347
Jimmy Butler,.713,.299,.172,.166,.076,.287,.509,.702,.333,.423,.333,.378
Jimmy Butler,.802,.319,.166,.154,.163,.198,.491,.718,.306,.400,.320,.338
Bruno Caboclo,.422,.276,.120,.013,.013,.578,.505,.597,.296,.000,1.000,.369
José Calderón,.525,.100,.058,.108,.258,.475,.492,.583,.286,.308,.581,.246
Kentavious Caldwell-Pope,.425,.180,.060,.071,.114,.575,.542,.676,.400,.407,.488,.347
Isaiah Canaan,.415,.244,.067,.049,.055,.585,.441,.450,.273,.500,.556,.354
Isaiah Canaan,.442,.256,.070,.054,.062,.558,.456,.424,.333,.571,.625,.347
Isaiah Canaan,.345,.241,.034,.034,.034,.655,.400,.571,.000,.000,.000,.368
Isaiah Canaan,.167,.000,.167,.000,.000,.833,.000,,.000,,,.400
Clint Capela,1.000,.750,.240,.010,.000,.000,.648,.747,.364,.000,,
DeMarre Carroll,.461,.203,.141,.071,.045,.539,.457,.615,.346,.293,.346,.342
Jevon Carter,.449,.146,.049,.108,.146,.551,.265,.296,.333,.250,.222,.333
Vince Carter,.325,.147,.071,.064,.043,.675,.480,.623,.273,.467,.350,.389
Wendell Carter Jr.,.914,.404,.218,.186,.105,.086,.513,.667,.420,.377,.359,.188
Michael Carter-Williams,.691,.301,.325,.057,.008,.309,.424,.541,.350,.286,.000,.263
Michael Carter-Williams,.689,.311,.311,.066,.000,.311,.429,.526,.421,.000,,.368
Michael Carter-Williams,.694,.290,.339,.048,.016,.306,.419,.556,.286,.667,.000,.158
Alex Caruso,.711,.393,.150,.104,.064,.289,.431,.559,.308,.222,.273,.480
Omri Casspi,.733,.460,.255,.019,.000,.267,.602,.784,.317,.000,,.349
Willie Cauley-Stein,.997,.594,.270,.065,.069,.003,.556,.714,.310,.354,.353,.500
Troy Caupain,.625,.125,.000,.250,.250,.375,.400,.000,,.500,.500,.667
Tyler Cavanaugh,.500,.200,.300,.000,.000,.500,.400,1.000,.000,,,.200
Tyson Chandler,.990,.838,.141,.000,.010,.010,.622,.663,.429,,.000,.000
Tyson Chandler,1.000,1.000,.000,.000,.000,.000,.667,.667,,,,
Tyson Chandler,.989,.816,.161,.000,.011,.011,.616,.662,.429,,.000,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Wilson Chandler,.421,.176,.114,.062,.070,.579,.478,.604,.387,.471,.316,.373
Wilson Chandler,.430,.193,.106,.063,.068,.570,.506,.625,.409,.538,.286,.390
Wilson Chandler,.394,.121,.136,.061,.076,.606,.385,.500,.333,.250,.400,.325
Joe Chealey,1.000,.000,.667,.333,.000,.000,.333,,.500,.000,,
Chris Chiozza,.375,.000,.250,.000,.125,.625,.000,,.000,,.000,.400
Marquese Chriss,.600,.428,.144,.022,.006,.400,.472,.545,.308,.250,.000,.222
Marquese Chriss,.559,.471,.088,.000,.000,.441,.526,.563,.333,,,.067
Marquese Chriss,.610,.418,.158,.027,.007,.390,.461,.541,.304,.250,.000,.263
Gary Clark,.086,.060,.020,.007,.000,.914,.692,.889,.333,.000,,.297
Ian Clark,.473,.133,.170,.086,.084,.527,.470,.608,.385,.515,.375,.327
Jordan Clarkson,.623,.203,.177,.155,.087,.377,.524,.658,.440,.492,.437,.324
John Collins,.810,.543,.189,.060,.018,.190,.609,.734,.369,.360,.200,.348
Zach Collins,.698,.428,.153,.075,.043,.303,.534,.643,.508,.233,.059,.331
Darren Collison,.706,.250,.064,.085,.307,.294,.492,.588,.262,.500,.460,.407
Bonzie Colson,.462,.333,.051,.051,.026,.538,.444,.462,.500,.000,1.000,.238
Mike Conley,.620,.190,.157,.150,.122,.380,.483,.554,.494,.429,.423,.364
Pat Connaughton,.429,.311,.074,.017,.026,.571,.647,.734,.423,.167,.556,.330
Quinn Cook,.544,.157,.089,.118,.180,.456,.515,.609,.436,.442,.519,.405
DeMarcus Cousins,.744,.415,.251,.035,.043,.256,.551,.656,.441,.385,.313,.274
Robert Covington,.378,.171,.094,.041,.072,.622,.518,.677,.412,.333,.385,.378
Robert Covington,.342,.137,.094,.034,.077,.658,.500,.813,.364,.250,.222,.390
Robert Covington,.396,.188,.094,.045,.069,.604,.526,.630,.435,.364,.471,.372
Allen Crabbe,.306,.080,.059,.059,.107,.694,.342,.633,.136,.500,.150,.378
Torrey Craig,.481,.326,.105,.030,.019,.519,.569,.703,.289,.364,.143,.324
Jamal Crawford,.539,.043,.068,.178,.249,.461,.453,.526,.333,.462,.468,.332
Mitch Creek,.875,.500,.313,.000,.063,.125,.571,.625,.600,,.000,.000
Mitch Creek,.900,.400,.400,.000,.100,.100,.556,.500,.750,,.000,.000
Mitch Creek,.833,.667,.167,.000,.000,.167,.600,.750,.000,,,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jae Crowder,.345,.202,.056,.023,.064,.655,.527,.671,.244,.167,.451,.331
Dante Cunningham,.589,.291,.152,.063,.082,.411,.484,.630,.375,.600,.077,.462
Seth Curry,.460,.116,.077,.077,.189,.540,.463,.593,.417,.500,.386,.450
Stephen Curry,.396,.143,.096,.046,.110,.604,.525,.649,.488,.419,.439,.437
Troy Daniels,.295,.076,.062,.033,.124,.705,.481,.476,.471,.556,.471,.381
Anthony Davis,.859,.368,.217,.153,.120,.141,.547,.767,.386,.408,.341,.331
Deyonta Davis,.955,.682,.136,.045,.091,.045,.714,.867,.333,.000,.500,.000
Ed Davis,.993,.798,.189,.003,.003,.007,.620,.689,.351,.000,.000,.000
Tyler Davis,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,
Dewayne Dedmon,.587,.350,.133,.061,.044,.413,.570,.701,.386,.375,.348,.382
Sam Dekker,.758,.516,.129,.047,.066,.242,.521,.674,.121,.250,.294,.306
Sam Dekker,.729,.500,.083,.083,.063,.271,.486,.667,.000,.000,.333,.385
Sam Dekker,.764,.519,.139,.038,.067,.236,.528,.676,.138,.375,.286,.286
Ángel Delgado,1.000,.800,.200,.000,.000,.000,.200,.250,.000,,,
Matthew Dellavedova,.463,.124,.211,.091,.037,.537,.482,.567,.471,.409,.444,.338
Matthew Dellavedova,.421,.105,.158,.053,.105,.579,.250,.000,.333,1.000,.000,.364
Matthew Dellavedova,.466,.126,.215,.094,.031,.534,.500,.607,.479,.381,.571,.336
Luol Deng,.627,.356,.102,.110,.059,.373,.608,.762,.500,.385,.286,.318
DeMar DeRozan,.966,.216,.236,.272,.241,.034,.492,.715,.474,.412,.401,.156
Marcus Derrickson,.394,.091,.061,.121,.121,.606,.462,.667,.000,.500,.500,.500
Cheick Diallo,.985,.480,.292,.148,.066,.015,.625,.746,.532,.500,.444,.250
Hamidou Diallo,.855,.624,.145,.061,.024,.145,.504,.583,.250,.200,.750,.167
Gorgui Dieng,.851,.279,.103,.172,.297,.149,.530,.695,.410,.462,.455,.339
Spencer Dinwiddie,.553,.281,.185,.064,.023,.447,.528,.648,.399,.453,.316,.335
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Donte DiVincenzo,.331,.250,.040,.024,.016,.669,.683,.839,.000,.333,.500,.265
Luka Dončić,.567,.209,.212,.103,.042,.433,.503,.637,.448,.377,.420,.327
Tyler Dorsey,.500,.242,.114,.038,.106,.500,.477,.609,.333,.300,.393,.333
Tyler Dorsey,.562,.326,.135,.034,.067,.438,.440,.655,.167,.000,.167,.256
Tyler Dorsey,.469,.200,.103,.040,.126,.531,.500,.571,.444,.429,.455,.366
Damyean Dotson,.510,.165,.062,.080,.203,.490,.461,.591,.209,.393,.458,.368
PJ Dozier,.619,.333,.095,.095,.095,.381,.462,.857,.000,.000,.000,.250
Goran Dragić,.621,.277,.145,.134,.065,.379,.454,.575,.365,.362,.321,.348
Andre Drummond,.964,.624,.299,.034,.007,.036,.548,.646,.384,.306,.000,.132
Jared Dudley,.368,.209,.079,.025,.054,.632,.545,.620,.368,.500,.538,.351
Kris Dunn,.810,.257,.227,.190,.136,.190,.441,.585,.339,.448,.333,.354
Kevin Durant,.719,.189,.106,.238,.187,.281,.587,.752,.541,.517,.535,.353
Trevon Duval,.667,.333,.000,.333,.000,.333,.500,1.000,,.000,,1.000
Vince Edwards,.000,.000,.000,.000,.000,1.000,,,,,,.250
Henry Ellenson,.600,.253,.211,.074,.063,.400,.386,.542,.200,.429,.333,.447
Henry Ellenson,.600,.100,.300,.000,.200,.400,.333,1.000,.000,,.500,.500
Henry Ellenson,.600,.271,.200,.082,.047,.400,.392,.522,.235,.429,.250,.441
Wayne Ellington,.186,.072,.068,.015,.031,.814,.541,.758,.452,.429,.286,.371
Wayne Ellington,.158,.071,.043,.016,.027,.842,.414,.538,.500,.333,.000,.368
Wayne Ellington,.205,.073,.084,.015,.033,.795,.607,.900,.435,.500,.444,.373
Joel Embiid,.781,.345,.209,.137,.090,.219,.535,.729,.404,.366,.352,.300
James Ennis III,.469,.367,.075,.017,.010,.531,.601,.667,.364,.400,.333,.353
James Ennis III,.431,.355,.071,.000,.005,.569,.659,.707,.400,,1.000,.367
James Ennis III,.566,.398,.084,.060,.024,.434,.489,.576,.286,.400,.000,.306
Drew Eubanks,1.000,.269,.731,.000,.000,.000,.577,.571,.579,,,
Jacob Evans,.717,.151,.113,.170,.283,.283,.368,.375,.333,.556,.267,.267
Jawun Evans,.786,.000,.357,.143,.286,.214,.273,,.400,.000,.250,.000
Jawun Evans,.846,.000,.385,.154,.308,.154,.273,,.400,.000,.250,.000
Jawun Evans,.000,.000,.000,.000,.000,1.000,,,,,,.000
Tyreke Evans,.673,.388,.138,.015,.132,.327,.405,.492,.253,.400,.310,.356
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Dante Exum,.743,.444,.266,.025,.008,.257,.464,.551,.297,.667,.500,.290
Kenneth Faried,.906,.649,.226,.019,.011,.094,.617,.698,.367,.800,.667,.320
Kenneth Faried,.881,.643,.214,.024,.000,.119,.649,.741,.333,1.000,,.200
Kenneth Faried,.910,.650,.229,.018,.013,.090,.611,.690,.373,.750,.667,.350
Derrick Favors,.874,.586,.160,.076,.052,.126,.640,.744,.444,.426,.375,.218
Cristiano Felício,.978,.693,.196,.045,.045,.022,.543,.645,.257,.500,.250,.000
Raymond Felton,.548,.104,.156,.089,.200,.452,.473,.571,.476,.250,.519,.328
Terrance Ferguson,.327,.206,.046,.028,.046,.673,.560,.742,.200,.333,.250,.366
Yogi Ferrell,.577,.196,.108,.148,.125,.423,.488,.580,.421,.423,.477,.362
Dorian Finney-Smith,.519,.364,.089,.023,.044,.481,.544,.641,.298,.333,.348,.311
Bryn Forbes,.478,.104,.115,.095,.164,.522,.489,.622,.418,.400,.508,.426
Evan Fournier,.579,.206,.148,.105,.121,.421,.509,.668,.411,.438,.419,.340
De'Aaron Fox,.789,.279,.254,.118,.139,.211,.482,.687,.357,.392,.373,.371
Melvin Frazier,.714,.333,.143,.143,.095,.286,.467,.714,.333,.000,.500,.000
Tim Frazier,.613,.272,.123,.126,.092,.387,.494,.648,.281,.455,.375,.366
Tim Frazier,.605,.287,.118,.118,.082,.395,.517,.643,.391,.478,.313,.351
Tim Frazier,.636,.227,.136,.152,.121,.364,.429,.667,.000,.400,.500,.417
Jimmer Fredette,.552,.138,.138,.069,.207,.448,.500,1.000,.250,.500,.333,.000
Enes Freedom,.950,.660,.202,.059,.029,.050,.562,.661,.348,.300,.350,.294
Enes Freedom,.953,.615,.241,.060,.036,.047,.547,.677,.310,.250,.412,.318
Enes Freedom,.944,.758,.116,.056,.014,.056,.596,.632,.520,.417,.000,.250
Channing Frye,.325,.043,.077,.085,.120,.675,.289,.800,.222,.100,.286,.405
Markelle Fultz,.910,.348,.174,.232,.155,.090,.433,.648,.296,.333,.250,.286
Danilo Gallinari,.579,.232,.101,.102,.145,.421,.484,.629,.371,.444,.359,.433
Langston Galloway,.353,.099,.104,.060,.090,.647,.449,.517,.426,.371,.453,.355
Billy Garrett,.704,.222,.000,.333,.148,.296,.579,.833,,.556,.250,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Marc Gasol,.686,.156,.248,.163,.118,.314,.487,.654,.468,.373,.466,.363
Marc Gasol,.676,.154,.243,.160,.120,.324,.491,.676,.452,.385,.476,.344
Marc Gasol,.722,.166,.267,.176,.112,.278,.474,.581,.520,.333,.429,.442
Pau Gasol,.862,.362,.202,.138,.160,.138,.444,.529,.368,.308,.467,.462
Pau Gasol,.886,.386,.193,.148,.159,.114,.462,.529,.412,.308,.500,.500
Pau Gasol,.500,.000,.333,.000,.167,.500,.000,,.000,,.000,.333
Rudy Gay,.753,.193,.225,.185,.150,.247,.537,.639,.446,.572,.500,.402
Paul George,.531,.211,.097,.108,.115,.469,.484,.629,.363,.391,.409,.386
Taj Gibson,.937,.547,.248,.069,.073,.063,.583,.690,.421,.405,.487,.324
Harry Giles,.983,.394,.325,.161,.103,.017,.512,.686,.416,.393,.333,.000
Shai Gilgeous-Alexander,.806,.314,.161,.222,.109,.194,.503,.631,.417,.415,.436,.367
Rudy Gobert,1.000,.815,.167,.011,.007,.000,.669,.743,.361,.125,.200,
Brandon Goodwin,.739,.217,.261,.174,.087,.261,.235,.600,.167,.000,.000,.333
Aaron Gordon,.668,.328,.129,.116,.096,.332,.499,.671,.311,.355,.340,.349
Eric Gordon,.360,.198,.134,.018,.010,.640,.497,.634,.317,.412,.333,.360
Marcin Gortat,1.000,.500,.312,.177,.011,.000,.532,.645,.466,.333,.500,
Devonte' Graham,.440,.194,.079,.083,.083,.560,.421,.548,.294,.278,.389,.281
Treveon Graham,.330,.110,.115,.094,.010,.670,.413,.524,.318,.444,.000,.297
Jerami Grant,.644,.420,.141,.045,.038,.356,.555,.679,.293,.324,.419,.392
Jerian Grant,.500,.109,.118,.132,.141,.500,.473,.708,.346,.414,.452,.364
Donte Grantham,.000,.000,.000,.000,.000,1.000,,,,,,.000
Danny Green,.310,.114,.086,.054,.056,.690,.487,.639,.333,.471,.429,.455
Draymond Green,.609,.358,.135,.066,.050,.391,.549,.702,.316,.393,.286,.285
Gerald Green,.237,.097,.064,.040,.036,.763,.547,.750,.486,.261,.429,.354
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
JaMychal Green,.630,.345,.134,.055,.097,.370,.530,.652,.328,.500,.391,.403
JaMychal Green,.692,.369,.147,.061,.115,.308,.523,.643,.304,.474,.444,.396
JaMychal Green,.512,.299,.110,.043,.061,.488,.548,.673,.389,.571,.200,.413
Jeff Green,.534,.242,.124,.080,.089,.466,.586,.771,.471,.364,.443,.347
Blake Griffin,.611,.283,.241,.054,.034,.389,.525,.686,.433,.208,.333,.362
Daniel Hamilton,.617,.300,.200,.083,.033,.383,.405,.500,.333,.200,.500,.348
Dusty Hannahs,.583,.417,.083,.083,.000,.417,.429,.600,.000,.000,,.000
Tim Hardaway Jr.,.520,.162,.110,.113,.135,.480,.442,.584,.321,.420,.388,.340
Tim Hardaway Jr.,.536,.168,.106,.107,.154,.464,.424,.557,.299,.410,.375,.347
Tim Hardaway Jr.,.476,.146,.120,.127,.082,.524,.496,.667,.375,.441,.455,.321
James Harden,.461,.235,.166,.042,.018,.539,.528,.600,.467,.444,.343,.368
Maurice Harkless,.691,.526,.129,.013,.023,.309,.582,.667,.340,.400,.111,.275
Montrezl Harrell,.981,.669,.242,.054,.016,.019,.623,.724,.419,.375,.357,.176
Devin Harris,.424,.210,.130,.023,.061,.576,.476,.589,.400,.250,.333,.310
Gary Harris,.620,.295,.155,.088,.082,.380,.476,.617,.323,.446,.288,.339
Joe Harris,.484,.279,.138,.047,.020,.516,.528,.646,.350,.314,.600,.474
Tobias Harris,.687,.242,.192,.158,.095,.313,.528,.660,.461,.434,.487,.397
Tobias Harris,.698,.235,.198,.163,.103,.302,.523,.657,.456,.439,.477,.434
Tobias Harris,.662,.256,.180,.148,.078,.338,.542,.667,.472,.424,.516,.326
Andrew Harrison,.528,.245,.094,.094,.094,.472,.393,.615,.200,.400,.000,.200
Andrew Harrison,.500,.500,.000,.000,.000,.500,1.000,1.000,,,,.000
Andrew Harrison,.641,.282,.128,.103,.128,.359,.360,.636,.200,.250,.000,.214
Andrew Harrison,.167,.083,.000,.083,.000,.833,.500,.000,,1.000,,.200
Shaquille Harrison,.791,.528,.185,.052,.026,.209,.475,.578,.291,.227,.182,.270
Josh Hart,.409,.261,.063,.058,.028,.591,.511,.661,.241,.222,.308,.336
Isaiah Hartenstein,.854,.683,.171,.000,.000,.146,.514,.571,.286,,,.333
Udonis Haslem,.636,.212,.091,.182,.152,.364,.524,.714,.000,.667,.400,.000
Gordon Hayward,.636,.231,.132,.135,.137,.364,.542,.653,.536,.488,.414,.333
John Henson,.537,.358,.149,.030,.000,.463,.556,.708,.300,.000,,.355
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Juancho Hernangómez,.424,.296,.092,.013,.022,.576,.541,.667,.138,.500,.571,.365
Willy Hernangómez,.868,.553,.268,.031,.017,.132,.539,.607,.418,.667,.000,.385
Mario Hezonja,.672,.341,.151,.086,.095,.328,.478,.563,.329,.525,.364,.276
Isaiah Hicks,1.000,.500,.125,.250,.125,.000,.500,.500,.000,.500,1.000,
Buddy Hield,.521,.190,.089,.094,.149,.479,.487,.671,.240,.414,.446,.427
Haywood Highsmith,.500,.300,.100,.100,.000,.500,.600,.333,1.000,1.000,,.200
Nenê,.974,.388,.293,.103,.190,.026,.531,.800,.294,.333,.455,.000
George Hill,.593,.306,.080,.106,.101,.407,.547,.661,.300,.525,.421,.314
George Hill,.738,.308,.084,.140,.206,.262,.532,.636,.222,.533,.500,.464
George Hill,.535,.305,.078,.093,.059,.465,.556,.671,.333,.520,.313,.280
