Player,pct_2P_2022,pct_0-3_2022,pct_3-10_2022,pct_10-16_2022,pct_16-3P_2022,pct_3P_2022,att_2P_2022,att_0-3_2022,att_3-10_2022,att_10-16_2022,att_16-3P_2022,att_3P_2022
Jordan Bell,,,,,,,,,,,,
DeAndre' Bembry,.837,.584,.249,.000,.005,.163,.589,.667,.418,,.000,.417
DeAndre' Bembry,.831,.573,.258,.000,.000,.169,.599,.680,.418,,,.417
DeAndre' Bembry,1.000,.875,.000,.000,.125,.000,.375,.429,,,.000,
Dāvis Bertāns,.164,.065,.069,.015,.015,.836,.489,.611,.421,.000,.750,.335
Dāvis Bertāns,.158,.053,.064,.023,.018,.842,.519,.667,.545,.000,.667,.319
Dāvis Bertāns,.173,.087,.077,.000,.010,.827,.444,.556,.250,,1.000,.360
Patrick Beverley,.445,.170,.206,.050,.018,.555,.485,.568,.433,.545,.125,.343
Saddiq Bey,.463,.166,.157,.072,.068,.537,.454,.619,.348,.329,.429,.346
Khem Birch,.930,.405,.360,.160,.005,.070,.522,.593,.500,.406,.000,.000
Goga Bitadze,.683,.468,.175,.032,.008,.317,.628,.737,.409,.375,.000,.288
Bismack Biyombo,1.000,.517,.393,.083,.007,.000,.593,.747,.474,.250,.000,
Nemanja Bjelica,.564,.260,.260,.023,.020,.436,.549,.674,.438,.500,.429,.362
Eric Bledsoe,.652,.231,.194,.107,.120,.348,.479,.611,.462,.440,.286,.313
Keljin Blevins,.351,.207,.063,.027,.054,.649,.333,.391,.286,.000,.333,.292
Bogdan Bogdanović,.422,.113,.115,.108,.086,.578,.516,.622,.440,.523,.471,.368
Bojan Bogdanović,.496,.147,.250,.084,.015,.504,.524,.684,.483,.410,.286,.387
Bol Bol,.852,.296,.185,.296,.074,.148,.609,.875,.800,.375,.000,.250
Leandro Bolmaro,.667,.352,.111,.074,.130,.333,.333,.474,.167,.500,.000,.278
Isaac Bonga,.692,.385,.231,.000,.077,.308,.222,.200,.333,,.000,.250
Devin Booker,.664,.110,.158,.224,.171,.336,.508,.694,.476,.469,.469,.383
Brandon Boston Jr.,.658,.258,.126,.123,.151,.342,.425,.631,.122,.450,.306,.306
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Chris Boucher,.603,.430,.113,.026,.035,.397,.575,.661,.400,.400,.200,.297
James Bouknight,.652,.333,.241,.043,.035,.348,.348,.553,.147,.000,.200,.347
Avery Bradley,.400,.137,.091,.083,.089,.600,.471,.604,.281,.483,.452,.390
Tony Bradley,1.000,.626,.252,.065,.057,.000,.585,.649,.484,.375,.571,
Ignas Brazdeikis,.537,.293,.202,.027,.016,.463,.535,.636,.421,.200,.667,.310
Mikal Bridges,.636,.227,.205,.159,.045,.364,.628,.795,.619,.507,.256,.369
Miles Bridges,.617,.357,.212,.020,.029,.383,.590,.723,.412,.458,.343,.331
Oshae Brissett,.532,.326,.152,.024,.030,.468,.465,.582,.299,.167,.267,.350
Malcolm Brogdon,.657,.285,.192,.103,.077,.343,.518,.632,.452,.411,.405,.312
Armoni Brooks,.138,.083,.035,.010,.010,.862,.600,.708,.600,.000,.333,.297
Armoni Brooks,.151,.092,.036,.012,.012,.849,.605,.739,.556,.000,.333,.300
Armoni Brooks,.053,.026,.026,.000,.000,.947,.500,.000,1.000,,,.278
Dillon Brooks,.717,.196,.249,.186,.086,.283,.480,.680,.389,.398,.467,.309
Bruce Brown,.814,.393,.302,.103,.016,.186,.529,.693,.379,.404,.125,.404
Charlie Brown Jr.,.692,.385,.205,.077,.026,.308,.333,.467,.250,.000,.000,.083
Charlie Brown Jr.,.400,.200,.000,.200,.000,.600,.500,1.000,,.000,,.000
Charlie Brown Jr.,.735,.412,.235,.059,.029,.265,.320,.429,.250,.000,.000,.111
Chaundee Brown Jr.,.438,.188,.094,.156,.000,.563,.286,.500,.000,.200,,.333
Chaundee Brown Jr.,.571,.286,.143,.143,.000,.429,.250,.500,.000,.000,,.000
Chaundee Brown Jr.,.400,.160,.080,.160,.000,.600,.300,.500,.000,.250,,.400
Greg Brown III,.679,.447,.158,.016,.058,.321,.481,.635,.200,.333,.091,.311
Jaylen Brown,.619,.200,.234,.094,.091,.381,.544,.765,.425,.474,.441,.358
Moses Brown,1.000,.750,.231,.009,.009,.000,.593,.642,.480,.000,.000,
Moses Brown,1.000,.780,.200,.020,.000,.000,.540,.590,.400,.000,,
Moses Brown,1.000,.724,.259,.000,.017,.000,.638,.690,.533,,.000,
Sterling Brown,.406,.206,.116,.039,.045,.594,.492,.625,.278,.333,.571,.304
Troy Brown Jr.,.484,.283,.132,.027,.043,.516,.488,.562,.412,.143,.455,.353
Jalen Brunson,.750,.147,.288,.189,.126,.250,.545,.703,.524,.518,.449,.373
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Thomas Bryant,.716,.385,.169,.034,.128,.284,.613,.754,.480,.200,.474,.286
Shaq Buchanan,.500,.500,.000,.000,.000,.500,.500,.500,,,,.000
Reggie Bullock,.218,.096,.048,.032,.042,.782,.550,.688,.292,.688,.429,.360
Trey Burke,.619,.098,.163,.126,.233,.381,.436,.714,.429,.444,.320,.317
Alec Burks,.466,.124,.165,.111,.066,.534,.378,.444,.342,.358,.375,.404
Jared Butler,.417,.066,.232,.066,.053,.583,.524,.600,.429,.600,.750,.318
Jimmy Butler,.860,.306,.291,.195,.068,.140,.520,.701,.415,.457,.339,.233
Devontae Cacok,1.000,.387,.484,.129,.000,.000,.677,.833,.533,.750,,
Kentavious Caldwell-Pope,.508,.105,.117,.112,.175,.492,.480,.678,.361,.430,.469,.390
Facundo Campazzo,.348,.149,.142,.041,.017,.652,.476,.614,.381,.250,.600,.301
Vlatko Čančar,.707,.390,.195,.098,.024,.293,.552,.750,.375,.250,.000,.583
Devin Cannady,.159,.045,.045,.045,.023,.841,.000,.000,.000,.000,.000,.405
Clint Capela,.998,.765,.225,.007,.002,.002,.614,.684,.382,.500,.000,.000
Vernon Carey Jr.,1.000,.615,.000,.077,.308,.000,.538,.750,,.000,.250,
Vernon Carey Jr.,1.000,.667,.000,.000,.333,.000,.500,.750,,,.000,
Vernon Carey Jr.,1.000,.571,.000,.143,.286,.000,.571,.750,,.000,.500,
Jevon Carter,.328,.055,.043,.067,.162,.672,.386,.429,.273,.471,.366,.388
Jevon Carter,.270,.040,.023,.057,.149,.730,.340,.143,.250,.400,.385,.331
Jevon Carter,.456,.089,.089,.089,.190,.544,.444,.714,.286,.571,.333,.558
Wendell Carter Jr.,.687,.327,.202,.101,.057,.313,.615,.781,.457,.478,.462,.327
Alex Caruso,.508,.258,.145,.043,.063,.492,.462,.591,.324,.364,.313,.333
Willie Cauley-Stein,.943,.629,.200,.057,.057,.057,.455,.545,.143,1.000,.000,.500
Willie Cauley-Stein,.943,.629,.200,.057,.057,.057,.455,.545,.143,1.000,.000,.500
Willie Cauley-Stein,,,,,,,,,,,,
Ahmad Caver,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,
Justin Champagnie,.582,.358,.209,.015,.000,.418,.538,.625,.429,.000,,.357
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Zylan Cheatham,.333,.333,.000,.000,.000,.667,.000,.000,,,,.000
Chris Chiozza,.346,.111,.136,.049,.049,.654,.250,.222,.273,.000,.500,.321
Marquese Chriss,.813,.530,.254,.015,.015,.187,.495,.592,.265,1.000,.500,.320
Josh Christopher,.622,.300,.188,.114,.020,.378,.540,.647,.532,.333,.200,.296
Gary Clark,.205,.091,.102,.011,.000,.795,.278,.125,.444,.000,,.400
Brandon Clarke,.951,.508,.311,.116,.016,.049,.666,.775,.568,.462,.571,.227
Jordan Clarkson,.464,.099,.272,.075,.018,.536,.535,.627,.515,.554,.250,.318
Nic Claxton,1.000,.697,.284,.019,.000,.000,.674,.815,.347,.400,,
Amir Coffey,.455,.165,.167,.077,.045,.545,.542,.779,.449,.417,.238,.378
John Collins,.727,.334,.211,.127,.054,.273,.588,.753,.463,.439,.400,.364
Zach Collins,.735,.290,.316,.065,.065,.265,.544,.756,.347,.500,.600,.341
Darren Collison,.571,.286,.000,.000,.286,.429,.500,1.000,,,.000,.000
Mike Conley,.477,.075,.268,.109,.025,.523,.464,.559,.453,.442,.400,.408
Pat Connaughton,.254,.161,.065,.022,.006,.746,.643,.725,.500,.636,.000,.395
Tyler Cook,1.000,.684,.316,.000,.000,.000,.605,.692,.417,,,
Sharife Cooper,.571,.500,.071,.000,.000,.429,.250,.143,1.000,,,.167
Petr Cornelie,.467,.333,.067,.000,.067,.533,.571,.600,1.000,,.000,.125
DeMarcus Cousins,.623,.361,.225,.015,.022,.377,.554,.650,.452,.200,.286,.303
DeMarcus Cousins,.593,.390,.186,.008,.008,.407,.600,.674,.500,.000,.000,.271
DeMarcus Cousins,.641,.345,.248,.019,.029,.359,.530,.634,.431,.250,.333,.324
Robert Covington,.319,.171,.108,.022,.018,.681,.509,.659,.333,.273,.444,.378
Robert Covington,.315,.164,.110,.021,.021,.685,.462,.600,.324,.286,.286,.343
Robert Covington,.327,.185,.105,.025,.012,.673,.604,.767,.353,.250,1.000,.450
Torrey Craig,.469,.231,.141,.057,.041,.531,.594,.725,.532,.400,.333,.329
Torrey Craig,.509,.260,.135,.057,.057,.491,.573,.712,.500,.375,.313,.333
Torrey Craig,.400,.181,.150,.056,.013,.600,.641,.759,.583,.444,.500,.323
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jae Crowder,.329,.059,.094,.079,.097,.671,.503,.656,.431,.488,.491,.348
Jarrett Culver,.652,.259,.193,.081,.119,.348,.443,.543,.346,.364,.438,.255
Jarron Cumberland,.500,.500,.000,.000,.000,.500,1.000,1.000,,,,.000
Cade Cunningham,.648,.214,.249,.113,.072,.352,.472,.588,.432,.431,.324,.314
Seth Curry,.494,.053,.100,.133,.208,.506,.553,.692,.568,.510,.539,.422
Seth Curry,.527,.055,.110,.138,.223,.473,.561,.690,.552,.548,.542,.400
Seth Curry,.412,.047,.076,.118,.171,.588,.529,.700,.625,.400,.528,.468
Stephen Curry,.387,.120,.134,.062,.071,.613,.527,.599,.530,.513,.414,.380
Anthony Davis,.899,.376,.193,.150,.181,.101,.571,.793,.485,.317,.413,.186
Ed Davis,1.000,.750,.250,.000,.000,.000,.688,.750,.500,,,
Terence Davis,.442,.221,.157,.034,.030,.558,.542,.712,.357,.333,.500,.329
Gabriel Deck,.714,.357,.071,.214,.071,.286,.600,.600,1.000,.667,.000,.500
Dewayne Dedmon,.838,.441,.286,.069,.041,.162,.597,.695,.530,.450,.250,.404
Sam Dekker,,,,,,,,,,,,
Javin DeLaurier,,,,,,,,,,,,
DeMar DeRozan,.907,.164,.158,.297,.288,.093,.520,.671,.494,.511,.457,.352
Mamadi Diakite,.894,.426,.340,.106,.021,.106,.595,.600,.688,.400,.000,.000
Cheick Diallo,1.000,.375,.625,.000,.000,.000,.375,.667,.200,,,
Hamidou Diallo,.823,.333,.300,.122,.068,.177,.550,.691,.500,.391,.361,.247
Gorgui Dieng,.393,.134,.071,.089,.098,.607,.545,.733,.375,.600,.364,.426
Spencer Dinwiddie,.551,.176,.237,.088,.050,.449,.479,.643,.402,.446,.324,.339
Spencer Dinwiddie,.541,.152,.236,.091,.061,.459,.432,.573,.388,.378,.333,.310
Spencer Dinwiddie,.572,.222,.239,.082,.029,.428,.568,.741,.431,.600,.286,.404
Donte DiVincenzo,.351,.155,.137,.027,.033,.649,.373,.538,.239,.444,.091,.339
Donte DiVincenzo,.373,.212,.110,.017,.034,.627,.409,.520,.308,.500,.000,.284
Donte DiVincenzo,.339,.124,.151,.032,.032,.661,.351,.556,.212,.429,.143,.368
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Luka Dončić,.594,.128,.239,.165,.062,.406,.528,.778,.499,.440,.356,.353
Luguentz Dort,.461,.197,.204,.029,.032,.539,.487,.615,.419,.238,.348,.332
Ayo Dosunmu,.652,.368,.114,.097,.073,.348,.596,.701,.377,.481,.564,.376
Damyean Dotson,.750,.250,.250,.250,.000,.250,.667,1.000,.000,1.000,,.000
Devon Dotson,.609,.478,.000,.130,.000,.391,.643,.818,,.000,,.222
Sekou Doumbouya,.750,.500,.250,.000,.000,.250,.667,1.000,.000,,,.500
Jeff Dowtin,.654,.115,.231,.192,.115,.346,.412,.667,.333,.200,.667,.111
Jeff Dowtin,.833,.000,.333,.167,.333,.167,.600,,.500,1.000,.500,.000
Jeff Dowtin,.000,.000,.000,.000,.000,1.000,,,,,,.000
Jeff Dowtin,.632,.158,.211,.211,.053,.368,.333,.667,.250,.000,1.000,.143
PJ Dozier,.515,.141,.141,.081,.152,.485,.412,.714,.143,.500,.333,.313
Goran Dragić,.583,.192,.172,.166,.053,.417,.466,.621,.538,.280,.250,.254
Goran Dragić,.588,.206,.147,.235,.000,.412,.450,.571,.400,.375,,.286
Goran Dragić,.581,.188,.179,.145,.068,.419,.471,.636,.571,.235,.250,.245
Andre Drummond,.993,.707,.261,.021,.005,.007,.574,.641,.434,.222,.000,.000
Andre Drummond,.992,.706,.265,.021,.000,.008,.542,.643,.286,.400,,.000
Andre Drummond,.995,.708,.256,.021,.010,.005,.613,.638,.620,.000,.000,.000
Chris Duarte,.589,.203,.135,.148,.103,.411,.475,.627,.369,.380,.453,.369
David Duke Jr.,.657,.463,.130,.028,.037,.343,.423,.500,.214,.000,.500,.243
Kris Dunn,.892,.275,.412,.108,.098,.108,.473,.607,.405,.455,.400,.091
Kevin Durant,.731,.109,.143,.319,.161,.269,.568,.744,.516,.528,.575,.383
Jaime Echenique,,,,,,,,,,,,
Anthony Edwards,.516,.282,.129,.055,.051,.484,.519,.658,.356,.338,.359,.357
Carsen Edwards,.467,.233,.067,.100,.067,.533,.357,.286,.000,.333,1.000,.250
Kessler Edwards,.491,.266,.116,.071,.037,.509,.473,.493,.387,.526,.500,.353
Rob Edwards,.000,.000,.000,.000,.000,1.000,,,,,,.250
CJ Elleby,.591,.312,.169,.075,.036,.409,.462,.615,.231,.478,.182,.294
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Wayne Ellington,.110,.042,.025,.030,.013,.890,.615,.800,.667,.429,.333,.389
Joel Embiid,.812,.253,.194,.240,.124,.188,.529,.763,.409,.431,.428,.371
James Ennis III,.667,.542,.083,.000,.042,.333,.500,.538,.500,,.000,.375
James Ennis III,.714,.714,.000,.000,.000,.286,.200,.200,,,,.500
James Ennis III,.636,.455,.091,.000,.091,.364,.714,1.000,.000,,.000,.500
James Ennis III,.667,.500,.167,.000,.000,.333,.500,.333,1.000,,,.000
Drew Eubanks,.938,.442,.364,.094,.038,.062,.621,.683,.563,.657,.357,.217
Drew Eubanks,.950,.453,.384,.069,.044,.050,.550,.597,.541,.455,.286,.125
Drew Eubanks,.929,.434,.349,.113,.033,.071,.675,.750,.581,.750,.429,.267
Tacko Fall,1.000,.667,.333,.000,.000,.000,.417,.625,.000,,,
Derrick Favors,.912,.341,.165,.231,.176,.088,.554,.694,.433,.548,.406,.125
Bruno Fernando,.964,.618,.291,.036,.018,.036,.660,.676,.625,.500,1.000,.500
Bruno Fernando,.929,.643,.071,.143,.071,.071,.462,.444,.000,.500,1.000,1.000
Bruno Fernando,.976,.610,.366,.000,.000,.024,.725,.760,.667,,,.000
Dorian Finney-Smith,.371,.233,.098,.025,.016,.629,.599,.752,.324,.471,.273,.395
Malik Fitts,.474,.211,.158,.053,.053,.526,.333,.750,.000,.000,.000,.500
Malik Fitts,.556,.111,.222,.111,.111,.444,.000,.000,.000,.000,.000,.500
Malik Fitts,.400,.300,.100,.000,.000,.600,.750,1.000,.000,,,.500
Malachi Flynn,.508,.120,.153,.077,.158,.492,.452,.545,.464,.571,.310,.333
Bryn Forbes,.453,.043,.137,.109,.163,.547,.447,.609,.432,.525,.364,.414
Bryn Forbes,.490,.054,.132,.155,.149,.510,.448,.688,.359,.478,.409,.417
Bryn Forbes,.407,.029,.144,.053,.181,.593,.444,.429,.514,.692,.318,.410
Aleem Ford,.250,.150,.100,.000,.000,.750,.800,1.000,.500,,,.133
Trent Forrest,.826,.316,.439,.058,.013,.174,.555,.592,.529,.556,.500,.185
Evan Fournier,.359,.081,.122,.079,.077,.641,.465,.603,.390,.474,.432,.389
De'Aaron Fox,.772,.199,.267,.189,.117,.228,.524,.714,.466,.451,.453,.297
Melvin Frazier,.563,.250,.313,.000,.000,.438,.444,.667,.267,,,.048
Tim Frazier,.622,.067,.178,.133,.244,.378,.286,1.000,.250,.167,.182,.353
Tim Frazier,.605,.070,.186,.116,.233,.395,.269,1.000,.250,.200,.100,.353
Tim Frazier,1.000,.000,.000,.500,.500,.000,.500,,,.000,1.000,
Enes Freedom,.948,.557,.330,.041,.021,.052,.533,.537,.500,.500,1.000,.400
Markelle Fultz,.903,.229,.309,.211,.154,.097,.500,.775,.389,.459,.370,.235
Wenyen Gabriel,.745,.473,.245,.018,.009,.255,.561,.692,.370,.000,.000,.286
Wenyen Gabriel,,,,,,,,,,,,
Wenyen Gabriel,.615,.385,.231,.000,.000,.385,.375,.400,.333,,,.400
Wenyen Gabriel,.763,.485,.247,.021,.010,.237,.581,.723,.375,.000,.000,.261
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Daniel Gafford,.998,.657,.304,.022,.012,.002,.695,.837,.448,.333,.000,.000
Danilo Gallinari,.508,.119,.089,.151,.149,.492,.485,.718,.377,.467,.382,.381
Langston Galloway,.385,.115,.038,.115,.115,.615,.400,.333,.000,.667,.333,.125
Langston Galloway,.385,.154,.000,.154,.077,.615,.600,.500,,1.000,.000,.250
Langston Galloway,.385,.077,.077,.077,.154,.615,.200,.000,.000,.000,.500,.000
Darius Garland,.613,.195,.183,.137,.097,.387,.512,.607,.451,.497,.456,.383
Marcus Garrett,.810,.476,.143,.095,.095,.190,.235,.200,.333,.000,.500,.250
Usman Garuba,.545,.500,.023,.023,.000,.455,.583,.636,.000,.000,,.250
Luka Garza,.667,.293,.218,.068,.088,.333,.510,.674,.500,.200,.231,.327
Rudy Gay,.464,.142,.150,.111,.061,.536,.494,.778,.333,.405,.391,.345
Paul George,.596,.146,.123,.160,.167,.404,.467,.667,.346,.451,.396,.354
Taj Gibson,.771,.398,.181,.102,.090,.229,.555,.667,.433,.529,.333,.395
Josh Giddey,.682,.196,.336,.097,.054,.318,.492,.649,.444,.431,.333,.263
Shai Gilgeous-Alexander,.718,.220,.320,.131,.047,.282,.514,.662,.445,.442,.490,.300
Anthony Gill,.761,.294,.450,.018,.000,.239,.578,.625,.551,.500,,.538
Freddie Gillespie,.955,.273,.545,.136,.000,.045,.429,.333,.417,.667,,.000
Rudy Gobert,.992,.738,.244,.008,.002,.008,.718,.803,.468,.750,.000,.000
Brandon Goodwin,.643,.266,.201,.117,.058,.357,.455,.634,.355,.333,.222,.345
Jordan Goodwin,.667,.333,.000,.000,.333,.333,.000,.000,,,.000,.000
Aaron Gordon,.688,.381,.169,.084,.054,.312,.605,.796,.369,.329,.422,.335
Eric Gordon,.466,.238,.200,.021,.007,.534,.548,.679,.416,.333,.500,.412
Devonte' Graham,.309,.082,.070,.055,.102,.691,.413,.627,.298,.400,.325,.341
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jerami Grant,.637,.202,.149,.106,.180,.363,.465,.631,.442,.243,.429,.358
Hassani Gravett,.316,.079,.105,.079,.053,.684,.583,.333,.500,1.000,.500,.423
Danny Green,.153,.069,.047,.019,.019,.847,.469,.682,.200,.500,.333,.380
Draymond Green,.790,.315,.377,.058,.039,.210,.586,.716,.557,.267,.300,.296
Jalen Green,.520,.271,.129,.031,.088,.480,.502,.680,.252,.333,.381,.343
JaMychal Green,.621,.391,.156,.034,.040,.379,.621,.734,.392,.273,.692,.266
Javonte Green,.689,.535,.123,.031,.000,.311,.625,.695,.425,.200,,.356
Jeff Green,.682,.342,.233,.078,.030,.318,.620,.790,.496,.415,.188,.315
Josh Green,.695,.328,.227,.098,.043,.305,.573,.786,.397,.400,.273,.359
Blake Griffin,.537,.339,.150,.035,.013,.463,.565,.613,.532,.273,.500,.262
Quentin Grimes,.196,.089,.017,.021,.068,.804,.500,.714,.000,.200,.438,.381
Kyle Guy,.385,.108,.169,.031,.077,.615,.480,.857,.091,.500,.800,.350
Rui Hachimura,.677,.197,.150,.160,.171,.323,.512,.840,.404,.393,.338,.447
Tyrese Haliburton,.572,.130,.183,.158,.101,.428,.517,.712,.410,.521,.457,.414
Tyrese Haliburton,.570,.118,.183,.164,.106,.430,.491,.739,.355,.458,.500,.413
Tyrese Haliburton,.576,.152,.183,.149,.093,.424,.565,.673,.508,.646,.367,.416
Tyler Hall,,,,,,,,,,,,
R.J. Hampton,.600,.217,.304,.044,.035,.400,.405,.525,.360,.200,.313,.350
Tim Hardaway Jr.,.426,.094,.092,.098,.142,.574,.473,.680,.429,.404,.413,.336
James Harden,.548,.231,.232,.061,.024,.452,.476,.598,.370,.426,.458,.330
James Harden,.565,.239,.242,.061,.023,.435,.476,.574,.386,.419,.563,.332
James Harden,.507,.210,.206,.063,.028,.493,.476,.667,.322,.444,.250,.326
Maurice Harkless,.442,.265,.155,.006,.017,.558,.650,.688,.643,.000,.333,.307
Jared Harper,.538,.192,.115,.077,.154,.462,.643,.400,1.000,.500,.750,.417
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Montrezl Harrell,.969,.582,.274,.079,.034,.031,.658,.771,.533,.409,.316,.235
Montrezl Harrell,.961,.517,.319,.089,.037,.039,.660,.788,.541,.471,.357,.267
Montrezl Harrell,.988,.727,.174,.058,.029,.012,.653,.744,.500,.200,.200,.000
Gary Harris,.454,.145,.152,.051,.107,.546,.494,.675,.464,.429,.322,.384
Joe Harris,.290,.113,.105,.048,.024,.710,.417,.429,.385,.500,.333,.466
Tobias Harris,.731,.250,.282,.156,.043,.269,.525,.699,.444,.428,.386,.367
Shaquille Harrison,.667,.500,.167,.000,.000,.333,.500,.667,.000,,,.000
Josh Hart,.626,.399,.134,.060,.033,.374,.601,.705,.434,.382,.421,.343
Josh Hart,.663,.440,.137,.052,.034,.337,.598,.688,.415,.400,.462,.323
Josh Hart,.546,.311,.126,.077,.033,.454,.610,.754,.478,.357,.333,.373
Isaiah Hartenstein,.918,.456,.369,.093,.000,.082,.640,.754,.519,.559,,.467
Udonis Haslem,.871,.419,.161,.194,.097,.129,.481,.692,.000,.500,.333,.250
Sam Hauser,.120,.100,.020,.000,.000,.880,.667,.800,.000,,,.432
Jaxson Hayes,.857,.540,.259,.040,.018,.143,.660,.777,.485,.375,.286,.351
