Player,pct_2P_2015,pct_0-3_2015,pct_3-10_2015,pct_10-16_2015,pct_16-3P_2015,pct_3P_2015,att_2P_2015,att_0-3_2015,att_3-10_2015,att_10-16_2015,att_16-3P_2015,att_3P_2015
Jonas Jerebko,.616,.273,.131,.025,.187,.384,.516,.593,.500,.200,.459,.368
Jonas Jerebko,.646,.320,.171,.044,.110,.354,.444,.707,.097,.125,.350,.406
Grant Jerrett,.423,.038,.231,.038,.115,.577,.545,1.000,.667,1.000,.000,.067
Grant Jerrett,.235,.059,.059,.000,.118,.765,.500,1.000,1.000,,.000,.077
Grant Jerrett,.778,.000,.556,.111,.111,.222,.571,,.600,1.000,.000,.000
Amir Johnson,.911,.489,.353,.025,.044,.089,.590,.701,.464,.385,.478,.413
Chris Johnson,.383,.247,.065,.032,.039,.617,.576,.658,.400,.600,.333,.295
Chris Johnson,.350,.200,.050,.033,.067,.650,.429,.417,.667,.500,.250,.256
Chris Johnson,.406,.266,.109,.031,.000,.594,.692,.882,.286,.500,,.342
Chris Johnson,.400,.300,.000,.033,.067,.600,.583,.556,,1.000,.500,.278
James Johnson,.874,.532,.238,.042,.062,.126,.643,.763,.510,.235,.400,.216
Joe Johnson,.671,.098,.279,.136,.159,.329,.472,.570,.524,.410,.374,.359
Nick Johnson,.720,.427,.240,.027,.027,.280,.389,.469,.333,.000,.000,.238
Tyler Johnson,.713,.293,.174,.066,.180,.287,.437,.592,.310,.455,.300,.375
Wesley Johnson,.625,.156,.052,.109,.308,.375,.451,.704,.444,.387,.347,.351
Dahntay Jones,.810,.286,.095,.238,.190,.190,.353,.833,.000,.000,.250,.000
James Jones,.129,.015,.015,.035,.065,.871,.423,.667,.333,.143,.538,.360
Perry Jones,.674,.201,.293,.071,.109,.326,.476,.676,.426,.538,.200,.233
Terrence Jones,.876,.508,.298,.037,.033,.124,.553,.691,.416,.091,.200,.351
DeAndre Jordan,.993,.919,.071,.002,.000,.007,.713,.739,.368,1.000,,.250
Jerome Jordan,1.000,.798,.074,.053,.074,.000,.532,.587,.286,.400,.286,
Cory Joseph,.893,.392,.185,.134,.182,.107,.520,.602,.474,.436,.453,.364
Chris Kaman,1.000,.366,.268,.179,.188,.000,.515,.667,.395,.459,.447,
Sergey Karasev,.597,.284,.149,.060,.104,.403,.475,.553,.450,.375,.357,.296
Ryan Kelly,.566,.146,.142,.152,.126,.434,.337,.644,.205,.255,.231,.336
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Michael Kidd-Gilchrist,1.000,.477,.156,.071,.297,.000,.465,.578,.280,.500,.371,
Sean Kilpatrick,.350,.250,.000,.050,.050,.650,.429,.400,,.000,1.000,.308
Andrei Kirilenko,1.000,.600,.400,.000,.000,.000,.000,.000,.000,,,
Alex Kirk,1.000,.500,.000,.000,.500,.000,.250,.500,,,.000,
Brandon Knight,.639,.273,.073,.072,.221,.361,.441,.579,.277,.313,.367,.389
Brandon Knight,.659,.295,.067,.077,.220,.341,.448,.582,.260,.298,.378,.409
Brandon Knight,.531,.154,.105,.049,.224,.469,.395,.545,.333,.429,.313,.313
Kyle Korver,.252,.047,.022,.035,.148,.748,.470,.679,.231,.429,.449,.492
Kosta Koufos,1.000,.447,.394,.101,.059,.000,.508,.619,.454,.333,.333,
Ognjen Kuzmić,1.000,.500,.000,.333,.167,.000,.667,.667,,.500,1.000,
Jeremy Lamb,.556,.160,.148,.108,.140,.444,.475,.750,.459,.259,.343,.342
Carl Landry,1.000,.352,.203,.125,.320,.000,.515,.700,.320,.565,.415,
Shane Larkin,.731,.282,.148,.086,.215,.269,.481,.607,.344,.432,.430,.302
Joffrey Lauvergne,.820,.506,.180,.056,.079,.180,.452,.667,.125,.000,.143,.188
Zach LaVine,.753,.278,.117,.066,.292,.247,.449,.633,.316,.333,.354,.341
Ty Lawson,.779,.251,.120,.164,.244,.221,.463,.642,.351,.447,.345,.341
Ricky Ledo,.719,.313,.260,.010,.135,.281,.319,.467,.160,.000,.308,.370
Ricky Ledo,.500,.167,.333,.000,.000,.500,.000,.000,.000,,,.000
Ricky Ledo,.733,.322,.256,.011,.144,.267,.333,.483,.174,.000,.308,.417
Courtney Lee,.652,.156,.103,.145,.249,.348,.473,.650,.273,.452,.456,.402
David Lee,.994,.482,.326,.080,.105,.006,.514,.689,.314,.560,.303,.000
Malcolm Lee,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,
Alex Len,.992,.544,.164,.167,.116,.008,.509,.677,.293,.288,.341,.333
Kawhi Leonard,.766,.212,.180,.187,.187,.234,.519,.724,.426,.481,.416,.349
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Meyers Leonard,.543,.212,.147,.082,.102,.457,.586,.731,.528,.450,.480,.420
Jon Leuer,.894,.319,.143,.150,.282,.106,.467,.701,.256,.439,.325,.241
Damian Lillard,.579,.285,.089,.058,.147,.421,.500,.642,.264,.443,.390,.343
Jeremy Lin,.731,.280,.148,.119,.183,.269,.444,.607,.330,.385,.325,.369
Shaun Livingston,.995,.270,.237,.417,.071,.005,.503,.701,.362,.461,.464,.000
Brook Lopez,.990,.314,.337,.151,.187,.010,.517,.658,.459,.470,.422,.100
Robin Lopez,.998,.542,.286,.098,.071,.002,.537,.650,.408,.395,.387,.000
Kevin Love,.588,.213,.181,.080,.114,.412,.480,.611,.366,.408,.468,.367
Kyle Lowry,.625,.201,.138,.097,.188,.375,.457,.629,.403,.317,.388,.338
Kalin Lucas,1.000,.000,.000,1.000,.000,.000,.000,,,.000,,
John Lucas III,.721,.077,.135,.163,.346,.279,.440,.500,.286,.471,.472,.310
Shelvin Mack,.565,.199,.137,.092,.137,.435,.467,.569,.375,.444,.425,.315
Ian Mahinmi,1.000,.585,.302,.038,.075,.000,.552,.694,.391,.375,.188,
Devyn Marble,.500,.273,.136,.045,.045,.500,.455,.333,.667,.500,.500,.182
Shawn Marion,.828,.404,.315,.094,.015,.172,.484,.611,.393,.320,.000,.261
Kendall Marshall,.545,.218,.129,.099,.099,.455,.509,.682,.308,.500,.400,.391
Cartier Martin,.377,.094,.075,.019,.189,.623,.450,.600,.250,.000,.500,.182
Kenyon Martin,1.000,.500,.227,.045,.227,.000,.409,.455,.400,.000,.400,
Kevin Martin,.694,.101,.117,.179,.296,.306,.442,.651,.356,.455,.405,.393
Wesley Matthews,.408,.146,.105,.070,.086,.592,.534,.600,.570,.453,.446,.389
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jason Maxiell,1.000,.349,.302,.229,.120,.000,.422,.552,.431,.273,.304,
O.J. Mayo,.605,.197,.111,.110,.187,.395,.465,.630,.410,.403,.359,.357
Luc Mbah a Moute,.682,.305,.086,.038,.253,.318,.435,.562,.236,.292,.373,.307
James Michael McAdoo,1.000,.705,.250,.023,.023,.000,.545,.710,.091,1.000,.000,
Ray McCallum,.764,.313,.177,.106,.168,.236,.479,.633,.373,.440,.329,.306
CJ McCollum,.619,.214,.118,.115,.173,.381,.460,.551,.465,.429,.365,.396
K.J. McDaniels,.654,.376,.131,.065,.083,.346,.454,.577,.316,.214,.306,.287
K.J. McDaniels,.649,.377,.134,.062,.076,.351,.456,.570,.321,.192,.344,.293
K.J. McDaniels,.800,.333,.067,.133,.267,.200,.417,.800,.000,.500,.000,.000
Doug McDermott,.617,.402,.075,.028,.112,.383,.455,.558,.125,.000,.417,.317
Mitch McGary,.988,.558,.206,.152,.073,.012,.540,.685,.353,.400,.250,.000
JaVale McGee,1.000,.557,.266,.127,.051,.000,.532,.727,.429,.100,.000,
JaVale McGee,1.000,.590,.311,.082,.016,.000,.557,.694,.421,.200,.000,
JaVale McGee,1.000,.444,.111,.278,.167,.000,.444,.875,.500,.000,.000,
Ben McLemore,.529,.217,.123,.048,.142,.471,.507,.711,.294,.425,.407,.358
Jerel McNeal,.818,.182,.364,.091,.182,.182,.222,.000,.250,1.000,.000,.500
Josh McRoberts,.642,.415,.132,.038,.057,.358,.588,.682,.571,.500,.000,.421
Jodie Meeks,.603,.189,.137,.101,.176,.397,.460,.614,.342,.481,.372,.349
Gal Mekel,.850,.200,.300,.150,.200,.150,.176,.500,.167,.000,.000,.000
Khris Middleton,.692,.176,.112,.159,.245,.308,.494,.621,.474,.449,.441,.407
C.J. Miles,.461,.141,.067,.086,.167,.539,.459,.650,.309,.394,.391,.345
Andre Miller,.883,.362,.266,.162,.093,.117,.539,.629,.468,.404,.630,.206
Andre Miller,.944,.479,.246,.141,.077,.056,.567,.632,.457,.500,.636,.125
Andre Miller,.824,.250,.284,.182,.108,.176,.508,.622,.476,.333,.625,.231
Darius Miller,.857,.000,.286,.286,.286,.143,.167,,.500,.000,.000,.000
Mike Miller,.140,.018,.018,.044,.061,.860,.313,1.000,.500,.000,.286,.327
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Quincy Miller,.526,.184,.184,.000,.158,.474,.300,.286,.286,,.333,.167
Quincy Miller,.611,.222,.222,.000,.167,.389,.273,.500,.250,,.000,.143
Quincy Miller,.450,.150,.150,.000,.150,.550,.333,.000,.333,,.667,.182
Patty Mills,.458,.122,.063,.057,.217,.542,.429,.561,.286,.263,.438,.341
Elijah Millsap,.622,.315,.160,.067,.080,.378,.358,.467,.289,.188,.211,.311
Paul Millsap,.768,.377,.214,.086,.090,.232,.513,.638,.427,.275,.417,.356
Nikola Mirotić,.498,.264,.077,.063,.095,.502,.495,.648,.188,.333,.424,.316
Nazr Mohammed,1.000,.400,.167,.200,.200,.000,.433,.667,.400,.167,.167,
Greg Monroe,1.000,.531,.393,.033,.043,.000,.496,.614,.367,.321,.351,
E'Twaun Moore,.727,.201,.230,.173,.122,.273,.485,.607,.531,.417,.294,.342
Eric Moreland,1.000,.000,1.000,.000,.000,.000,1.000,,1.000,,,
Darius Morris,.689,.311,.123,.132,.123,.311,.397,.545,.385,.214,.231,.212
Marcus Morris,.590,.155,.096,.155,.185,.410,.487,.593,.384,.483,.454,.358
Markieff Morris,.837,.229,.163,.246,.199,.163,.494,.611,.436,.502,.397,.318
Anthony Morrow,.472,.088,.104,.146,.132,.528,.497,.630,.500,.433,.481,.434
Donatas Motiejūnas,.810,.280,.466,.051,.013,.190,.536,.643,.500,.361,.222,.368
Timofey Mozgov,.989,.597,.212,.065,.115,.011,.557,.692,.333,.270,.431,.333
Timofey Mozgov,.974,.543,.185,.099,.147,.026,.509,.635,.395,.174,.412,.333
Timofey Mozgov,1.000,.635,.231,.042,.093,.000,.590,.726,.299,.429,.452,
Shabazz Muhammad,.872,.365,.267,.131,.108,.128,.503,.676,.443,.288,.326,.392
Toure' Murry,1.000,.400,.200,.000,.400,.000,.400,1.000,.000,,.000,
Toure' Murry,1.000,.000,.000,.000,1.000,.000,.000,,,,.000,
Toure' Murry,1.000,.500,.250,.000,.250,.000,.500,1.000,.000,,.000,
Mike Muscala,.854,.364,.139,.126,.225,.146,.574,.673,.429,.632,.471,.409
Shabazz Napier,.482,.154,.061,.053,.215,.518,.400,.457,.143,.500,.408,.364
Gary Neal,.674,.109,.133,.141,.290,.326,.407,.364,.328,.521,.404,.305
Gary Neal,.666,.126,.148,.138,.254,.334,.392,.320,.339,.509,.396,.293
Gary Neal,.705,.048,.076,.152,.429,.295,.459,.800,.250,.563,.422,.355
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jameer Nelson,.488,.149,.105,.050,.185,.512,.472,.693,.321,.440,.387,.345
Jameer Nelson,.368,.117,.129,.012,.110,.632,.383,.737,.286,.000,.167,.369
Jameer Nelson,.390,.146,.073,.049,.122,.610,.250,.333,.333,.000,.200,.200
Jameer Nelson,.567,.167,.097,.070,.233,.433,.524,.720,.345,.524,.457,.354
Andrew Nicholson,.784,.147,.221,.116,.300,.216,.470,.750,.357,.364,.456,.317
Joakim Noah,.995,.621,.176,.019,.180,.005,.447,.506,.360,.500,.325,.000
Nerlens Noel,1.000,.462,.329,.124,.084,.000,.462,.662,.288,.309,.273,
Lucas Nogueira,1.000,.625,.125,.125,.125,.000,.250,.400,.000,.000,.000,
Steve Novak,.143,.000,.000,.000,.143,.857,.375,,,,.375,.396
Steve Novak,.057,.000,.000,.000,.057,.943,.000,,,,.000,.485
Steve Novak,.286,.000,.000,.000,.286,.714,.500,,,,.500,.200
Dirk Nowitzki,.742,.066,.070,.283,.323,.258,.486,.700,.365,.478,.475,.380
Jusuf Nurkić,.995,.486,.397,.023,.089,.005,.449,.575,.316,.333,.382,.000
Johnny O'Bryant,1.000,.292,.150,.150,.408,.000,.367,.543,.278,.333,.286,
Kyle O'Quinn,.822,.285,.202,.103,.231,.178,.538,.768,.490,.400,.357,.279
Victor Oladipo,.772,.424,.104,.080,.164,.228,.464,.567,.265,.402,.354,.339
Kelly Olynyk,.669,.356,.131,.076,.106,.331,.538,.681,.348,.475,.339,.349
Arinze Onuaku,1.000,.643,.357,.000,.000,.000,.857,.889,.800,,,
Zaza Pachulia,.994,.427,.132,.287,.147,.006,.456,.558,.257,.493,.269,.000
Kostas Papanikolaou,.462,.274,.102,.046,.041,.538,.418,.556,.200,.222,.250,.292
Jannero Pargo,.371,.029,.000,.029,.314,.629,.462,1.000,,1.000,.364,.409
Jabari Parker,.939,.430,.202,.137,.171,.061,.506,.717,.245,.444,.333,.250
Tony Parker,.893,.255,.224,.129,.286,.107,.493,.599,.522,.421,.408,.427
Chandler Parsons,.581,.316,.145,.049,.071,.419,.521,.634,.392,.268,.458,.380
Patrick Patterson,.471,.159,.144,.095,.073,.529,.536,.553,.597,.529,.385,.371
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Chris Paul,.702,.096,.105,.232,.269,.298,.523,.634,.496,.520,.495,.398
Adreian Payne,.959,.264,.250,.145,.300,.041,.427,.517,.400,.344,.409,.111
Adreian Payne,.857,.429,.286,.000,.143,.143,.333,.333,.000,,1.000,.000
Adreian Payne,.962,.258,.249,.150,.305,.038,.429,.527,.415,.344,.400,.125
Elfrid Payton,.941,.458,.301,.103,.078,.059,.435,.515,.376,.329,.345,.262
Nikola Peković,1.000,.463,.460,.073,.003,.000,.424,.546,.311,.333,1.000,
Kendrick Perkins,.996,.401,.511,.075,.009,.004,.451,.604,.353,.353,.000,.000
Kendrick Perkins,.995,.387,.527,.075,.005,.005,.443,.597,.357,.286,.000,.000
Kendrick Perkins,1.000,.463,.439,.073,.024,.000,.488,.632,.333,.667,.000,
Paul Pierce*,.538,.197,.056,.111,.174,.462,.496,.620,.405,.411,.439,.389
Mason Plumlee,.994,.744,.233,.012,.004,.006,.576,.646,.377,.167,.500,.000
Miles Plumlee,1.000,.610,.291,.087,.012,.000,.535,.639,.365,.364,.667,
Miles Plumlee,1.000,.600,.297,.087,.015,.000,.549,.650,.379,.412,.667,
Miles Plumlee,1.000,.644,.271,.085,.000,.000,.492,.605,.313,.200,,
Quincy Pondexter,.454,.242,.101,.047,.065,.546,.478,.583,.311,.381,.414,.373
Quincy Pondexter,.459,.259,.089,.030,.081,.541,.500,.543,.250,.500,.636,.233
Quincy Pondexter,.452,.234,.106,.054,.058,.548,.468,.603,.333,.353,.278,.433
Otto Porter Jr.,.734,.225,.133,.084,.292,.266,.491,.750,.327,.455,.377,.337
Dwight Powell,.836,.358,.104,.075,.299,.164,.500,.708,.000,.800,.350,.273
Dwight Powell,1.000,1.000,.000,.000,.000,.000,.800,.800,,,,
Dwight Powell,.823,.306,.113,.081,.323,.177,.471,.684,.000,.800,.350,.273
Phil Pressey,.626,.328,.121,.057,.121,.374,.440,.491,.381,.300,.429,.246
A.J. Price,.584,.044,.139,.175,.226,.416,.450,.333,.526,.417,.452,.263
A.J. Price,.562,.034,.146,.169,.213,.438,.480,.333,.385,.533,.526,.385
A.J. Price,.676,.088,.176,.206,.206,.324,.391,.333,.833,.143,.286,.000
A.J. Price,.500,.000,.000,.143,.357,.500,.429,,,.500,.400,.000
Ronnie Price,.511,.197,.090,.063,.161,.489,.404,.614,.200,.500,.222,.284
Pablo Prigioni,.272,.118,.048,.053,.053,.728,.548,.630,.364,.500,.583,.343
Pablo Prigioni,.286,.130,.031,.050,.075,.714,.543,.571,.400,.500,.583,.374
Pablo Prigioni,.239,.090,.090,.060,.000,.761,.563,.833,.333,.500,,.275
Tayshaun Prince,.833,.177,.149,.157,.351,.167,.436,.592,.333,.365,.433,.463
Tayshaun Prince,.820,.186,.164,.158,.311,.180,.400,.471,.433,.310,.386,.455
Tayshaun Prince,.864,.169,.153,.237,.305,.136,.549,.900,.444,.357,.556,.625
Tayshaun Prince,.838,.169,.131,.125,.413,.163,.433,.630,.143,.450,.439,.423
Miroslav Raduljica,1.000,.250,.625,.125,.000,.000,.375,.500,.400,.000,,
Julius Randle,1.000,.333,.333,.000,.333,.000,.333,.000,1.000,,.000,
Shavlik Randolph,.857,.286,.486,.029,.057,.143,.300,.500,.118,1.000,.500,.000
Shavlik Randolph,.840,.280,.440,.040,.080,.160,.286,.429,.091,1.000,.500,.000
Shavlik Randolph,.900,.300,.600,.000,.000,.100,.333,.667,.167,,,.000
Zach Randolph,.979,.409,.282,.122,.165,.021,.490,.646,.403,.325,.377,.350
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
J.J. Redick,.512,.091,.049,.068,.304,.488,.515,.624,.413,.469,.509,.437
Glen Rice Jr.,.533,.200,.200,.067,.067,.467,.250,.667,.000,.000,.000,.143
Jason Richardson,.461,.163,.073,.090,.135,.539,.378,.483,.462,.313,.250,.323
Luke Ridnour,.642,.085,.091,.097,.369,.358,.487,.467,.250,.471,.554,.317
Austin Rivers,.736,.290,.236,.081,.129,.264,.449,.590,.410,.275,.313,.298
Austin Rivers,.775,.329,.243,.086,.117,.225,.419,.548,.389,.263,.231,.280
Austin Rivers,.704,.259,.230,.077,.139,.296,.477,.634,.429,.286,.368,.309
Andre Roberson,.577,.507,.055,.010,.005,.423,.612,.667,.182,.500,.000,.247
Brian Roberts,.573,.100,.086,.106,.281,.427,.440,.511,.436,.396,.433,.321
Glenn Robinson III,.716,.254,.179,.090,.194,.284,.438,.706,.250,.500,.231,.263
Glenn Robinson III,.750,.208,.208,.083,.250,.250,.389,1.000,.200,.500,.000,.167
Glenn Robinson III,.698,.279,.163,.093,.163,.302,.467,.583,.286,.500,.429,.308
Nate Robinson,.561,.153,.102,.106,.200,.439,.399,.513,.346,.481,.294,.277
Nate Robinson,.549,.162,.118,.093,.176,.451,.420,.515,.375,.474,.333,.261
Nate Robinson,.608,.118,.039,.157,.294,.392,.323,.500,.000,.500,.200,.350
Thomas Robinson,.992,.565,.204,.092,.131,.008,.488,.592,.453,.250,.265,.000
Thomas Robinson,1.000,.604,.143,.088,.165,.000,.516,.636,.308,.250,.400,
Thomas Robinson,.988,.544,.237,.095,.112,.012,.473,.565,.500,.250,.158,.000
Rajon Rondo,.867,.309,.205,.060,.293,.133,.444,.633,.348,.385,.323,.314
Rajon Rondo,.840,.315,.185,.070,.270,.160,.435,.571,.324,.429,.352,.250
Rajon Rondo,.879,.306,.213,.056,.303,.121,.448,.662,.358,.360,.311,.352
Derrick Rose,.675,.262,.154,.104,.154,.325,.465,.553,.519,.287,.380,.280
Terrence Ross,.482,.134,.094,.104,.150,.518,.452,.584,.324,.423,.434,.372
Ricky Rubio,.767,.178,.014,.100,.475,.233,.387,.333,.000,.455,.404,.255
Damjan Rudež,.354,.095,.023,.042,.194,.646,.538,.640,.333,.545,.510,.406
Brandon Rush,.500,.167,.093,.056,.185,.500,.296,.333,.400,.000,.300,.111
Robert Sacre,.997,.157,.301,.297,.242,.003,.413,.646,.348,.352,.419,.000
John Salmons,.458,.042,.063,.146,.208,.542,.364,.500,.333,.571,.200,.308
JaKarr Sampson,.633,.373,.188,.046,.029,.367,.525,.643,.400,.250,.200,.244
Larry Sanders,1.000,.733,.174,.076,.017,.000,.500,.579,.267,.385,.000,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Dennis Schröder,.777,.379,.155,.066,.177,.223,.449,.544,.340,.341,.381,.351
Luis Scola,.969,.375,.181,.070,.343,.031,.474,.610,.388,.333,.400,.250
Mike Scott,.576,.183,.166,.117,.110,.424,.517,.699,.427,.415,.460,.344
Thabo Sefolosha,.687,.418,.124,.040,.100,.313,.462,.567,.419,.300,.160,.321
Kevin Séraphin,.996,.238,.384,.242,.131,.004,.516,.701,.468,.440,.458,.000
Ramon Sessions,.820,.308,.296,.093,.123,.180,.387,.524,.323,.226,.317,.317
Ramon Sessions,.847,.235,.350,.087,.175,.153,.368,.512,.313,.250,.344,.214
Ramon Sessions,.788,.397,.232,.099,.060,.212,.412,.533,.343,.200,.222,.406
Iman Shumpert,.584,.187,.068,.104,.225,.416,.458,.568,.250,.408,.453,.342
Iman Shumpert,.693,.205,.070,.153,.265,.307,.436,.545,.267,.333,.456,.348
Iman Shumpert,.492,.172,.066,.063,.191,.508,.484,.591,.235,.563,.449,.338
Alexey Shved,.585,.337,.101,.048,.099,.415,.439,.584,.206,.125,.333,.338
Alexey Shved,.562,.308,.062,.038,.154,.438,.479,.575,.250,.400,.400,.298
Alexey Shved,.500,.292,.042,.083,.083,.500,.333,.571,.000,.000,.000,.333
Alexey Shved,.613,.365,.138,.050,.061,.387,.423,.591,.200,.000,.273,.371
Henry Sims,.956,.317,.179,.175,.285,.044,.488,.623,.411,.409,.434,.182
Kyle Singler,.460,.152,.110,.076,.121,.540,.371,.588,.163,.353,.296,.398
Kyle Singler,.466,.151,.111,.069,.134,.534,.393,.642,.179,.333,.319,.406
Kyle Singler,.438,.156,.104,.104,.073,.563,.286,.400,.100,.400,.143,.370
Donald Sloan,.631,.287,.149,.065,.130,.369,.464,.588,.434,.348,.283,.313
Marcus Smart,.430,.176,.090,.071,.092,.570,.410,.560,.256,.382,.295,.335
Greg Smith,1.000,.816,.163,.020,.000,.000,.612,.625,.625,.000,,
Ish Smith,.837,.322,.417,.076,.022,.163,.407,.551,.346,.214,.125,.300
Ish Smith,.889,.444,.400,.022,.022,.111,.350,.500,.222,.000,.000,.200
Ish Smith,.829,.304,.419,.084,.022,.171,.416,.561,.363,.222,.143,.309
J.R. Smith,.436,.106,.058,.062,.209,.564,.462,.563,.409,.340,.462,.383
J.R. Smith,.641,.131,.076,.092,.343,.359,.429,.545,.474,.217,.430,.356
J.R. Smith,.333,.093,.050,.048,.143,.667,.494,.574,.360,.458,.500,.390
Jason Smith,.929,.145,.132,.206,.446,.071,.440,.488,.359,.475,.432,.357
Josh Smith,.769,.297,.291,.037,.144,.231,.451,.635,.348,.324,.310,.316
Josh Smith,.905,.297,.322,.028,.258,.095,.407,.586,.310,.182,.347,.243
Josh Smith,.680,.297,.270,.044,.069,.320,.489,.667,.379,.385,.220,.330
Russ Smith,.560,.200,.160,.160,.040,.440,.429,.400,.750,.250,.000,.182
Russ Smith,.400,.200,.100,.100,.000,.600,.250,.500,.000,.000,,.167
Russ Smith,.667,.200,.200,.200,.067,.333,.500,.333,1.000,.333,.000,.200
Tony Snell,.469,.226,.111,.030,.102,.531,.494,.667,.317,.273,.368,.371
Marreese Speights,.972,.316,.141,.102,.413,.028,.498,.632,.418,.500,.423,.278
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Tiago Splitter,1.000,.624,.356,.017,.003,.000,.558,.598,.509,.200,.000,
Nik Stauskas,.497,.179,.084,.061,.172,.503,.408,.528,.240,.389,.373,.322
Lance Stephenson,.809,.295,.124,.122,.269,.191,.425,.568,.324,.418,.318,.171
Greg Stiemsma,1.000,.625,.250,.125,.000,.000,.750,.800,.500,1.000,,
David Stockton,.667,.333,.333,.000,.000,.333,.250,.500,.000,,,.500
Jarnell Stokes,1.000,.703,.189,.081,.027,.000,.568,.654,.286,.667,.000,
Amar'e Stoudemire,.992,.514,.278,.073,.127,.008,.562,.687,.485,.389,.323,.000
Amar'e Stoudemire,.990,.553,.270,.074,.093,.010,.549,.669,.440,.348,.310,.000
Amar'e Stoudemire,.994,.447,.291,.073,.184,.006,.584,.725,.558,.462,.333,.000
Rodney Stuckey,.813,.257,.166,.156,.233,.187,.452,.572,.416,.415,.369,.390
Jared Sullinger,.740,.270,.222,.109,.140,.260,.494,.623,.420,.351,.475,.283
Jeff Taylor,.684,.307,.123,.053,.202,.316,.436,.657,.071,.333,.348,.306
Jeff Teague,.767,.364,.234,.085,.083,.233,.496,.619,.365,.413,.405,.343
Mirza Teletović,.395,.201,.103,.022,.069,.605,.476,.531,.424,.286,.455,.321
Sebastian Telfair,.520,.200,.168,.024,.128,.480,.431,.400,.429,.667,.438,.300
Garrett Temple,.482,.218,.065,.053,.147,.518,.427,.595,.000,.444,.360,.375
Jason Terry,.276,.070,.070,.054,.083,.724,.504,.548,.516,.458,.486,.390
Isaiah Thomas,.566,.253,.112,.080,.120,.434,.457,.584,.315,.375,.375,.373
Isaiah Thomas,.596,.225,.133,.104,.135,.404,.449,.600,.353,.377,.348,.391
Isaiah Thomas,.512,.305,.074,.039,.095,.488,.473,.563,.190,.364,.444,.345
Lance Thomas,.950,.217,.213,.183,.337,.050,.417,.594,.351,.432,.336,.318
Lance Thomas,.992,.254,.262,.151,.325,.008,.360,.469,.303,.526,.244,.000
Lance Thomas,.934,.203,.193,.196,.342,.066,.441,.656,.377,.403,.370,.333
Malcolm Thomas,.825,.500,.225,.025,.075,.175,.545,.750,.222,.000,.333,.000
Tyrus Thomas,1.000,.000,.000,1.000,.000,.000,1.000,,,1.000,,
Hollis Thompson,.471,.175,.133,.061,.103,.529,.426,.579,.319,.515,.250,.401
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jason Thompson,.998,.313,.329,.098,.257,.002,.471,.604,.447,.381,.373,.000
Klay Thompson,.580,.172,.107,.131,.171,.420,.481,.682,.345,.418,.414,.439
Tristan Thompson,1.000,.668,.244,.072,.016,.000,.547,.647,.353,.314,.375,
Marcus Thornton,.586,.223,.130,.046,.186,.414,.426,.494,.467,.125,.391,.378
Marcus Thornton,.593,.230,.131,.046,.187,.407,.414,.500,.450,.071,.368,.419
Marcus Thornton,.525,.175,.125,.050,.175,.475,.524,.429,.600,.500,.571,.105
Anthony Tolliver,.262,.153,.043,.013,.053,.738,.534,.650,.353,.600,.333,.366
Anthony Tolliver,.162,.068,.027,.000,.068,.838,.167,.400,.000,,.000,.387
Anthony Tolliver,.285,.172,.047,.016,.050,.715,.582,.673,.400,.600,.438,.360
P.J. Tucker,.577,.267,.141,.049,.121,.423,.506,.679,.345,.276,.403,.345
Ronny Turiaf,,,,,,,,,,,,
Hedo Türkoğlu,.261,.074,.032,.032,.122,.739,.469,.714,.333,.500,.348,.432
Evan Turner,.840,.248,.126,.263,.204,.160,.458,.584,.309,.449,.408,.277
Ekpe Udoh,1.000,.208,.333,.417,.042,.000,.458,.800,.250,.500,.000,
Beno Udrih,.808,.210,.083,.212,.303,.192,.539,.679,.262,.561,.503,.268
Jonas Valančiūnas,.998,.505,.380,.063,.051,.002,.573,.669,.500,.390,.394,.000
Anderson Varejão,.990,.455,.245,.150,.140,.010,.561,.670,.429,.433,.571,.000
Greivis Vásquez,.516,.112,.228,.076,.101,.484,.436,.568,.370,.455,.425,.379
Charlie Villanueva,.390,.157,.122,.058,.052,.610,.475,.526,.432,.381,.526,.376
Noah Vonleh,.829,.447,.250,.066,.066,.171,.397,.471,.316,.400,.200,.385
Nikola Vučević,.995,.308,.276,.153,.257,.005,.524,.664,.450,.470,.468,.333
Dwyane Wade,.906,.230,.189,.204,.283,.094,.489,.683,.488,.425,.378,.284
