Player,pct_2P_2020,pct_0-3_2020,pct_3-10_2020,pct_10-16_2020,pct_16-3P_2020,pct_3P_2020,att_2P_2020,att_0-3_2020,att_3-10_2020,att_10-16_2020,att_16-3P_2020,att_3P_2020
Chris Chiozza,.486,.236,.136,.071,.043,.514,.412,.485,.368,.400,.167,.375
Chris Chiozza,.529,.147,.206,.088,.088,.471,.167,.400,.143,.000,.000,.438
Chris Chiozza,.472,.264,.113,.066,.028,.528,.500,.500,.500,.571,.333,.357
Marquese Chriss,.899,.613,.223,.029,.034,.101,.584,.674,.395,.364,.385,.205
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Gary Clark,.165,.105,.038,.015,.008,.835,.682,.786,.400,.500,1.000,.351
Gary Clark,.136,.102,.017,.017,.000,.864,.625,.833,.000,.000,,.353
Gary Clark,.189,.108,.054,.014,.014,.811,.714,.750,.500,1.000,1.000,.350
Brandon Clarke,.866,.470,.215,.148,.033,.134,.658,.773,.524,.549,.375,.359
Jordan Clarkson,.524,.194,.220,.083,.027,.476,.533,.702,.482,.333,.348,.368
Jordan Clarkson,.512,.233,.172,.080,.028,.488,.509,.658,.429,.269,.444,.371
Jordan Clarkson,.530,.170,.250,.085,.026,.470,.547,.739,.504,.370,.286,.366
Nic Claxton,.854,.521,.292,.021,.021,.146,.634,.800,.357,1.000,.000,.143
Chris Clemons,.246,.176,.021,.028,.021,.754,.571,.600,.667,.500,.333,.346
Antonius Cleveland,.786,.429,.214,.071,.071,.214,.364,.333,.667,.000,.000,.000
Amir Coffey,.648,.315,.148,.130,.056,.352,.486,.588,.250,.571,.333,.316
John Collins,.757,.469,.185,.068,.035,.243,.642,.768,.473,.293,.524,.401
Zach Collins,.721,.441,.206,.044,.029,.279,.510,.633,.286,.333,.500,.368
Mike Conley,.549,.134,.203,.138,.074,.451,.437,.566,.391,.359,.476,.375
Pat Connaughton,.449,.349,.063,.013,.023,.551,.607,.705,.368,.250,.000,.331
Quinn Cook,.603,.192,.145,.089,.178,.397,.465,.610,.290,.632,.368,.365
Tyler Cook,1.000,.833,.083,.083,.000,.000,.667,.600,1.000,1.000,,
Tyler Cook,1.000,.800,.100,.100,.000,.000,.700,.625,1.000,1.000,,
Tyler Cook,1.000,1.000,.000,.000,.000,.000,.500,.500,,,,
Robert Covington,.336,.217,.087,.012,.019,.664,.593,.675,.429,.444,.500,.335
Robert Covington,.371,.232,.097,.018,.024,.629,.587,.661,.479,.444,.417,.346
Robert Covington,.260,.185,.066,.000,.009,.740,.610,.714,.267,,1.000,.315
Allen Crabbe,.328,.068,.085,.096,.079,.672,.466,.750,.333,.412,.429,.303
Allen Crabbe,.350,.063,.091,.112,.084,.650,.440,.667,.308,.375,.500,.323
Allen Crabbe,.235,.088,.059,.029,.059,.765,.625,1.000,.500,1.000,.000,.231
Torrey Craig,.487,.342,.074,.041,.030,.513,.603,.739,.300,.182,.375,.326
Jamal Crawford,.500,.000,.000,.000,.500,.500,.500,,,,.500,.500
Jae Crowder,.300,.187,.044,.020,.050,.700,.538,.648,.360,.273,.393,.343
Jae Crowder,.333,.203,.050,.023,.058,.667,.519,.642,.300,.111,.435,.293
Jae Crowder,.220,.146,.030,.012,.030,.780,.611,.667,.600,1.000,.200,.445
Jarrett Culver,.612,.380,.186,.030,.016,.388,.471,.583,.274,.412,.222,.299
Seth Curry,.441,.091,.129,.105,.117,.559,.549,.712,.446,.550,.537,.452
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Stephen Curry,.402,.207,.061,.012,.122,.598,.636,.706,.400,1.000,.600,.245
Troy Daniels,.290,.054,.065,.065,.108,.710,.481,.700,.500,.500,.350,.348
Troy Daniels,.291,.063,.070,.070,.089,.709,.478,.700,.545,.455,.286,.357
Troy Daniels,.286,.000,.036,.036,.214,.714,.500,,.000,1.000,.500,.300
Anthony Davis,.801,.343,.172,.155,.130,.199,.546,.758,.413,.412,.322,.330
Ed Davis,1.000,.609,.370,.000,.022,.000,.478,.607,.235,,1.000,
Terence Davis,.445,.305,.089,.037,.014,.555,.541,.677,.282,.188,.167,.388
Dewayne Dedmon,.580,.325,.153,.047,.055,.420,.541,.675,.333,.417,.429,.206
Dewayne Dedmon,.585,.304,.181,.035,.064,.415,.550,.692,.355,.500,.455,.197
Dewayne Dedmon,.571,.369,.095,.071,.036,.429,.521,.645,.250,.333,.333,.222
Matthew Dellavedova,.480,.137,.229,.103,.011,.520,.488,.542,.400,.611,.500,.231
DeMar DeRozan,.967,.266,.248,.263,.190,.033,.540,.731,.488,.475,.432,.257
Cheick Diallo,.979,.613,.190,.099,.077,.021,.655,.770,.444,.571,.364,.333
Hamidou Diallo,.807,.470,.223,.071,.044,.193,.485,.633,.242,.333,.385,.281
Gorgui Dieng,.582,.297,.102,.077,.107,.418,.528,.676,.324,.393,.410,.355
Gorgui Dieng,.567,.300,.087,.069,.112,.433,.497,.602,.292,.421,.419,.383
Gorgui Dieng,.632,.287,.149,.103,.092,.368,.618,.920,.385,.333,.375,.250
Spencer Dinwiddie,.608,.310,.191,.078,.028,.392,.485,.637,.354,.263,.310,.308
Donte DiVincenzo,.516,.341,.084,.039,.051,.484,.567,.655,.302,.450,.500,.336
Luka Dončić,.569,.260,.237,.058,.014,.431,.574,.752,.436,.370,.471,.316
Luguentz Dort,.537,.372,.142,.023,.000,.463,.479,.605,.226,.000,,.297
Damyean Dotson,.438,.128,.055,.062,.193,.562,.480,.676,.250,.389,.446,.362
Sekou Doumbouya,.585,.326,.195,.030,.034,.415,.464,.545,.391,.286,.250,.286
PJ Dozier,.688,.197,.197,.185,.108,.312,.444,.677,.258,.414,.412,.347
Goran Dragić,.533,.182,.152,.106,.093,.467,.505,.697,.391,.338,.507,.367
Andre Drummond,.955,.589,.334,.027,.005,.045,.551,.662,.393,.190,.000,.143
Andre Drummond,.969,.580,.355,.028,.006,.031,.546,.665,.390,.158,.000,.048
Andre Drummond,.867,.648,.200,.019,.000,.133,.593,.647,.429,.500,,.286
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jared Dudley,.300,.167,.067,.000,.067,.700,.333,.300,.500,,.250,.429
Kris Dunn,.673,.398,.187,.056,.032,.327,.535,.647,.438,.263,.182,.259
Carsen Edwards,.406,.141,.070,.063,.133,.594,.346,.389,.000,.250,.529,.316
Henry Ellenson,.429,.286,.143,.000,.000,.571,.333,.500,.000,,,.000
Wayne Ellington,.178,.046,.029,.006,.098,.822,.355,.750,.000,1.000,.235,.350
Joel Embiid,.785,.255,.195,.202,.134,.215,.517,.725,.468,.407,.355,.331
James Ennis III,.529,.373,.089,.039,.028,.471,.553,.649,.313,.286,.400,.325
James Ennis III,.531,.381,.097,.027,.027,.469,.525,.651,.182,.000,.500,.349
James Ennis III,.526,.361,.075,.060,.030,.474,.600,.646,.600,.500,.250,.286
Drew Eubanks,.985,.478,.403,.060,.045,.015,.636,.750,.556,.500,.333,1.000
Jacob Evans,.709,.119,.104,.194,.291,.291,.337,.375,.214,.385,.333,.333
Jacob Evans,.714,.120,.105,.195,.293,.286,.337,.375,.214,.385,.333,.342
Jacob Evans,.000,.000,.000,.000,.000,1.000,,,,,,.000
Dante Exum,.639,.378,.252,.008,.000,.361,.539,.644,.367,1.000,,.349
Dante Exum,.739,.261,.435,.043,.000,.261,.471,.500,.400,1.000,,.333
Dante Exum,.615,.406,.208,.000,.000,.385,.559,.667,.350,,,.351
Tacko Fall,1.000,.643,.357,.000,.000,.000,.786,.889,.600,,,
Derrick Favors,.979,.681,.192,.074,.032,.021,.627,.706,.462,.440,.364,.143
Cristiano Felício,.963,.667,.222,.056,.019,.037,.654,.750,.500,.333,.000,.000
Terrance Ferguson,.236,.123,.050,.014,.050,.764,.558,.630,.364,.667,.545,.292
Bruno Fernando,.814,.578,.186,.040,.010,.186,.605,.713,.297,.625,.000,.135
Yogi Ferrell,.580,.149,.053,.186,.191,.420,.505,.571,.200,.514,.528,.304
Dorian Finney-Smith,.420,.326,.069,.006,.019,.580,.589,.659,.361,.333,.300,.376
Bryn Forbes,.344,.069,.081,.048,.146,.656,.470,.675,.404,.393,.435,.388
Evan Fournier,.533,.174,.147,.104,.107,.467,.527,.691,.474,.381,.475,.399
De'Aaron Fox,.773,.312,.266,.135,.060,.227,.535,.665,.452,.391,.551,.292
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Melvin Frazier,.529,.206,.118,.118,.088,.471,.389,.714,.000,.250,.333,.500
Michael Frazier,.207,.172,.034,.000,.000,.793,.500,.600,.000,,,.174
Tim Frazier,.681,.149,.213,.106,.213,.319,.375,.571,.350,.300,.300,.333
Enes Freedom,.980,.661,.270,.017,.032,.020,.581,.639,.479,.167,.455,.143
Markelle Fultz,.825,.335,.194,.194,.101,.175,.507,.645,.420,.380,.462,.267
Wenyen Gabriel,.583,.417,.146,.021,.000,.417,.536,.700,.000,1.000,,.300
Wenyen Gabriel,.529,.294,.235,.000,.000,.471,.556,1.000,.000,,,.125
Wenyen Gabriel,.613,.484,.097,.032,.000,.387,.526,.600,.000,1.000,,.417
Daniel Gafford,1.000,.828,.164,.007,.000,.000,.701,.766,.409,.000,,
Danilo Gallinari,.463,.152,.097,.081,.133,.537,.476,.645,.278,.424,.459,.405
Langston Galloway,.389,.109,.137,.076,.068,.611,.493,.678,.392,.439,.459,.399
Darius Garland,.577,.180,.153,.149,.094,.423,.434,.468,.439,.423,.379,.355
Marc Gasol,.470,.125,.179,.115,.050,.530,.473,.629,.540,.375,.071,.385
Rudy Gay,.631,.168,.156,.193,.114,.369,.511,.720,.366,.470,.471,.336
Paul George,.513,.150,.125,.113,.125,.487,.464,.684,.357,.409,.357,.412
Taj Gibson,.951,.577,.136,.080,.157,.049,.599,.703,.436,.478,.422,.286
Harry Giles,.992,.402,.259,.167,.163,.008,.558,.802,.369,.429,.390,.000
Shai Gilgeous-Alexander,.753,.286,.263,.136,.068,.247,.512,.617,.404,.500,.507,.347
Rudy Gobert,1.000,.837,.158,.005,.000,.000,.693,.755,.386,.000,,
Brandon Goodwin,.542,.205,.184,.116,.037,.458,.485,.641,.371,.409,.429,.299
Aaron Gordon,.691,.326,.126,.150,.089,.309,.494,.704,.361,.348,.162,.308
Eric Gordon,.346,.201,.112,.019,.013,.654,.469,.559,.385,.333,.000,.317
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Devonte' Graham,.393,.132,.110,.074,.077,.607,.397,.543,.274,.352,.365,.373
Treveon Graham,.504,.256,.211,.029,.008,.496,.443,.484,.392,.571,.000,.275
Treveon Graham,.526,.297,.206,.023,.000,.474,.457,.481,.389,.750,,.241
Treveon Graham,.448,.149,.224,.045,.030,.552,.400,.500,.400,.333,.000,.351
Jerami Grant,.603,.306,.164,.069,.063,.397,.537,.686,.413,.409,.275,.389
Jerian Grant,.704,.259,.259,.111,.074,.296,.421,.571,.286,.333,.500,.250
Josh Gray,1.000,1.000,.000,.000,.000,.000,.500,.500,,,,
Danny Green,.310,.135,.074,.055,.046,.690,.524,.672,.486,.462,.227,.367
Draymond Green,.592,.231,.184,.092,.085,.408,.465,.685,.310,.414,.259,.279
JaMychal Green,.324,.205,.085,.014,.020,.676,.518,.611,.333,.600,.286,.387
Javonte Green,.738,.468,.230,.032,.008,.262,.581,.661,.414,.500,1.000,.273
Jeff Green,.468,.265,.160,.026,.017,.532,.602,.747,.436,.333,.333,.339
Jeff Green,.467,.200,.200,.041,.026,.533,.451,.564,.410,.250,.200,.327
Jeff Green,.470,.349,.107,.007,.007,.530,.800,.885,.500,1.000,1.000,.354
Blake Griffin,.556,.276,.212,.036,.032,.444,.439,.565,.358,.222,.125,.243
Marko Guduric,.471,.242,.108,.032,.089,.529,.500,.605,.412,.200,.429,.301
Kyle Guy,.400,.200,.000,.000,.200,.600,1.000,1.000,,,1.000,.000
Rui Hachimura,.840,.343,.196,.160,.141,.160,.500,.684,.327,.379,.429,.287
Devon Hall,.433,.133,.167,.100,.033,.567,.154,.500,.000,.000,.000,.235
Donta Hall,1.000,.818,.136,.045,.000,.000,.682,.722,.667,.000,,
Donta Hall,1.000,1.000,.000,.000,.000,.000,.250,.250,,,,
Donta Hall,1.000,.778,.167,.056,.000,.000,.778,.857,.667,.000,,
Dusty Hannahs,.667,.111,.444,.000,.111,.333,.333,1.000,.250,,.000,.667
Tim Hardaway Jr.,.420,.131,.110,.080,.098,.580,.485,.612,.351,.507,.448,.398
James Harden,.443,.243,.177,.018,.005,.557,.556,.668,.414,.444,.500,.355
Maurice Harkless,.654,.519,.095,.014,.025,.346,.584,.667,.222,.500,.286,.347
Maurice Harkless,.664,.535,.097,.009,.023,.336,.590,.664,.286,.500,.200,.370
Maurice Harkless,.621,.470,.091,.030,.030,.379,.561,.677,.000,.500,.500,.280
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jared Harper,.500,.000,.500,.000,.000,.500,.500,,.500,,,.000
Montrezl Harrell,.978,.610,.305,.046,.017,.022,.593,.705,.440,.297,.143,.000
Gary Harris,.595,.291,.148,.081,.075,.405,.479,.649,.234,.286,.513,.333
Joe Harris,.482,.290,.111,.029,.052,.518,.553,.652,.356,.478,.463,.424
Tobias Harris,.696,.229,.214,.157,.095,.304,.517,.662,.482,.467,.330,.367
Shaquille Harrison,.745,.515,.170,.048,.012,.255,.496,.576,.286,.500,.000,.381
Josh Hart,.335,.211,.073,.038,.013,.665,.584,.688,.538,.250,.143,.342
Isaiah Hartenstein,.925,.716,.179,.030,.000,.075,.710,.792,.417,.500,,.000
Udonis Haslem,.727,.364,.273,.000,.091,.273,.375,.250,.667,,.000,.333
Jaxson Hayes,.985,.838,.124,.023,.000,.015,.678,.751,.250,.333,,.250
Gordon Hayward,.683,.213,.186,.171,.113,.317,.554,.752,.446,.492,.456,.383
John Henson,.789,.462,.310,.006,.012,.211,.644,.785,.453,1.000,.000,.222
John Henson,.742,.433,.283,.008,.017,.258,.618,.769,.412,1.000,.000,.194
John Henson,.902,.529,.373,.000,.000,.098,.696,.815,.526,,,.400
Dewan Hernandez,.857,.643,.214,.000,.000,.143,.333,.222,.667,,,.500
Juancho Hernangómez,.478,.352,.097,.020,.008,.522,.475,.575,.167,.400,.000,.341
Juancho Hernangómez,.455,.318,.091,.036,.009,.545,.460,.543,.200,.500,.000,.250
Juancho Hernangómez,.496,.380,.102,.007,.007,.504,.485,.596,.143,.000,.000,.420
Willy Hernangómez,.842,.489,.273,.058,.022,.158,.590,.706,.447,.375,.333,.227
Tyler Herro,.528,.122,.106,.116,.184,.472,.462,.584,.433,.425,.422,.389
Kevin Hervey,.259,.074,.037,.037,.111,.741,.571,1.000,.000,.000,.667,.150
Mario Hezonja,.642,.330,.165,.078,.069,.358,.486,.500,.528,.471,.333,.308
Buddy Hield,.408,.130,.078,.082,.118,.592,.479,.675,.352,.400,.401,.394
George Hill,.532,.301,.112,.059,.061,.468,.565,.761,.214,.364,.435,.460
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Solomon Hill,.385,.147,.147,.032,.058,.615,.439,.463,.415,.333,.500,.368
Solomon Hill,.369,.146,.133,.034,.056,.631,.465,.500,.419,.375,.538,.381
Solomon Hill,.467,.156,.222,.022,.067,.533,.333,.286,.400,.000,.333,.292
Jaylen Hoard,.906,.625,.156,.094,.031,.094,.517,.750,.000,.000,.000,.000
Aaron Holiday,.607,.215,.178,.110,.105,.393,.427,.570,.330,.323,.407,.394
Jrue Holiday,.656,.337,.214,.070,.036,.344,.509,.628,.372,.486,.250,.353
Justin Holiday,.319,.160,.047,.045,.066,.681,.477,.590,.261,.364,.438,.405
Rondae Hollis-Jefferson,.930,.657,.191,.061,.021,.070,.497,.569,.302,.450,.143,.130
Richaun Holmes,1.000,.570,.270,.137,.023,.000,.648,.750,.473,.638,.250,
Rodney Hood,.587,.116,.163,.186,.122,.413,.515,.800,.286,.500,.571,.493
Al Horford,.601,.189,.178,.111,.123,.399,.516,.746,.381,.456,.414,.350
Talen Horton-Tucker,.567,.300,.233,.033,.000,.433,.588,.778,.429,.000,,.308
Danuel House Jr.,.341,.243,.065,.024,.009,.659,.549,.679,.200,.308,.200,.363
Dwight Howard,.982,.794,.181,.000,.007,.018,.732,.814,.380,,.500,.600
