Player,pct_2P_2012,pct_0-3_2012,pct_3-10_2012,pct_10-16_2012,pct_16-3P_2012,pct_3P_2012,att_2P_2012,att_0-3_2012,att_3-10_2012,att_10-16_2012,att_16-3P_2012,att_3P_2012
Solomon Jones,1.000,.321,.226,.302,.151,.000,.434,.529,.417,.438,.250,
DeAndre Jordan,.997,.788,.181,.018,.009,.003,.634,.673,.475,.500,.667,.000
Jerome Jordan,1.000,.667,.121,.030,.182,.000,.515,.636,.250,.000,.333,
Cory Joseph,.786,.214,.157,.043,.371,.214,.345,.400,.182,.667,.346,.200
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Chris Kaman,1.000,.263,.255,.315,.168,.000,.446,.548,.336,.436,.470,
Jason Kapono,.509,.036,.000,.091,.382,.491,.464,.500,,.600,.429,.296
D.J. Kennedy,.667,.083,.083,.000,.500,.333,.375,1.000,.000,,.333,.500
Jason Kidd*,.183,.029,.037,.026,.092,.817,.400,.375,.400,.429,.400,.354
Linas Kleiza,.563,.166,.149,.068,.180,.437,.446,.588,.393,.357,.392,.346
Brandon Knight,.641,.261,.153,.068,.159,.359,.434,.592,.331,.385,.295,.380
Kyle Korver,.342,.036,.005,.073,.228,.658,.426,.600,.500,.400,.404,.435
Kosta Koufos,1.000,.729,.250,.016,.005,.000,.599,.679,.417,.000,.000,
Carl Landry,.992,.343,.279,.207,.160,.008,.507,.718,.426,.427,.310,.000
Ty Lawson,.739,.352,.149,.083,.155,.261,.531,.622,.474,.500,.395,.365
Courtney Lee,.626,.190,.121,.088,.228,.374,.452,.636,.343,.451,.356,.401
David Lee,.995,.382,.317,.110,.187,.005,.506,.688,.366,.475,.390,.000
Malcolm Lee,.831,.508,.136,.034,.153,.169,.429,.567,.125,.500,.222,.200
Kawhi Leonard,.730,.369,.176,.092,.094,.270,.536,.698,.394,.324,.368,.376
Travis Leslie,1.000,.643,.286,.000,.071,.000,.357,.444,.250,,.000,
Jon Leuer,.953,.304,.099,.309,.241,.047,.516,.724,.368,.441,.413,.333
Rashard Lewis,.697,.195,.222,.122,.158,.303,.448,.628,.347,.296,.486,.239
DeAndre Liggins,.840,.520,.240,.040,.040,.160,.571,.769,.167,.000,1.000,.000
Jeremy Lin,.804,.321,.253,.081,.149,.196,.477,.520,.423,.516,.456,.320
Shaun Livingston,.989,.247,.214,.406,.122,.011,.466,.642,.448,.400,.364,.667
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Brook Lopez,1.000,.260,.468,.117,.156,.000,.494,.550,.528,.556,.250,
Robin Lopez,1.000,.413,.349,.138,.100,.000,.461,.631,.383,.216,.370,
Kevin Love,.734,.335,.159,.082,.158,.266,.475,.600,.393,.287,.389,.372
Kyle Lowry,.589,.251,.140,.064,.133,.411,.434,.597,.264,.303,.368,.374
John Lucas III,.609,.103,.106,.120,.279,.391,.404,.405,.474,.488,.340,.393
Shelvin Mack,.809,.309,.132,.114,.255,.191,.427,.618,.379,.400,.232,.286
Vernon Macklin,1.000,.714,.257,.029,.000,.000,.543,.600,.333,1.000,,
Corey Maggette,.823,.298,.099,.051,.375,.177,.375,.568,.243,.368,.257,.364
Jamaal Magloire,1.000,.733,.222,.044,.000,.000,.378,.515,.000,.000,,
Ian Mahinmi,.996,.592,.218,.071,.113,.004,.549,.667,.346,.471,.370,.000
Shawn Marion,.895,.300,.393,.169,.033,.105,.464,.660,.362,.404,.190,.294
Cartier Martin,.440,.134,.037,.075,.194,.560,.508,.722,.600,.400,.385,.387
Kenyon Martin,.941,.286,.173,.136,.345,.059,.454,.698,.447,.300,.316,.231
Kevin Martin,.581,.110,.136,.145,.190,.419,.462,.695,.356,.385,.461,.347
Roger Mason,.403,.074,.019,.016,.295,.597,.423,.579,.000,.000,.434,.383
Wesley Matthews,.558,.233,.110,.088,.127,.442,.434,.506,.429,.388,.340,.383
Jason Maxiell,.995,.358,.162,.198,.277,.005,.480,.599,.468,.434,.368,.000
Eric Maynor,.564,.026,.231,.128,.179,.436,.364,1.000,.222,.600,.286,.353
O.J. Mayo,.626,.198,.115,.079,.234,.374,.434,.568,.353,.259,.419,.364
Luc Mbah a Moute,.985,.621,.119,.080,.165,.015,.514,.673,.323,.190,.209,.250
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
JaVale McGee,1.000,.585,.299,.089,.027,.000,.556,.700,.370,.286,.400,
JaVale McGee,1.000,.525,.343,.100,.033,.000,.535,.705,.358,.300,.385,
JaVale McGee,1.000,.743,.184,.059,.013,.000,.612,.690,.429,.222,.500,
Tracy McGrady*,.857,.251,.130,.100,.377,.143,.434,.638,.533,.304,.299,.455
Dominic McGuire,.981,.443,.167,.076,.295,.019,.456,.559,.314,.563,.355,.000
Josh McRoberts,.941,.602,.186,.042,.110,.059,.477,.648,.091,.200,.308,.429
Jodie Meeks,.430,.167,.049,.073,.141,.570,.468,.615,.435,.412,.333,.365
C.J. Miles,.677,.234,.198,.058,.187,.323,.416,.642,.304,.333,.276,.307
Darko Miličić,1.000,.469,.492,.038,.000,.000,.454,.574,.375,.000,,
Andre Miller,.850,.351,.230,.149,.120,.150,.478,.644,.346,.390,.348,.217
Brad Miller,.444,.074,.111,.111,.148,.556,.167,.500,.000,.000,.250,.467
Mike Miller,.440,.139,.029,.038,.234,.560,.413,.483,.500,.125,.408,.453
Patty Mills,.569,.177,.085,.085,.223,.431,.527,.609,.364,.455,.552,.429
Paul Millsap,.964,.334,.257,.156,.217,.036,.505,.726,.457,.239,.412,.226
Nazr Mohammed,.994,.467,.166,.254,.107,.006,.470,.544,.464,.395,.333,.000
Greg Monroe,.999,.588,.268,.072,.072,.001,.522,.608,.407,.339,.429,.000
Jamario Moon,.583,.125,.000,.042,.417,.417,.357,.333,,.000,.400,.200
E'Twaun Moore,.602,.115,.150,.071,.265,.398,.382,.615,.294,.375,.333,.378
Mikki Moore,1.000,.250,.150,.150,.450,.000,.450,.400,1.000,.667,.222,
Darius Morris,.786,.238,.262,.119,.167,.214,.424,.700,.364,.400,.143,.444
Marcus Morris,.685,.185,.074,.204,.222,.315,.378,.400,.250,.455,.333,.118
Markieff Morris,.716,.250,.158,.133,.174,.284,.420,.587,.362,.397,.250,.347
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Anthony Morrow,.565,.053,.081,.152,.280,.435,.446,.571,.396,.450,.435,.371
Timofey Mozgov,1.000,.568,.232,.089,.111,.000,.526,.574,.455,.647,.333,
Byron Mullens,.914,.306,.083,.086,.438,.086,.443,.646,.306,.353,.344,.235
Troy Murphy,.608,.158,.047,.047,.357,.392,.471,.519,.250,.625,.459,.418
Hamady N'Diaye,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,
Eduardo Nájera,.547,.359,.063,.047,.078,.453,.457,.435,.750,.000,.600,.276
Steve Nash*,.746,.187,.103,.168,.288,.254,.580,.740,.544,.495,.538,.390
Gary Neal,.593,.084,.208,.152,.148,.407,.448,.537,.446,.459,.389,.419
Jameer Nelson,.619,.276,.109,.051,.183,.381,.459,.587,.379,.290,.360,.377
Joakim Noah,.998,.633,.178,.065,.122,.002,.509,.587,.345,.281,.467,.000
Andrés Nocioni,.700,.100,.250,.250,.100,.300,.286,1.000,.200,.200,.000,.167
Steve Novak,.163,.000,.003,.015,.145,.837,.509,,.000,.200,.551,.472
Dirk Nowitzki,.795,.105,.088,.297,.305,.205,.481,.661,.407,.407,.511,.368
Jermaine O'Neal,1.000,.417,.200,.317,.067,.000,.433,.660,.208,.263,.500,
Lamar Odom,.682,.266,.178,.089,.149,.318,.399,.548,.226,.484,.288,.252
Emeka Okafor,1.000,.224,.430,.313,.033,.000,.533,.750,.489,.448,.429,
Mehmet Okur,.482,.058,.122,.158,.144,.518,.433,.625,.294,.500,.400,.319
Daniel Orton,.967,.800,.133,.033,.000,.033,.586,.625,.500,.000,,.000
Travis Outlaw,.657,.160,.126,.086,.286,.343,.383,.750,.455,.133,.220,.267
Larry Owens,.545,.182,.000,.091,.273,.455,.333,.500,,.000,.333,.400
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Zaza Pachulia,1.000,.563,.180,.130,.127,.000,.499,.555,.328,.523,.465,
Jannero Pargo,.455,.059,.032,.067,.296,.545,.452,.467,.375,.412,.467,.384
Jeremy Pargo,.747,.240,.193,.067,.247,.253,.357,.611,.207,.400,.216,.263
Anthony Parker,.577,.055,.064,.144,.313,.423,.484,.667,.333,.447,.500,.362
Tony Parker,.931,.269,.226,.149,.288,.069,.498,.686,.453,.459,.379,.230
Chandler Parsons,.676,.383,.138,.042,.113,.324,.507,.624,.329,.217,.435,.337
Patrick Patterson,.994,.178,.307,.243,.266,.006,.443,.615,.395,.419,.404,.000
Chris Paul,.761,.158,.225,.139,.238,.239,.511,.645,.480,.468,.476,.371
Sasha Pavlović,.547,.180,.055,.078,.234,.453,.471,.826,.429,.100,.333,.293
Nikola Peković,1.000,.694,.278,.024,.004,.000,.564,.660,.373,.091,.000,
Kendrick Perkins,1.000,.515,.332,.076,.076,.000,.489,.652,.333,.350,.200,
Johan Petro,.996,.246,.188,.188,.373,.004,.417,.453,.490,.327,.402,1.000
Paul Pierce*,.693,.262,.071,.162,.199,.307,.476,.670,.317,.389,.350,.366
Mickaël Piétrus,.326,.152,.011,.019,.144,.674,.489,.537,.333,.800,.410,.335
Dexter Pittman,1.000,.479,.468,.053,.000,.000,.468,.644,.295,.400,,
Quincy Pondexter,.695,.351,.092,.071,.180,.305,.518,.655,.182,.353,.488,.301
A.J. Price,.494,.080,.092,.121,.201,.506,.384,.571,.125,.524,.343,.295
Ronnie Price,.662,.269,.092,.100,.200,.338,.419,.600,.250,.231,.346,.295
Tayshaun Prince,.870,.199,.169,.168,.333,.130,.431,.648,.296,.433,.368,.356
Joel Przybilla,1.000,.729,.229,.000,.042,.000,.458,.600,.091,,.000,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Vladimir Radmanović,.315,.162,.036,.025,.091,.685,.387,.500,.286,.000,.333,.370
Anthony Randolph,.995,.460,.165,.135,.235,.005,.472,.641,.273,.296,.383,.000
Zach Randolph,.972,.347,.288,.168,.168,.028,.469,.606,.427,.396,.333,.250
Michael Redd,.633,.144,.150,.106,.233,.367,.447,.654,.315,.526,.369,.318
J.J. Redick,.541,.120,.079,.068,.274,.459,.430,.614,.283,.350,.413,.418
Ryan Reid,1.000,.200,.000,.400,.400,.000,.800,1.000,,1.000,.500,
Jason Richardson,.535,.237,.094,.087,.117,.465,.442,.596,.411,.231,.314,.368
Quentin Richardson,.386,.147,.061,.046,.132,.614,.421,.759,.083,.111,.308,.347
Luke Ridnour,.724,.147,.118,.120,.338,.276,.485,.617,.446,.470,.446,.322
Nate Robinson,.626,.163,.136,.107,.219,.374,.459,.658,.364,.423,.387,.365
Rajon Rondo,.927,.456,.159,.091,.220,.073,.464,.582,.297,.346,.389,.238
Derrick Rose,.751,.317,.183,.092,.160,.249,.475,.582,.457,.328,.369,.312
Ricky Rubio,.758,.249,.141,.098,.270,.242,.363,.485,.218,.289,.352,.340
Brandon Rush,.533,.252,.090,.028,.164,.467,.544,.686,.310,.385,.481,.452
Walker Russell,.863,.358,.274,.126,.105,.137,.354,.471,.192,.250,.500,.308
John Salmons,.675,.130,.110,.157,.278,.325,.464,.800,.237,.463,.396,.295
Samardo Samuels,1.000,.485,.221,.087,.208,.000,.455,.616,.196,.450,.354,
Larry Sanders,.989,.603,.158,.076,.152,.011,.462,.586,.241,.143,.357,.000
Brian Scalabrine,.767,.233,.233,.033,.267,.233,.565,.571,.571,1.000,.500,.143
Luis Scola,.997,.229,.346,.125,.297,.003,.493,.700,.404,.450,.455,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Thabo Sefolosha,.542,.297,.071,.032,.142,.458,.429,.587,.182,.200,.273,.437
Josh Selby,.792,.319,.222,.069,.181,.208,.404,.304,.625,.600,.231,.133
Kevin Séraphin,.997,.348,.437,.170,.042,.003,.533,.684,.461,.446,.375,.000
Ramon Sessions,.828,.319,.258,.087,.165,.172,.425,.594,.315,.265,.355,.443
Ramon Sessions,.825,.299,.274,.082,.169,.175,.394,.557,.309,.241,.317,.419
Ramon Sessions,.834,.351,.232,.095,.156,.166,.477,.649,.327,.300,.424,.486
Iman Shumpert,.706,.281,.114,.069,.242,.294,.440,.613,.279,.243,.372,.306
Xavier Silas,.600,.333,.133,.000,.133,.400,.333,.400,.500,,.000,.167
Bobby Simmons,.333,.111,.044,.033,.144,.667,.267,.100,.250,.667,.308,.333
Chris Singleton,.593,.202,.093,.064,.234,.407,.389,.587,.207,.250,.329,.346
James Singleton,.880,.400,.067,.107,.307,.120,.591,.833,.000,.375,.478,.222
Brian Skinner,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,
Donald Sloan,.874,.303,.172,.101,.298,.126,.445,.583,.353,.350,.390,.080
Donald Sloan,.875,.625,.000,.000,.250,.125,.429,.600,,,.000,.000
Donald Sloan,.857,.286,.286,.143,.143,.143,.417,.750,.000,.500,.500,.000
Donald Sloan,.875,.290,.170,.102,.313,.125,.448,.569,.400,.333,.400,.091
Craig Smith,.991,.504,.419,.034,.034,.009,.509,.678,.347,.500,.000,.000
Greg Smith,1.000,.636,.364,.000,.000,.000,.636,.857,.250,,,
Ish Smith,.889,.247,.370,.123,.148,.111,.389,.500,.433,.200,.250,.333
Ish Smith,.833,.167,.400,.100,.167,.167,.400,.400,.500,.000,.400,.400
Ish Smith,.922,.294,.353,.137,.137,.078,.383,.533,.389,.286,.143,.250
J.R. Smith,.523,.146,.084,.069,.225,.477,.462,.661,.265,.500,.396,.347
Jason Smith,.974,.227,.106,.155,.486,.026,.531,.797,.432,.407,.467,.111
Jerry Smith,.571,.143,.143,.143,.143,.429,.250,.000,.000,.500,.500,.167
Josh Smith,.901,.304,.184,.058,.354,.099,.480,.693,.394,.313,.369,.257
Nolan Smith,.750,.250,.178,.111,.211,.250,.400,.533,.281,.350,.368,.289
Marreese Speights,.994,.336,.244,.143,.270,.006,.456,.549,.370,.371,.462,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Tiago Splitter,1.000,.641,.318,.026,.015,.000,.618,.764,.385,.222,.000,
Jerry Stackhouse,.620,.180,.060,.130,.250,.380,.387,.444,.667,.231,.360,.342
Lance Stephenson,.760,.320,.152,.080,.208,.240,.453,.575,.316,.400,.385,.133
DeShawn Stevenson,.157,.041,.012,.017,.087,.843,.296,.429,.000,.667,.200,.283
Greg Stiemsma,1.000,.455,.107,.116,.322,.000,.545,.636,.385,.500,.487,
Julyan Stone,.645,.258,.226,.097,.065,.355,.550,.625,.571,.333,.500,.182
Amar'e Stoudemire,.968,.394,.205,.102,.266,.032,.491,.709,.328,.269,.379,.238
Rodney Stuckey,.826,.389,.173,.102,.162,.174,.452,.530,.408,.443,.320,.317
DaJuan Summers,.754,.262,.046,.077,.369,.246,.469,.471,1.000,.000,.500,.313
Jeff Teague,.778,.400,.222,.074,.082,.222,.514,.613,.436,.420,.327,.342
Sebastian Telfair,.693,.175,.085,.070,.363,.307,.456,.517,.207,.458,.484,.314
Jason Terry,.560,.104,.095,.152,.210,.440,.471,.698,.405,.405,.437,.378
Hasheem Thabeet,1.000,.810,.095,.048,.048,.000,.524,.647,.000,.000,.000,
Hasheem Thabeet,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,
Hasheem Thabeet,1.000,.778,.111,.056,.056,.000,.444,.571,.000,.000,.000,
Isaiah Thomas,.616,.224,.173,.091,.128,.384,.491,.648,.414,.423,.370,.379
Kurt Thomas,1.000,.115,.089,.159,.637,.000,.465,.389,.429,.520,.470,
Lance Thomas,.992,.587,.222,.119,.063,.008,.456,.568,.179,.600,.125,.000
Malcolm Thomas,1.000,.333,.667,.000,.000,.000,.000,.000,.000,,,
Tyrus Thomas,.991,.223,.104,.211,.453,.009,.367,.479,.265,.391,.324,.333
Trey Thompkins,.787,.213,.131,.115,.328,.213,.417,.769,.500,.286,.200,.308
Jason Thompson,.995,.463,.372,.047,.113,.005,.537,.659,.473,.333,.340,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Klay Thompson,.627,.153,.084,.074,.316,.373,.460,.700,.217,.434,.414,.414
Mychel Thompson,.542,.083,.042,.208,.208,.458,.231,.000,.000,.000,.600,.364
Tristan Thompson,.995,.545,.389,.043,.018,.005,.441,.573,.297,.211,.125,.000
Marcus Thornton,.614,.255,.202,.050,.107,.386,.497,.688,.358,.325,.384,.345
Jamaal Tinsley,.738,.092,.284,.142,.220,.262,.452,.615,.450,.450,.387,.270
Anthony Tolliver,.445,.269,.049,.044,.082,.555,.568,.735,.333,.250,.333,.248
Ronny Turiaf,.970,.576,.273,.091,.030,.030,.594,.789,.222,.667,.000,.000
Ronny Turiaf,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,
Ronny Turiaf,.967,.533,.300,.100,.033,.033,.552,.750,.222,.667,.000,.000
Hedo Türkoğlu,.488,.183,.046,.079,.181,.512,.480,.663,.391,.375,.363,.353
Evan Turner,.917,.208,.173,.283,.253,.083,.466,.675,.402,.419,.389,.224
Jeremy Tyler,.995,.416,.301,.172,.105,.005,.423,.575,.333,.278,.318,.000
Edwin Ubiles,.722,.167,.111,.222,.222,.278,.308,.667,.000,.250,.250,.200
Ekpe Udoh,.993,.312,.332,.186,.163,.007,.433,.554,.378,.418,.333,.000
Ekpe Udoh,1.000,.243,.432,.168,.157,.000,.443,.556,.413,.355,.448,
Ekpe Udoh,.982,.427,.164,.218,.173,.018,.417,.553,.222,.500,.158,.000
Beno Udrih,.822,.202,.096,.229,.295,.178,.473,.552,.469,.474,.418,.288
Ben Uzoh,.990,.424,.323,.061,.182,.010,.357,.500,.281,.333,.167,.000
Ben Uzoh,1.000,.600,.000,.200,.200,.000,.400,.667,,.000,.000,
Ben Uzoh,.989,.415,.340,.053,.181,.011,.355,.487,.281,.400,.176,.000
Anderson Varejão,.982,.613,.194,.117,.059,.018,.523,.647,.279,.346,.385,.000
Greivis Vásquez,.742,.176,.270,.111,.185,.258,.469,.598,.426,.448,.423,.319
Jan Veselý,.995,.665,.197,.037,.096,.005,.539,.731,.186,.000,.143,.000
Charlie Villanueva,.505,.253,.110,.077,.066,.495,.435,.609,.000,.429,.500,.333
Nikola Vučević,.973,.309,.271,.155,.237,.027,.452,.656,.354,.333,.377,.375
Dwyane Wade,.933,.369,.216,.141,.207,.067,.513,.673,.453,.415,.358,.268
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Von Wafer,.752,.382,.108,.051,.210,.248,.483,.600,.412,.500,.303,.359
Henry Walker,.339,.129,.123,.018,.070,.661,.552,.818,.381,.000,.500,.319
Kemba Walker,.705,.216,.091,.113,.284,.295,.392,.500,.314,.379,.339,.305
John Wall,.953,.413,.152,.106,.282,.047,.440,.618,.287,.337,.302,.071
Ben Wallace*,.953,.558,.209,.116,.070,.047,.402,.479,.278,.300,.333,.250
Gerald Wallace,.763,.494,.108,.028,.133,.237,.500,.590,.279,.444,.357,.307
Gerald Wallace,.772,.523,.114,.014,.121,.228,.533,.627,.245,.333,.423,.265
Gerald Wallace,.743,.431,.094,.059,.158,.257,.427,.494,.368,.500,.250,.385
Luke Walton,.692,.062,.046,.123,.462,.308,.378,.500,.667,.375,.333,.350
Luke Walton,.714,.071,.071,.071,.500,.286,.600,1.000,1.000,1.000,.429,.000
Luke Walton,.686,.059,.039,.137,.451,.314,.314,.333,.500,.286,.304,.438
Hakim Warrick,.944,.311,.256,.111,.267,.056,.429,.714,.283,.250,.313,.100
Darryl Watkins,1.000,.357,.214,.214,.214,.000,.500,.600,.333,.667,.333,
C.J. Watson,.604,.151,.105,.048,.300,.396,.352,.424,.326,.429,.313,.393
Earl Watson,.675,.200,.275,.088,.113,.325,.407,.625,.341,.286,.278,.192
Martell Webster,.599,.287,.088,.066,.158,.401,.479,.615,.333,.278,.395,.339
David West,.987,.223,.335,.201,.228,.013,.491,.606,.446,.465,.466,.222
Delonte West,.789,.244,.092,.153,.300,.211,.489,.625,.333,.545,.398,.355
Russell Westbrook,.845,.291,.152,.190,.212,.155,.482,.631,.358,.404,.437,.316
D.J. White,.997,.238,.147,.170,.442,.003,.491,.702,.365,.417,.449,1.000
Hassan Whiteside,1.000,.444,.370,.111,.074,.000,.444,.417,.600,.333,.000,
Chris Wilcox,1.000,.598,.234,.103,.065,.000,.598,.688,.440,.636,.286,
Damien Wilkins,.881,.233,.150,.212,.285,.119,.406,.689,.414,.195,.327,.304
Deron Williams,.644,.198,.122,.101,.224,.356,.446,.568,.359,.423,.395,.336
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Derrick Williams,.723,.388,.147,.052,.137,.277,.467,.632,.205,.308,.338,.268
Elliot Williams,.635,.432,.027,.054,.122,.365,.617,.656,.500,.500,.556,.296
Jordan Williams,1.000,.684,.112,.118,.086,.000,.507,.615,.294,.278,.231,
Lou Williams,.707,.146,.193,.141,.228,.293,.425,.553,.344,.373,.444,.362
Marvin Williams,.683,.323,.085,.028,.247,.317,.452,.553,.375,.462,.345,.389
Mo Williams,.609,.106,.111,.095,.296,.391,.449,.569,.412,.466,.414,.389
Reggie Williams,.580,.220,.118,.075,.169,.420,.493,.625,.533,.316,.372,.308
Sean Williams,1.000,.636,.182,.091,.091,.000,.636,.786,.750,.000,.000,
Sean Williams,1.000,.688,.250,.063,.000,.000,.750,.818,.750,.000,,
Sean Williams,1.000,.500,.000,.167,.333,.000,.333,.667,,.000,.000,
Shawne Williams,.408,.129,.082,.048,.150,.592,.350,.579,.250,.286,.227,.241
Shelden Williams,1.000,.701,.149,.085,.065,.000,.478,.574,.300,.294,.077,
Terrence Williams,.768,.162,.237,.141,.227,.232,.454,.625,.383,.500,.378,.348
Terrence Williams,.667,.105,.228,.158,.175,.333,.316,.667,.154,.222,.400,.421
Terrence Williams,.809,.184,.241,.135,.248,.191,.500,.615,.471,.632,.371,.296
Metta World Peace,.594,.295,.114,.073,.112,.406,.460,.606,.283,.412,.288,.296
Brandan Wright,.996,.584,.322,.077,.013,.004,.621,.779,.373,.500,.333,.000
Chris Wright,1.000,.689,.178,.044,.089,.000,.511,.581,.500,.500,.000,
Dorell Wright,.445,.224,.061,.044,.116,.555,.500,.712,.250,.435,.246,.360
Nick Young,.640,.122,.070,.144,.304,.360,.424,.594,.200,.354,.441,.365
Nick Young,.667,.117,.076,.154,.320,.333,.424,.609,.200,.363,.439,.371
Nick Young,.560,.140,.052,.114,.254,.440,.426,.556,.200,.318,.449,.353
Sam Young,.866,.354,.134,.071,.307,.134,.364,.511,.235,.333,.256,.294
Sam Young,.892,.361,.120,.036,.373,.108,.432,.567,.400,.333,.323,.000
Sam Young,.818,.341,.159,.136,.182,.182,.222,.400,.000,.333,.000,.625
Thaddeus Young,.994,.389,.255,.156,.195,.006,.508,.682,.417,.327,.425,.250
